EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,14762,52,56,82,9,7,6,-18,-27,-103,747,644,747,delta_alt,644,739.5859986792665,-103,-7.414001320733519,95.58599867926648,95.58599867926648,9136.683143512733,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,14767,54,60,82,9,9,7,-21,-35,-99,736,637,736,delta_alt,637,732.7934965546326,-99,-3.206503445367389,95.79349655463261,95.79349655463261,9176.39398216241,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,14774,61,64,82,9,9,9,-21,-39,-97,726,629,726,delta_alt,629,734.4244098770346,-97,8.424409877034577,105.4244098770346,105.4244098770346,11114.30619792099,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,14786,76,73,82,9,9,9,-17,-38,-101,719,618,719,delta_alt,618,748.9382863479706,-101,29.93828634797057,130.9382863479706,130.9382863479706,17144.83483174314,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,14787,71,74,83,3,10,10,-8,-29,-107,718,611,718,delta_alt,611,741.9380787973685,-107,23.93807879736846,130.9380787973685,130.9380787973685,17144.78047914587,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,14786,59,76,83,0,3,10,2,-15,-116,721,605,721,delta_alt,605,728.621596482667,-116,7.621596482666973,123.621596482667,123.621596482667,15282.29911692334,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,14778,46,62,84,1,1,4,3,-5,-125,721,596,721,delta_alt,596,718.7302650105635,-125,-2.269734989436529,122.7302650105635,122.7302650105635,15062.71794956314,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,14789,50,62,84,1,1,1,-5,-3,-129,716,587,716,delta_alt,587,705.1912688747104,-129,-10.80873112528957,118.1912688747104,118.1912688747104,13969.17603821409,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,14787,45,55,84,1,1,1,-22,-19,-127,699,572,699,delta_alt,572,656.5664263078422,-127,-42.43357369215778,84.56642630784222,84.56642630784222,7151.480458479708,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,14775,28,36,84,1,1,1,-37,-42,-141,679,538,679,delta_alt,538,634.8562852031796,-141,-44.1437147968204,96.8562852031796,96.8562852031796,9381.139983359666,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,14765,14,23,84,2,1,1,-35,-57,-147,664,517,664,delta_alt,517,643.1031783384467,-147,-20.8968216615533,126.1031783384467,126.1031783384467,15902.01158705809,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,14757,-1,10,84,2,2,1,-27,-64,-146,652,506,652,delta_alt,506,638.3741953934302,-146,-13.62580460656977,132.3741953934302,132.3741953934302,17522.92760605805,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,14745,-17,-6,85,3,3,3,-20,-55,-141,644,503,644,delta_alt,503,636.1247943433791,-141,-7.875205656620892,133.1247943433791,133.1247943433791,17722.21086896698,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,14730,-37,-28,86,4,4,4,-15,-42,-131,637,506,637,delta_alt,506,622.7078416718232,-131,-14.29215832817681,116.7078416718232,116.7078416718232,13620.72030769535,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,14725,-49,-37,86,3,4,4,-15,-35,-108,629,521,629,delta_alt,521,600.0213868264528,-108,-28.97861317354716,79.02138682645284,79.02138682645284,6244.379575975894,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,14720,-66,-47,86,3,3,4,-19,-34,-68,618,550,618,delta_alt,550,569.0809755797458,-68,-48.91902442025423,19.08097557974577,19.08097557974577,364.0836290748543,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-69,-56,87,3,4,4,-18,-33,-45,611,566,611,delta_alt,566,579.0003731770599,-45,-31.99962682294006,13.00037317705994,13.00037317705994,169.0097027428196,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,-65,88,4,4,5,-13,-32,-34,605,571,605,delta_alt,571,584.2728154660649,-34,-20.72718453393509,13.27281546606491,13.27281546606491,176.1676303962119,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-60,-69,88,4,4,4,-15,-33,-27,596,569,596,delta_alt,569,574.8945473854974,-27,-21.10545261450261,5.89454738549739,5.89454738549739,34.74568887987412,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-77,-74,88,4,4,4,-18,-31,-24,587,563,587,delta_alt,563,555.0431479305105,-24,-31.95685206948951,-7.956852069489514,7.956852069489514,63.31149485573957,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-81,-72,89,5,5,5,-24,-39,-25,572,547,572,delta_alt,547,525.3879559798881,-25,-46.61204402011185,-21.61204402011185,21.61204402011185,467.0804467272525,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-74,-88,89,5,5,5,-49,-67,-4,538,534,538,delta_alt,534,457.6190203118374,-4,-80.3809796881626,-76.3809796881626,76.3809796881626,5834.054058123507,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-58,-80,90,5,6,6,-55,-79,4,517,521,517,delta_alt,521,506.1387000759821,4,-10.86129992401789,-14.86129992401789,14.86129992401789,220.858235431614,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-33,-51,90,4,5,6,-32,-81,5,506,511,506,delta_alt,511,533.7683937794459,5,27.76839377944589,22.76839377944589,22.76839377944589,518.3997552959102,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-6,-26,91,5,5,6,-14,-69,0,503,503,503,delta_alt,503,565.7951889251353,0,62.79518892513534,62.79518892513534,62.79518892513534,3943.23575214344,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,23,-4,94,8,8,8,0,-32,-10,506,496,506,delta_alt,496,595.8227938555518,-10,89.82279385555182,99.82279385555182,99.82279385555182,9964.590173127996,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,40,20,95,8,9,9,18,4,-31,521,490,521,delta_alt,490,634.2603261325625,-31,113.2603261325625,144.2603261325625,144.2603261325625,20811.04169587328,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,38,28,95,7,8,9,44,44,-66,550,484,550,delta_alt,484,673.8661064093353,-66,123.8661064093353,189.8661064093353,189.8661064093353,36049.13836304104,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,31,24,100,12,12,13,45,63,-87,566,479,566,delta_alt,479,650.0516477656018,-87,84.05164776560184,171.0516477656018,171.0516477656018,29258.66620332752,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,13,14,103,15,15,15,21,65,-97,571,474,571,delta_alt,474,625.1364271180873,-97,54.13642711808734,151.1364271180873,151.1364271180873,22842.21960202093,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,4,103,14,15,15,3,48,-102,569,467,569,delta_alt,467,606.2155550993053,-102,37.21555509930533,139.2155550993053,139.2155550993053,19380.97078160772,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-1,-10,103,14,14,15,-8,13,-102,563,461,563,delta_alt,461,604.6602111215236,-102,41.66021112152362,143.6602111215236,143.6602111215236,20638.25625948074,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-6,-18,97,7,8,8,-22,-19,-89,547,458,547,delta_alt,458,553.9687938286517,-89,6.968793828651656,95.96879382865166,95.96879382865166,9210.009388926248,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-1,-12,97,7,7,8,-29,-37,-89,534,445,534,delta_alt,445,563.7175985970862,-89,29.71759859708618,118.7175985970862,118.7175985970862,14093.86821665888,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-7,-6,96,5,6,6,-26,-48,-106,521,415,521,delta_alt,415,540.3035164123663,-106,19.30351641236632,125.3035164123663,125.3035164123663,15700.97122530416,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,-17,6,97,3,6,7,-23,-52,-120,511,391,511,delta_alt,391,515.8691612321638,-120,4.869161232163833,124.8691612321638,124.8691612321638,15592.30742682413,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,-21,11,96,1,2,5,-18,-44,-129,503,374,503,delta_alt,374,496.3553030391713,-129,-6.644696960828696,122.3553030391713,122.3553030391713,14970.82018180744,503,16641,1,Treino
