EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_16_nivel_A-1h_86472600,inp10_input_17_nivel_A-2h_86472600,inp11_input_18_nivel_A-4h_86472600,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
12,2,Validacao,2024,10,9,6,0,202410090600,2024-10-09 06:00,617,37,19.62222222222222,14840,1,477,8,8,-5,19,24,739,617,662.5584610168542,-76.44153898314585,76.44153898314585,5843.308882111806,14884,617,739
12,2,Validacao,2024,10,9,7,0,202410090700,2024-10-09 07:00,633,16,18.608547008547,14840,1,478,3,11,-21,-26,-12,746,633,595.673300024,-150.326699976,150.326699976,22598.11672567431,12769,633,746
12,2,Validacao,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,14840,10,477,0,5,-4,-25,-6,749,645,639.6817174488377,-109.3182825511623,109.3182825511623,11950.48689993575,10816,645,749
12,2,Validacao,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,14841,13,477,-1,9,-6,-10,-36,749,651,625.8597405054627,-123.1402594945373,123.1402594945373,15163.52350838198,9604,651,749
12,2,Validacao,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,14841,8,476,-1,12,5,-1,-26,747,662,675.5456928432076,-71.45430715679242,71.45430715679242,5105.718011257237,7225,662,747
12,2,Validacao,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,14842,2,475,-2,7,9,14,4,740,682,739.9228081136948,-0.07719188630517237,0.07719188630517237,0.005958587311350658,3364,682,740
12,2,Validacao,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,14842,-1,475,-1,1,4,13,12,727,706,764.9996985505835,37.9996985505835,37.9996985505835,1443.977089935218,441,706,727
12,2,Validacao,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,14840,-3,474,-1,-8,-5,-1,13,725,725,750.4947081422401,25.49470814224014,25.49470814224014,649.9801432580058,0,725,725
12,2,Validacao,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,14840,-2,473,-2,-11,-5,-10,3,727,739,752.3355254082695,25.33552540826952,25.33552540826952,641.8888477130704,144,739,727
12,2,Validacao,2024,10,9,15,0,202410091500,2024-10-09 15:00,746,7,10.96239316239316,14840,-2,472,-2,-7,-7,-12,-13,724,746,735.7429279707694,11.74292797076941,11.74292797076941,137.8963573266787,484,746,724
12,2,Validacao,2024,10,9,16,0,202410091600,2024-10-09 16:00,749,3,10.54700854700855,14840,-2,472,-1,-2,-4,-11,-21,718,749,737.7060620413259,19.70606204132594,19.70606204132594,388.3288811765869,961,749,718
12,2,Validacao,2024,10,9,17,0,202410091700,2024-10-09 17:00,749,0,9.331623931623932,14840,-2,471,-1,-6,-3,-7,-19,715,749,734.4403270856683,19.44032708566829,19.44032708566829,377.926317197768,1156,749,715
12,2,Validacao,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,14840,-2,471,-1,-11,-2,-5,-16,713,747,731.468353655568,18.46835365556797,18.46835365556797,341.0800867471307,1156,747,713
12,2,Validacao,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,14840,-1,471,0,-6,-5,-7,-14,709,740,706.3049517495533,-2.695048250446689,2.695048250446689,7.263285072235759,961,740,709
12,2,Validacao,2024,10,9,20,0,202410092000,2024-10-09 20:00,727,-13,7.993162393162396,14840,0,471,0,-2,-6,-11,-16,697,727,679.279596594671,-17.72040340532897,17.72040340532897,314.0126968475944,900,727,697
12,2,Validacao,2024,10,9,21,0,202410092100,2024-10-09 21:00,725,-2,7.654700854700856,14840,0,470,-1,-2,11,5,-2,678,725,749.5775558132245,71.57755581322454,71.57755581322454,5123.346496195273,2209,725,678
12,2,Validacao,2024,10,9,22,0,202410092200,2024-10-09 22:00,727,2,7.670085470085471,14841,1,470,-1,1,4,15,4,664,727,743.987829829612,79.987829829612,79.987829829612,6398.052920850967,3969,727,664
12,2,Validacao,2024,10,9,23,0,202410092300,2024-10-09 23:00,724,-3,7.470085470085469,14842,1,469,-1,-1,-5,-1,4,657,724,699.5965091222723,42.59650912227232,42.59650912227232,1814.462589403829,4489,724,657
12,2,Validacao,2024,10,10,0,0,202410100000,2024-10-10 00:00,718,-6,6.993162393162393,14842,1,469,-1,1,-3,-8,7,654,718,691.9038880690615,37.90388806906151,37.90388806906151,1436.704730751943,4096,718,654
12,2,Validacao,2024,10,10,1,0,202410100100,2024-10-10 01:00,715,-3,7.847008547008548,14843,1,471,2,3,3,0,-1,652,715,710.454807082402,58.454807082402,58.454807082402,3416.964471040835,3969,715,652
12,2,Validacao,2024,10,10,2,0,202410100200,2024-10-10 02:00,713,-2,7.908547008547009,14843,1,475,6,4,1,4,-4,650,713,703.582735837321,53.58273583732102,53.58273583732102,2871.109579812127,3969,713,650
12,2,Validacao,2024,10,10,3,0,202410100300,2024-10-10 03:00,709,-4,7.831623931623932,14843,3,477,6,3,-2,-1,-1,645,709,686.6215820123253,41.62158201232535,41.62158201232535,1732.356089208725,4096,709,645
12,2,Validacao,2024,10,10,4,0,202410100400,2024-10-10 04:00,697,-12,7.816239316239316,14844,4,477,2,1,-8,-10,-6,631,697,642.9919642715648,11.99196427156483,11.99196427156483,143.8072070904873,4356,697,631
12,2,Validacao,2024,10,10,5,0,202410100500,2024-10-10 05:00,678,-19,7.647008547008547,14845,5,477,0,1,-7,-15,-16,614,678,615.5233382888366,1.523338288836612,1.523338288836612,2.320559542235658,4096,678,614
12,2,Validacao,2024,10,10,6,0,202410100600,2024-10-10 06:00,664,-14,7.698290598290598,14845,5,477,0,0,5,-2,-12,594,664,629.7393462040524,35.73934620405237,35.73934620405237,1277.300867093112,4900,664,594
12,2,Validacao,2024,10,10,7,0,202410100700,2024-10-10 07:00,657,-7,7.742735042735043,14846,6,477,0,1,7,12,-3,575,657,646.4057655872831,71.4057655872831,71.4057655872831,5098.783359106023,6724,657,575
12,2,Validacao,2024,10,10,8,0,202410100800,2024-10-10 08:00,654,-3,7.711965811965812,14846,6,477,0,0,4,11,9,569,654,646.497457068864,77.49745706886404,77.49745706886404,6005.855852140425,7225,654,569
12,2,Validacao,2024,10,10,9,0,202410100900,2024-10-10 09:00,652,-2,7.696581196581197,14848,8,478,1,1,1,5,17,579,652,640.2836958310589,61.28369583105894,61.28369583105894,3755.691374713751,5329,652,579
12,2,Validacao,2024,10,10,10,0,202410101000,2024-10-10 10:00,650,-2,7.665811965811966,14848,8,478,1,0,0,1,12,586,650,632.1427100379499,46.14271003794988,46.14271003794988,2129.149689646321,4096,650,586
12,2,Validacao,2024,10,10,11,0,202410101100,2024-10-10 11:00,645,-5,7.835042735042736,14849,9,477,-1,0,-3,-3,2,567,645,608.9930780534271,41.9930780534271,41.9930780534271,1763.418604401221,6084,645,567
12,2,Validacao,2024,10,10,12,0,202410101200,2024-10-10 12:00,631,-14,7.942735042735043,14853,12,478,0,1,-9,-12,-11,538,631,567.9972816725788,29.99728167257877,29.99728167257877,899.8369077440299,8649,631,538
12,2,Validacao,2024,10,10,14,0,202410101400,2024-10-10 14:00,594,-20,7.542735042735043,14851,9,481,3,2,-3,-6,-18,509,594,529.0008348120264,20.00083481202637,20.00083481202637,400.0333931779659,7225,594,509
12,2,Validacao,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,14851,8,481,2,-2,1,-2,-14,523,575,517.422851397145,-5.577148602855004,5.577148602855004,31.10458653832753,2704,575,523
12,2,Validacao,2024,10,10,16,0,202410101600,2024-10-10 16:00,569,-6,7.358119658119658,14851,8,479,-2,-6,13,14,8,537,569,570.2648307422737,33.26483074227372,33.26483074227372,1106.548964312118,1024,569,537
12,2,Validacao,2024,10,10,17,0,202410101700,2024-10-10 17:00,579,10,7.373504273504273,14851,8,477,-4,-4,16,29,27,548,579,614.2159166225558,66.21591662255582,66.21591662255582,4384.547614165264,961,579,548
12,2,Validacao,2024,10,10,18,0,202410101800,2024-10-10 18:00,586,7,7.735897435897436,14851,7,475,-4,-2,-3,13,27,549,586,575.6508032562192,26.65080325621921,26.65080325621921,710.2653142017042,1369,586,549
12,2,Validacao,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,14851,6,478,1,3,-26,-29,0,545,567,489.8671012835373,-55.13289871646271,55.13289871646271,3039.636520879735,484,567,545
12,2,Validacao,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,14852,7,494,19,16,-10,-36,-23,533,538,479.0354350301294,-53.96456496987059,53.96456496987059,2912.174272387384,25,538,533
12,2,Validacao,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,14854,8,505,27,11,5,-5,-34,518,514,459.1598787906649,-58.84012120933505,58.84012120933505,3462.159863929241,16,514,518
12,2,Validacao,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,14855,9,509,15,4,19,24,-12,505,509,519.1898786532588,14.1898786532588,14.1898786532588,201.3526561942098,16,509,505
12,2,Validacao,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,14857,9,510,5,0,19,38,33,498,523,559.0862778424067,61.08627784240673,61.08627784240673,3731.533340639711,625,523,498
12,2,Validacao,2024,10,11,2,0,202410110200,2024-10-11 02:00,549,1,13.72649572649573,14864,11,508,-2,-2,-10,-13,6,502,549,504.0324248646662,2.032424864666154,2.032424864666154,4.130750830513236,2209,549,502
12,2,Validacao,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,14865,14,500,-9,-9,-5,-15,-18,501,545,501.4784596199863,0.4784596199863245,0.4784596199863245,0.228923607957458,1936,545,501
12,2,Validacao,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,14866,15,494,-14,-8,-8,-13,-26,492,533,477.7054227714925,-14.29457722850748,14.29457722850748,204.3349381417645,1681,533,492
12,2,Validacao,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,14867,16,493,-7,-1,-3,-11,-26,476,518,467.6692751439915,-8.330724856008487,8.330724856008487,69.40097662651763,1764,518,476
12,2,Validacao,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,14869,18,493,-1,2,2,-1,-14,459,505,466.4638428043963,7.463842804396336,7.463842804396336,55.70894940873896,2116,505,459
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,14796,10,284,-1,-1,8,7,-19,367,269,294.0706818784383,-72.92931812156172,72.92931812156172,5318.685441675951,9604,269,367
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,14790,24,284,-1,-1,13,21,6,370,259,314.6712545776869,-55.32874542231309,55.32874542231309,3061.270070007132,12321,259,370
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,14754,17,283,-1,16,36,49,56,373,285,377.3768208017983,4.376820801798317,4.376820801798317,19.15656033105446,7744,285,373
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,14782,75,315,31,49,17,53,74,377,328,410.4565157812405,33.45651578124045,33.45651578124045,1119.338448220392,2401,328,377
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,14772,71,381,98,76,-22,-5,44,384,349,372.039884120077,-11.96011587992302,11.96011587992302,143.0443718611869,1225,349,384
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,14785,67,413,98,45,-14,-36,17,392,356,361.1077857607546,-30.89221423924539,30.89221423924539,954.3289006034357,1296,356,392
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,14792,65,436,55,41,-4,-18,-23,395,359,362.781069135646,-32.21893086435398,32.21893086435398,1038.059506042021,1296,359,395
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,14797,56,447,34,24,0,-4,-40,398,362,361.2366007501256,-36.7633992498744,36.7633992498744,1351.547524405665,1296,362,398
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,14796,42,453,17,13,2,2,-16,401,367,369.7602511526562,-31.23974884734378,31.23974884734378,975.9219080451168,1156,367,401
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,14791,25,453,6,4,-2,0,-4,402,370,361.3926969162437,-40.60730308375628,40.60730308375628,1648.953063736042,1024,370,402
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,14786,8,452,-1,0,0,-2,0,403,373,365.3237424596615,-37.6762575403385,37.6762575403385,1419.500382245913,900,373,403
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,14774,-16,446,-7,-5,1,1,1,408,377,368.2922204115575,-39.70777958844246,39.70777958844246,1576.707759844328,961,377,408
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,14761,-39,412,-40,-34,3,4,2,418,384,378.9634224382924,-39.03657756170765,39.03657756170765,1523.854387731217,1156,384,418
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,14749,-51,384,-62,-28,1,4,5,422,392,382.3265075354661,-39.67349246453387,39.67349246453387,1573.986004333425,900,392,422
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,14735,-61,372,-40,-11,-5,-4,0,406,395,367.2319065126597,-38.76809348734025,38.76809348734025,1502.965072643154,121,395,406
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,14714,-76,371,-13,-1,0,-5,-1,396,398,374.2350524617999,-21.76494753820009,21.76494753820009,473.7129413406022,4,398,396
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,14693,-61,368,-4,-2,0,0,-4,407,401,375.1997034208098,-31.80029657919022,31.80029657919022,1011.258862524457,36,401,407
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,14700,-82,365,-6,-35,-2,-2,-7,433,402,364.1551482965249,-68.84485170347511,68.84485170347511,4739.613606073481,961,402,433
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,14700,-72,359,-9,-72,0,-2,-2,471,403,364.3245911049141,-106.6754088950859,106.6754088950859,11379.64286293376,4624,403,471
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,14708,-77,338,-27,-53,4,4,2,530,408,386.8539223099499,-143.1460776900501,143.1460776900501,20490.79955804586,14884,408,530
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,14716,-76,320,-39,-41,5,9,7,564,418,410.0201402401171,-153.9798597598829,153.9798597598829,23709.79721167319,21316,418,564
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,14728,-69,307,-31,-24,-6,-1,3,579,422,386.5342076135253,-192.4657923864747,192.4657923864747,37043.08123895359,24649,422,579
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,14741,-55,296,-24,-17,-20,-26,-17,594,406,360.1478613377315,-233.8521386622685,233.8521386622685,54686.82275691687,35344,406,594
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,14753,-38,288,-19,-8,6,-14,-15,602,396,377.5826986874279,-224.4173013125721,224.4173013125721,50363.12512841779,42436,396,602
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,14780,-6,283,-13,-4,21,27,1,612,407,453.1507087824693,-158.8492912175307,158.8492912175307,25233.09732031186,42025,407,612
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,14801,27,280,-8,3,15,36,22,625,433,485.7513659943104,-139.2486340056896,139.2486340056896,19390.1820724505,36864,433,625
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,14811,50,278,-5,32,12,27,54,630,471,538.1632434524304,-91.83675654756962,91.83675654756962,8433.989853177573,25281,471,630
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,14815,66,277,-3,27,21,33,69,630,530,603.5118414013286,-26.48815859867136,26.48815859867136,701.6225459483676,10000,530,630
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,14819,84,312,34,47,-25,-4,23,629,564,575.5007177214467,-53.49928227855332,53.49928227855332,2862.17320432033,4225,564,629
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,14821,107,370,93,59,-19,-44,-11,627,579,590.264904569827,-36.73509543017303,36.73509543017303,1349.46723626392,2304,579,627
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,14822,129,401,89,34,0,-19,-23,626,594,663.1976379238766,37.19763792387664,37.19763792387664,1383.664267115826,1024,594,626
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,14823,123,411,41,13,-7,-7,-51,626,602,603.3173403349681,-22.68265966503191,22.68265966503191,514.5030494796654,576,602,626
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,14824,124,414,13,9,2,-5,-24,625,612,649.2573531169763,24.25735311697633,24.25735311697633,588.4191802416814,169,612,625
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,14825,117,414,3,21,3,5,-2,625,625,681.0806951977863,56.08069519778633,56.08069519778633,3145.044373867014,0,625,625
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,14828,112,414,0,18,-8,-5,-10,610,630,629.3777241230064,19.37772412300637,19.37772412300637,375.4961921873431,400,630,610
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,14818,90,414,0,13,-5,-13,-8,590,630,617.0116714612931,27.01167146129308,27.01167146129308,729.6303951328348,1600,630,590
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,14807,66,387,-27,-16,-1,-6,-11,589,629,613.2904397220667,24.29043972206671,24.29043972206671,590.0254618913561,1600,629,589
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,14798,45,358,-56,-21,-1,-2,-15,601,627,601.6500598090036,0.650059809003551,0.650059809003551,0.4225777552817332,676,627,601
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,14790,10,341,-46,-12,1,0,-6,602,626,601.9065411143898,-0.09345888561017546,0.09345888561017546,0.008734563299495861,576,626,602
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,14779,-22,332,-26,-6,1,2,0,598,626,597.474902595258,-0.5250974047420414,0.5250974047420414,0.2757272844668272,784,626,598
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,14771,-40,328,-13,-2,-1,0,0,594,625,584.133131185467,-9.86686881453295,9.86686881453295,97.35510020320285,961,625,594
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,14765,-50,325,-7,-2,1,0,2,590,625,588.7092236657322,-1.290776334267775,1.290776334267775,1.666103545105756,1225,625,590
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,14755,-64,324,-4,-36,-15,-14,-14,601,610,513.2629829728392,-87.73701702716085,87.73701702716085,7697.784156824312,81,610,601
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,14750,-71,326,1,-56,-5,-20,-20,616,590,498.1148630219025,-117.8851369780975,117.8851369780975,13896.90552034482,676,590,616
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,14751,-71,335,11,-22,19,14,0,618,589,590.9708955638523,-27.02910443614769,27.02910443614769,730.5724866201788,841,589,618
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,14754,-69,346,20,1,13,32,12,614,601,614.997527808737,0.9975278087370043,0.9975278087370043,0.9950617292036494,169,601,614
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,14765,-59,351,16,2,-11,2,16,609,602,536.9676721470291,-72.03232785297087,72.03232785297087,5188.656255917883,49,602,609
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,14778,-47,332,-14,-19,-5,-16,16,603,598,542.2062639120153,-60.79373608798471,60.79373608798471,3695.878347535535,25,598,603
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,14790,-38,313,-38,-19,0,-5,-3,598,594,549.215392594426,-48.78460740557398,48.78460740557398,2379.937919715984,16,594,598
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,14795,-23,303,-29,-10,0,0,-16,591,590,548.8534741720666,-42.14652582793337,42.14652582793337,1776.329639364655,1,590,591
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,14820,13,325,12,49,15,15,10,582,601,655.5533026407728,73.55330264077281,73.55330264077281,5410.088329365117,361,601,582
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,14807,9,352,49,56,4,19,19,572,616,653.4836443580443,81.48364435804433,81.48364435804433,6639.584297868249,1936,616,572
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,14796,6,366,41,31,-13,-9,6,563,618,570.2054974526629,7.205497452662939,7.205497452662939,51.91919354033211,3025,618,563
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,14786,7,371,19,14,-6,-19,0,554,614,568.8649566150563,14.86495661505626,14.86495661505626,220.9669351675048,3600,614,554
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,14776,5,373,7,6,-1,-7,-16,546,609,565.3539911536486,19.35399115364862,19.35399115364862,374.5769735755091,3969,609,546
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,14766,1,373,2,3,-1,-2,-21,539,603,553.4125176066061,14.41251760660612,14.41251760660612,207.7206637607313,4096,603,539
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,14756,1,373,0,1,1,0,-7,531,598,556.5070441881645,25.50704418816451,25.50704418816451,650.6093032169771,4489,598,531
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,14745,-5,373,0,-2,-2,-1,-3,524,591,537.1856356637702,13.1856356637702,13.1856356637702,173.8609878576886,4489,591,524
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,14733,-18,373,0,-9,-2,-4,-4,503,582,519.9460515122826,16.94605151228257,16.94605151228257,287.1686618569342,6241,582,503
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,14723,-31,372,-1,-12,-1,-3,-4,470,572,506.3713677843878,36.37136778438776,36.37136778438776,1322.8763945072,10404,572,470
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,14710,-55,370,-3,-7,1,0,-4,450,563,496.7584324795905,46.75843247959051,46.75843247959051,2186.351007948425,12769,563,450
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,14700,-78,369,-3,18,0,1,-2,444,554,483.8727771578887,39.87277715788866,39.87277715788866,1589.838358282648,12100,554,444
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,14696,-94,367,-3,17,1,1,1,445,546,477.0713292197385,32.07132921973846,32.07132921973846,1028.57015792085,10201,546,445
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,14700,-95,367,-2,10,1,2,3,445,539,472.0032437742327,27.00324377423271,27.00324377423271,729.1751743306379,8836,539,445
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,14700,-120,367,0,-22,-1,0,1,444,531,448.5044070211761,4.504407021176121,4.504407021176121,20.28968261242073,7569,531,444
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,14688,-119,367,0,-27,1,0,2,441,524,445.5117434373858,4.511743437385803,4.511743437385803,20.35582884479386,6889,524,441
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,14690,-106,368,1,-13,-14,-13,-13,452,503,409.2355203025805,-42.76447969741946,42.76447969741946,1828.800723791001,2601,503,452
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,14743,36,266,0,21,15,44,45,405,303,384.0034350382318,-20.99656496176817,20.99656496176817,440.8557401937509,10404,303,405
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,14738,30,277,11,21,-1,14,45,409,351,415.8195980242909,6.81959802429094,6.81959802429094,46.50691721291289,3364,351,409
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,14734,26,299,33,27,-34,-35,9,418,365,339.9389118087599,-78.06108819124006,78.06108819124006,6093.533489600558,2809,365,418
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,14730,26,315,38,19,-6,-40,-26,436,373,366.6222442097119,-69.37775579028812,69.37775579028812,4813.272998496856,3969,373,436
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,14726,26,325,26,7,3,-3,-38,456,384,380.3449103412574,-75.65508965874255,75.65508965874255,5723.692591272375,5184,384,456
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,14724,24,332,17,0,0,3,-37,488,395,382.5246015544333,-105.4753984455667,105.4753984455667,11125.05967725106,8649,395,488
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,14722,22,339,14,3,-6,-6,-9,532,400,374.9851654576654,-157.0148345423346,157.0148345423346,24653.65826635671,17424,400,532
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,14720,20,344,12,23,-3,-9,-6,564,402,379.3415796370901,-184.6584203629099,184.6584203629099,34098.73221092512,26244,402,564
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,14718,16,346,7,26,1,-2,-8,602,405,388.3281090069455,-213.6718909930545,213.6718909930545,45655.67700054776,38809,405,602
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,14715,6,347,3,20,1,2,-7,636,409,391.0235742535915,-244.9764257464085,244.9764257464085,60013.4491714856,51529,409,636
