EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,753,0,-3,-9,2,184,-5,-5,-5,-12,-15,-73,635,562,635,delta_alt,562,625.2030571823936,-73,-9.79694281760635,63.20305718239365,63.20305718239365,3994.626437200921,635,5329,1,Treino
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,748,-5,-5,-10,-4,183,-6,-6,-6,-5,-10,-89,639,550,639,delta_alt,550,681.7787467950859,-89,42.77874679508591,131.7787467950859,131.7787467950859,17365.63810688337,639,7921,1,Treino
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,748,0,-5,-8,2,183,-6,-6,-6,2,-10,-93,637,544,637,delta_alt,544,644.4464664976899,-93,7.446466497689926,100.4464664976899,100.4464664976899,10089.49263187154,637,8649,1,Treino
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,744,-4,-4,-9,-1,183,-6,-6,-6,-4,-9,-93,635,542,635,delta_alt,542,647.2341429846845,-93,12.23414298468447,105.2341429846845,105.2341429846845,11074.22484972101,635,8649,1,Treino
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,742,-2,-6,-11,-1,183,-6,-6,-6,-3,-1,-89,634,545,634,delta_alt,545,650.130862200349,-89,16.13086220034904,105.130862200349,105.130862200349,11052.49818698878,634,7921,1,Treino
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,737,-5,-7,-11,-4,183,-5,-6,-6,-4,-8,-79,631,552,631,delta_alt,552,643.1378884802473,-79,12.13788848024728,91.13788848024728,91.13788848024728,8306.11471663799,631,6241,1,Treino
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,734,-3,-8,-14,-1,182,-6,-6,-7,-6,-9,-66,628,562,628,delta_alt,562,641.1999594208605,-66,13.19995942086052,79.19995942086052,79.19995942086052,6272.633572265953,628,4356,1,Treino
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,729,-5,-8,-15,-4,181,-6,-7,-7,-6,-10,-48,625,577,625,delta_alt,577,637.9936919820414,-48,12.99369198204136,60.99369198204136,60.99369198204136,3720.230461600136,625,2304,1,Treino
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,724,-5,-10,-18,-4,181,-5,-6,-7,-6,-12,-18,622,604,622,delta_alt,604,640.8453541403223,-18,18.84535414032234,36.84535414032234,36.84535414032234,1357.580121725769,622,324,1,Treino
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,668,-56,-61,-69,-52,181,-5,-5,-6,-7,-13,0,618,618,618,delta_alt,618,605.8017109400046,0,-12.19828905999543,-12.19828905999543,12.19828905999543,148.7982559912042,618,0,1,Treino
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,651,-17,-73,-83,-15,179,-5,-7,-7,-17,-23,18,605,623,605,delta_alt,623,591.6453783273157,18,-13.35462167268429,-31.35462167268429,31.35462167268429,983.1123002371633,605,324,1,Treino
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,640,-11,-28,-89,-8,179,-4,-5,-7,-38,-45,39,580,619,580,delta_alt,619,538.4077591237899,39,-41.5922408762101,-80.5922408762101,80.5922408762101,6495.10928944907,580,1521,1,Treino
4,1,Treino,2023,9,10,11,0,202309101100,2023-09-10 11:00,562,-18,10.49464285714286,634,-6,-17,-90,-6,178,-5,-5,-6,-43,-60,45,562,607,562,delta_alt,607,564.1973237240538,45,2.197323724053831,-42.80267627594617,42.80267627594617,1832.069096383445,562,2025,1,Treino
4,1,Treino,2023,9,10,12,0,202309101200,2023-09-10 12:00,550,-12,10.49464285714286,636,2,-4,-32,7,178,-5,-5,-5,-30,-68,43,550,593,550,delta_alt,593,572.145428437554,43,22.14542843755396,-20.85457156244604,20.85457156244604,434.9131550531831,550,1849,1,Treino
4,1,Treino,2023,9,10,13,0,202309101300,2023-09-10 13:00,544,-6,10.49464285714286,640,4,6,-11,4,177,-6,-6,-6,-18,-61,35,544,579,544,delta_alt,579,574.4075764509895,35,30.4075764509895,-4.592423549010505,4.592423549010505,21.09035405350624,544,1225,1,Treino
4,1,Treino,2023,9,10,14,0,202309101400,2023-09-10 14:00,542,-2,10.49464285714286,652,12,16,12,16,177,-6,-6,-6,-8,-38,26,542,568,542,delta_alt,568,574.9331748240945,26,32.93317482409452,6.933174824094522,6.933174824094522,48.0689131414581,542,676,1,Treino
4,1,Treino,2023,9,10,15,0,202309101500,2023-09-10 15:00,545,3,10.46964285714286,667,15,27,33,17,177,-5,-6,-6,1,-17,15,545,560,545,delta_alt,560,587.8564384153342,15,42.8564384153342,27.8564384153342,27.8564384153342,775.9811611873067,545,225,1,Treino
4,1,Treino,2023,9,10,16,0,202309101600,2023-09-10 16:00,552,7,10.46964285714286,678,11,26,42,16,176,-5,-6,-7,10,2,2,552,554,552,delta_alt,554,593.4811640026188,2,41.48116400261881,39.48116400261881,39.48116400261881,1558.762311001683,552,4,1,Treino
4,1,Treino,2023,9,10,17,0,202309101700,2023-09-10 17:00,562,10,10.46964285714286,732,54,65,92,57,175,-6,-6,-7,17,18,-13,562,549,562,delta_alt,549,605.7526010563734,-13,43.75260105637335,56.75260105637335,56.75260105637335,3220.857726663869,562,169,1,Treino
4,1,Treino,2023,9,10,18,0,202309101800,2023-09-10 18:00,577,15,10.44107142857143,745,13,67,93,18,174,-7,-7,-7,25,35,-33,577,544,577,delta_alt,544,606.7370497075401,-33,29.73704970754011,62.73704970754011,62.73704970754011,3935.937406006358,577,1089,1,Treino
4,1,Treino,2023,9,10,19,0,202309101900,2023-09-10 19:00,604,27,5.466071428571428,747,2,15,80,7,173,-6,-8,-8,42,59,-64,604,540,604,delta_alt,540,629.5306330961076,-64,25.53063309610764,89.53063309610764,89.53063309610764,8015.734262589844,604,4096,1,Treino
4,1,Treino,2023,9,10,20,0,202309102000,2023-09-10 20:00,618,14,2.353571428571429,740,-7,-5,62,49,173,-6,-6,-8,41,66,-81,618,537,618,delta_alt,537,526.0055307045976,-81,-91.99446929540238,-10.99446929540238,10.99446929540238,120.8783550875458,618,6561,1,Treino
4,1,Treino,2023,9,10,21,0,202309102100,2023-09-10 21:00,623,5,1.766071428571429,722,-18,-25,-10,-1,173,-5,-6,-6,19,61,-90,623,533,623,delta_alt,533,560.8292575660698,-90,-62.17074243393017,27.82925756606983,27.82925756606983,774.4675766786547,623,8100,1,Treino
4,1,Treino,2023,9,10,22,0,202309102200,2023-09-10 22:00,619,-4,1.691071428571429,700,-22,-40,-45,-11,172,-6,-6,-7,1,42,-90,619,529,619,delta_alt,529,543.5824832738616,-90,-75.41751672613839,14.58248327386161,14.58248327386161,212.6488184324537,619,8100,1,Treino
4,1,Treino,2023,9,10,23,0,202309102300,2023-09-10 23:00,607,-12,1.666071428571429,682,-18,-40,-65,-12,171,-6,-7,-7,-16,3,-81,607,526,607,delta_alt,526,538.8389827233908,-81,-68.16101727660919,12.83898272339081,12.83898272339081,164.8394773715278,607,6561,1,Treino
4,1,Treino,2023,9,11,0,0,202309110000,2023-09-11 00:00,593,-14,1.591071428571428,671,-11,-29,-69,-13,171,-6,-6,-7,-26,-25,-71,593,522,593,delta_alt,522,542.584936213615,-71,-50.41506378638496,20.58493621361504,20.58493621361504,423.7395989185998,593,5041,1,Treino
4,1,Treino,2023,9,11,1,0,202309110100,2023-09-11 01:00,579,-14,1.541071428571429,662,-9,-20,-60,-13,170,-7,-7,-7,-28,-44,-60,579,519,579,delta_alt,519,536.2711844062102,-60,-42.72881559378982,17.27118440621018,17.27118440621018,298.2938107933177,579,3600,1,Treino
4,1,Treino,2023,9,11,2,0,202309110200,2023-09-11 02:00,568,-11,1.5125,657,-5,-14,-43,-17,170,-6,-7,-7,-25,-51,-51,568,517,568,delta_alt,517,543.5132750807016,-51,-24.48672491929835,26.51327508070165,26.51327508070165,702.9537555049549,568,2601,1,Treino
4,1,Treino,2023,9,11,3,0,202309110300,2023-09-11 03:00,560,-8,1.5125,650,-7,-12,-32,-22,169,-6,-7,-8,-19,-47,-47,560,513,560,delta_alt,513,542.7648375491137,-47,-17.23516245088626,29.76483754911374,29.76483754911374,885.945554325131,560,2209,1,Treino
4,1,Treino,2023,9,11,4,0,202309110400,2023-09-11 04:00,554,-6,1.4875,645,-5,-12,-26,-16,169,-5,-6,-7,-14,-39,-45,554,509,554,delta_alt,509,543.6286441498793,-45,-10.37135585012072,34.62864414987928,34.62864414987928,1199.142995658968,554,2025,1,Treino
4,1,Treino,2023,9,11,5,0,202309110500,2023-09-11 05:00,549,-5,1.4875,641,-4,-9,-21,-58,168,-5,-6,-7,-11,-30,-42,549,507,549,delta_alt,507,506.3192783313118,-42,-42.68072166868819,-0.680721668688193,0.680721668688193,0.463381990221638,549,1764,1,Treino
4,1,Treino,2023,9,11,6,0,202309110600,2023-09-11 06:00,544,-5,1.4875,636,-5,-9,-21,-18,168,-5,-5,-6,-10,-24,-40,544,504,544,delta_alt,504,528.0147134919745,-40,-15.98528650802552,24.01471349197448,24.01471349197448,576.7064641016209,544,1600,1,Treino
4,1,Treino,2023,9,11,7,0,202309110700,2023-09-11 07:00,540,-4,1.4875,633,-3,-8,-17,-5,168,-5,-5,-5,-9,-20,-39,540,501,540,delta_alt,501,527.6230609933843,-39,-12.37693900661566,26.62306099338434,26.62306099338434,708.7873766574629,540,1521,1,Treino
4,1,Treino,2023,9,11,8,0,202309110800,2023-09-11 08:00,537,-3,1.4625,629,-4,-7,-16,3,167,-5,-6,-6,-7,-17,-39,537,498,537,delta_alt,498,526.817831988713,-39,-10.18216801128699,28.81783198871301,28.81783198871301,830.4674405296909,537,1521,1,Treino
4,1,Treino,2023,9,11,9,0,202309110900,2023-09-11 09:00,533,-4,1.3125,624,-5,-9,-17,13,167,-4,-5,-6,-7,-16,-38,533,495,533,delta_alt,495,516.925499845368,-38,-16.07450015463201,21.92549984536799,21.92549984536799,480.7275434692319,533,1444,1,Treino
4,1,Treino,2023,9,11,10,0,202309111000,2023-09-11 10:00,529,-4,0.0875,620,-4,-9,-16,18,167,-4,-4,-5,-8,-15,-37,529,492,529,delta_alt,492,504.7620045313033,-37,-24.23799546869668,12.76200453130332,12.76200453130332,162.8687596570064,529,1369,1,Treino
4,1,Treino,2023,9,11,11,0,202309111100,2023-09-11 11:00,526,-3,0.0875,617,-3,-7,-16,15,167,-3,-4,-4,-7,-14,-37,526,489,526,delta_alt,489,509.7677348053661,-37,-16.2322651946339,20.7677348053661,20.7677348053661,431.2988089460147,526,1369,1,Treino
4,1,Treino,2023,9,11,12,0,202309111200,2023-09-11 12:00,522,-4,0.05,616,-1,-4,-13,10,166,-4,-4,-5,-7,-15,-36,522,486,522,delta_alt,486,501.9121970295938,-36,-20.08780297040619,15.91219702959381,15.91219702959381,253.1980143086141,522,1296,1,Treino
4,1,Treino,2023,9,11,13,0,202309111300,2023-09-11 13:00,519,-3,0.05,610,-6,-7,-14,3,165,-4,-5,-5,-7,-14,-36,519,483,519,delta_alt,483,501.3196914322758,-36,-17.68030856772418,18.31969143227582,18.31969143227582,335.6110941738,519,1296,1,Treino
4,1,Treino,2023,9,11,14,0,202309111400,2023-09-11 14:00,517,-2,0.05,608,-2,-8,-12,3,165,-4,-4,-5,-5,-12,-36,517,481,517,delta_alt,481,503.1492390878982,-36,-13.8507609121018,22.1492390878982,22.1492390878982,490.5887921728773,517,1296,1,Treino
4,1,Treino,2023,9,11,15,0,202309111500,2023-09-11 15:00,513,-4,0.07500000000000001,604,-4,-6,-13,3,164,-4,-5,-5,-6,-13,-35,513,478,513,delta_alt,478,491.2103473064109,-35,-21.78965269358912,13.21034730641088,13.21034730641088,174.5132759559972,513,1225,1,Treino
4,1,Treino,2023,9,11,16,0,202309111600,2023-09-11 16:00,509,-4,0.05,601,-3,-7,-15,2,164,-4,-4,-5,-8,-13,-34,509,475,509,delta_alt,475,491.0045298452983,-34,-17.99547015470171,16.00452984529829,16.00452984529829,256.1449755690438,509,1156,1,Treino
4,1,Treino,2023,9,11,17,0,202309111700,2023-09-11 17:00,507,-2,0.05,598,-3,-6,-12,1,163,-5,-5,-5,-6,-12,-35,507,472,507,delta_alt,472,492.4341226091584,-35,-14.56587739084159,20.43412260915841,20.43412260915841,417.5533668061188,507,1225,1,Treino
4,1,Treino,2023,9,11,18,0,202309111800,2023-09-11 18:00,504,-3,0.05,594,-4,-7,-14,1,163,-4,-5,-5,-5,-13,-35,504,469,504,delta_alt,469,487.2574250436334,-35,-16.74257495636664,18.25742504363336,18.25742504363336,333.3335692238907,504,1225,1,Treino
4,1,Treino,2023,9,11,19,0,202309111900,2023-09-11 19:00,501,-3,0.05,591,-3,-7,-13,0,162,-5,-5,-6,-6,-12,-34,501,467,501,delta_alt,467,483.9754060569505,-34,-17.02459394304947,16.97540605695053,16.97540605695053,288.1644107983528,501,1156,1,Treino
5,1,Treino,2023,11,15,23,0,202311152300,2023-11-15 23:00,593,-11,11.33269230769231,684,-8,-21,-55,30,198,29,27,27,-19,4,66,593,659,593,delta_alt,659,639.5535905751575,66,46.5535905751575,-19.4464094248425,19.4464094248425,378.1628395186032,593,4356,1,Treino
5,1,Treino,2023,11,16,0,0,202311160000,2023-11-16 00:00,584,-9,10.95192307692308,679,-5,-13,-43,26,199,29,30,28,-20,-26,78,584,662,584,delta_alt,662,654.2700876551634,78,70.27008765516337,-7.729912344836634,7.729912344836634,59.7515448588578,584,6084,1,Treino
5,1,Treino,2023,11,16,1,0,202311160100,2023-11-16 01:00,577,-7,15.03333333333333,677,-2,-7,-28,-10,199,26,29,30,-16,-35,91,577,668,577,delta_alt,668,668.6578187229557,91,91.65781872295565,0.6578187229556534,0.6578187229556534,0.4327254722710066,577,8281,1,Treino
5,1,Treino,2023,11,16,2,0,202311160200,2023-11-16 02:00,573,-4,15.63269230769231,679,2,0,-13,-11,204,26,31,34,-11,-31,106,573,679,573,delta_alt,679,665.1805987190094,106,92.18059871900937,-13.81940128099063,13.81940128099063,190.9758517650455,573,11236,1,Treino
5,1,Treino,2023,11,16,3,0,202311160300,2023-11-16 03:00,572,-1,15.80064102564103,681,2,4,-3,-5,208,22,30,35,-5,-21,118,572,690,572,delta_alt,690,655.927059856974,118,83.92705985697398,-34.07294014302602,34.07294014302602,1160.965249990234,572,13924,1,Treino
5,1,Treino,2023,11,16,4,0,202311160400,2023-11-16 04:00,573,1,17.13397435897436,694,13,15,15,11,211,17,25,33,0,-11,120,573,693,573,delta_alt,693,662.9028980637055,120,89.90289806370549,-30.09710193629451,30.09710193629451,905.8355449637025,573,14400,1,Treino
5,1,Treino,2023,11,16,5,0,202311160500,2023-11-16 05:00,575,2,18.34423076923077,710,16,29,33,17,215,18,21,29,3,-2,118,575,693,575,delta_alt,693,682.3642051247355,118,107.3642051247355,-10.63579487526454,10.63579487526454,113.1201326287034,575,13924,1,Treino
5,1,Treino,2023,11,16,6,0,202311160600,2023-11-16 06:00,585,10,18.4775641025641,738,28,44,59,-18,222,22,25,28,12,12,115,585,700,585,delta_alt,700,710.7905583993927,115,125.7905583993927,10.79055839939269,10.79055839939269,116.4361505707042,585,13225,1,Treino
5,1,Treino,2023,11,16,7,0,202311160700,2023-11-16 07:00,601,16,18.72371794871795,763,25,53,82,23,226,27,26,29,26,29,112,601,713,601,delta_alt,713,745.2603881747906,112,144.2603881747906,32.26038817479059,32.26038817479059,1040.732645188169,601,12544,1,Treino
5,1,Treino,2023,11,16,8,0,202311160800,2023-11-16 08:00,627,26,18.98525641025641,773,10,35,79,27,228,30,29,28,42,54,104,627,731,627,delta_alt,731,765.4630290375809,104,138.4630290375809,34.4630290375809,34.4630290375809,1187.700370445144,627,10816,1,Treino
5,1,Treino,2023,11,16,9,0,202311160900,2023-11-16 09:00,648,21,21.44679487179487,776,3,13,66,20,228,30,30,29,47,73,98,648,746,648,delta_alt,746,764.3322492564058,98,116.3322492564058,18.33224925640582,18.33224925640582,336.0713627989916,648,9604,1,Treino
5,1,Treino,2023,11,16,10,0,202311161000,2023-11-16 10:00,657,9,22.63910256410256,776,0,3,38,13,231,32,33,33,30,72,107,657,764,657,delta_alt,764,752.6122519753928,107,95.61225197539284,-11.38774802460716,11.38774802460716,129.6808050719443,657,11449,1,Treino
5,1,Treino,2023,11,16,11,0,202311161100,2023-11-16 11:00,659,2,23.79294871794871,790,14,14,27,22,236,37,37,38,11,58,134,659,793,659,delta_alt,793,780.5496035729232,134,121.5496035729232,-12.45039642707684,12.45039642707684,155.0123711913677,659,17956,1,Treino
5,1,Treino,2023,11,16,12,0,202311161200,2023-11-16 12:00,662,3,26.11602564102564,803,13,27,30,18,243,39,44,44,5,35,155,662,817,662,delta_alt,817,815.1962045837467,155,153.1962045837467,-1.803795416253251,1.803795416253251,3.253677903696241,662,24025,1,Treino
5,1,Treino,2023,11,16,13,0,202311161300,2023-11-16 13:00,668,6,26.94679487179487,820,17,30,44,19,249,41,45,50,9,20,163,668,831,668,delta_alt,831,836.9975537721816,163,168.9975537721816,5.997553772181618,5.997553772181618,35.97065125020995,668,26569,1,Treino
5,1,Treino,2023,11,16,14,0,202311161400,2023-11-16 14:00,679,11,26.97628205128205,829,9,26,53,7,254,43,46,50,17,22,162,679,841,679,delta_alt,841,852.5248610360907,162,173.5248610360907,11.52486103609067,11.52486103609067,132.8224219012009,679,26244,1,Treino
5,1,Treino,2023,11,16,15,0,202311161500,2023-11-16 15:00,690,11,26.97628205128205,820,-9,0,30,-11,258,43,47,50,22,31,166,690,856,690,delta_alt,856,835.6697439112036,166,145.6697439112036,-20.33025608879643,20.33025608879643,413.3193126360444,690,27556,1,Treino
5,1,Treino,2023,11,16,16,0,202311161600,2023-11-16 16:00,693,3,27.07628205128205,828,8,-1,25,-5,259,37,44,48,14,31,175,693,868,693,delta_alt,868,811.3389946359899,175,118.3389946359899,-56.66100536401007,56.66100536401007,3210.469528860378,693,30625,1,Treino
5,1,Treino,2023,11,16,17,0,202311161700,2023-11-16 17:00,693,0,27.09294871794872,843,15,23,23,-1,261,35,39,46,3,25,183,693,876,693,delta_alt,876,821.2141699388213,183,128.2141699388213,-54.78583006117867,54.78583006117867,3001.487175492349,693,33489,1,Treino
5,1,Treino,2023,11,16,18,0,202311161800,2023-11-16 18:00,700,7,27.07628205128205,867,24,39,38,-4,264,36,38,42,7,21,179,700,879,700,delta_alt,879,873.5066450564764,179,173.5066450564764,-5.493354943523627,5.493354943523627,30.17694853553547,700,32041,1,Treino
5,1,Treino,2023,11,16,19,0,202311161900,2023-11-16 19:00,713,13,27.09294871794872,890,23,47,70,-2,267,39,39,41,20,23,167,713,880,713,delta_alt,880,904.3899173069765,167,191.3899173069765,24.38991730697649,24.38991730697649,594.8680662411512,713,27889,1,Treino
5,1,Treino,2023,11,16,20,0,202311162000,2023-11-16 20:00,731,18,26.91217948717949,900,10,33,72,0,270,39,42,42,31,38,152,731,883,731,delta_alt,883,905.73283959318,152,174.73283959318,22.73283959317996,22.73283959317996,516.7819959692505,731,23104,1,Treino
5,1,Treino,2023,11,16,21,0,202311162100,2023-11-16 21:00,746,15,26.91474358974359,940,40,50,97,37,271,35,40,43,33,53,142,746,888,746,delta_alt,888,902.0108646601558,142,156.0108646601558,14.01086466015579,14.01086466015579,196.3043285252024,746,20164,1,Treino
5,1,Treino,2023,11,16,22,0,202311162200,2023-11-16 22:00,764,18,26.93141025641026,974,34,74,107,34,273,30,37,42,33,64,122,764,886,764,delta_alt,886,913.1761425406795,122,149.1761425406795,27.17614254067951,27.17614254067951,738.5427233913304,764,14884,1,Treino
5,1,Treino,2023,11,16,23,0,202311162300,2023-11-16 23:00,793,29,26.51602564102564,984,10,44,94,-4,274,25,31,38,47,80,86,793,879,793,delta_alt,879,941.0417430633443,86,148.0417430633443,62.04174306334426,62.04174306334426,3849.177882338025,793,7396,1,Treino
5,1,Treino,2023,11,17,0,0,202311170000,2023-11-17 00:00,817,24,25.41602564102564,994,10,20,94,-3,274,20,25,31,53,86,57,817,874,817,delta_alt,874,919.8151204822276,57,102.8151204822276,45.8151204822276,45.8151204822276,2099.025264801031,817,3249,1,Treino
5,1,Treino,2023,11,17,1,0,202311170100,2023-11-17 01:00,831,14,22.76217948717949,1009,15,25,69,-2,274,16,20,25,38,85,35,831,866,831,delta_alt,866,890.0372846405932,35,59.03728464059316,24.03728464059316,24.03728464059316,577.7910528928957,831,1225,1,Treino
5,1,Treino,2023,11,17,2,0,202311170200,2023-11-17 02:00,841,10,21.92884615384616,1029,20,35,55,11,273,14,15,19,24,77,17,841,858,841,delta_alt,858,911.3068116338784,17,70.3068116338784,53.3068116338784,53.3068116338784,2841.616166569793,841,289,1,Treino
5,1,Treino,2023,11,17,3,0,202311170300,2023-11-17 03:00,856,15,19.075,1042,13,33,58,22,272,11,13,14,25,63,2,856,858,856,delta_alt,858,936.356732625724,2,80.35673262572402,78.35673262572402,78.35673262572402,6139.777547779203,856,4,1,Treino
5,1,Treino,2023,11,17,4,0,202311170400,2023-11-17 04:00,868,12,18.10576923076923,1044,2,15,50,-6,270,6,9,11,27,51,-7,868,861,868,delta_alt,861,908.3127205251542,-7,40.31272052515419,47.31272052515419,47.31272052515419,2238.493523491347,868,49,1,Treino
5,1,Treino,2023,11,17,5,0,202311170500,2023-11-17 05:00,876,8,17.0474358974359,1044,0,2,35,-15,269,2,5,8,20,45,-10,876,866,876,delta_alt,866,886.1520941286469,-10,10.15209412864692,20.15209412864692,20.15209412864692,406.1068977698458,876,100,1,Treino
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,1048,4,4,19,-20,268,-2,1,4,11,38,-6,879,873,879,delta_alt,873,861.7951826314282,-6,-17.20481736857175,-11.20481736857175,11.20481736857175,125.5479322630472,879,36,1,Treino
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,1060,12,16,18,-11,265,-6,-5,-2,4,24,1,880,881,880,delta_alt,881,867.4894575440786,1,-12.51054245592138,-13.51054245592138,13.51054245592138,182.5347574532541,880,1,1,Treino
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,1057,-3,9,13,-13,263,-10,-8,-7,4,15,11,883,894,883,delta_alt,894,878.4655500813282,11,-4.534449918671839,-15.53444991867184,15.53444991867184,241.3191342757235,883,121,1,Treino
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,1049,-8,-11,5,-48,261,-13,-12,-10,8,12,39,888,927,888,delta_alt,927,863.0916583904589,39,-24.90834160954114,-63.90834160954114,63.90834160954114,4084.276127281807,888,1521,1,Treino
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,1040,-9,-17,-8,-43,264,-10,-10,-9,3,7,81,886,967,886,delta_alt,967,859.8739636370373,81,-26.12603636296274,-107.1260363629627,107.1260363629627,11475.98766683882,886,6561,1,Treino
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,1030,-10,-19,-30,-20,271,-3,-3,-3,-9,-1,133,879,1012,879,delta_alt,1012,891.2969767239413,133,12.29697672394127,-120.7030232760587,120.7030232760587,14569.21982798078,879,17689,1,Treino
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,1023,-7,-17,-34,-17,281,8,7,7,-12,-9,197,874,1071,874,delta_alt,1071,955.0358923577851,197,81.03589235778509,-115.9641076422149,115.9641076422149,13447.67426125521,874,38809,1,Treino
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,1014,-9,-16,-35,-24,287,15,14,13,-13,-22,276,866,1142,866,delta_alt,1142,954.0367462478852,276,88.03674624788516,-187.9632537521148,187.9632537521148,35330.18476108191,866,76176,1,Treino
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,1020,6,-3,-20,-14,294,24,22,21,-16,-28,371,858,1229,858,delta_alt,1229,994.169713442331,371,136.169713442331,-234.830286557669,234.830286557669,55145.26348475691,858,137641,1,Treino
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,1024,4,10,-6,-9,306,37,36,34,-8,-21,468,858,1326,858,delta_alt,1326,1075.222005540129,468,217.2220055401285,-250.7779944598715,250.7779944598715,62889.60250531533,858,219024,1,Treino
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,1032,8,12,9,6,319,51,50,49,3,-13,572,861,1433,861,delta_alt,1433,1118.194758983021,572,257.1947589830213,-314.8052410169787,314.8052410169787,99102.33977175805,861,327184,1,Treino
5,1,Treino,2023,11,17,17,0,202311171700,2023-11-17 17:00,866,5,38.44148351648352,1036,4,12,22,4,323,58,55,54,8,0,645,866,1511,866,delta_alt,1511,1125.579922774598,645,259.5799227745979,-385.4200772254021,385.4200772254021,148548.6359284349,866,416025,1,Treino
5,1,Treino,2023,11,17,18,0,202311171800,2023-11-17 18:00,873,7,40.30815018315019,1049,13,17,29,9,328,65,63,60,12,15,693,873,1566,873,delta_alt,1566,1144.462703207038,693,271.462703207038,-421.537296792962,421.537296792962,177693.6925875178,873,480249,1,Treino
5,1,Treino,2023,11,17,19,0,202311171900,2023-11-17 19:00,881,8,47.43342490842492,1066,17,30,42,5,333,72,70,68,15,23,735,881,1616,881,delta_alt,1616,1203.958627670438,735,322.9586276704383,-412.0413723295617,412.0413723295617,169778.0925112285,881,540225,1,Treino
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,1108,42,59,76,45,331,67,70,68,21,33,769,894,1663,894,delta_alt,1663,1239.229277454915,769,345.2292774549146,-423.7707225450854,423.7707225450854,179581.6252863838,894,591361,1,Treino
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,1153,45,87,117,53,333,62,69,72,46,61,786,927,1713,927,delta_alt,1713,1268.51739864617,786,341.5173986461696,-444.4826013538304,444.4826013538304,197564.7829062681,927,617796,1,Treino
5,1,Treino,2023,11,17,22,0,202311172200,2023-11-17 22:00,967,40,45.21932234432235,1213,60,105,164,69,334,53,63,70,73,94,780,967,1747,967,delta_alt,1747,1264.515474377524,780,297.5154743775236,-482.4845256224764,482.4845256224764,232791.3174651461,967,608400,1,Treino
