EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,37,513,16,12,29147,21,652,425,652,479.0952618305488,227,54.09526183054879,-172.9047381694512,172.9047381694512,29896.04848144648,425,51529,3,Teste
3,3,Teste,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,51,528,25,17,29158,32,752,436,752,522.2021497217323,316,86.20214972173233,-229.7978502782677,229.7978502782677,52807.05199251312,436,99856,3,Teste
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,550,37,25,29172,46,862.6144999999999,449,862.6144999999999,592.384501209357,413.6144999999999,143.384501209357,-270.2299987906429,270.2299987906429,73024.25224639084,449,171076.9546102499,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,117,583,55,33,29188,62,982,464,982,683.8437856896766,518,219.8437856896766,-298.1562143103234,298.1562143103234,88897.12813186352,464,268324,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,149,621,71,41,29204,78,1057,484,1057,792.4420418693228,573,308.4420418693228,-264.5579581306772,264.5579581306772,69990.91321027315,484,328329,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,148,663,80,43,29222,96,1106,519,1106,912.2116794073868,587,393.2116794073868,-193.7883205926132,193.7883205926132,37553.91319810544,519,344569,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,151,809,146,86,29256,129,1179,600,1179,1221.110700265161,579,621.1107002651609,42.11070026516086,42.11070026516086,1773.311076822219,600,335241,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,188,923,200,115,29269,142,1206,652,1206,1388.958503496952,554,736.9585034969518,182.9585034969518,182.9585034969518,33473.81400184413,652,306916,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,240,1115,306,192,29275,148,1226,752,1226,1504.986617657937,474,752.9866176579369,278.9866176579369,278.9866176579369,77833.53283221587,752,224676,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,285,1216,293,100,29274,146,1240,862.6144999999999,1240,1604.993510501695,377.3855000000001,742.3790105016956,364.9935105016955,364.9935105016955,133220.2627083513,862.6144999999999,142419.8156102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,303,1279,164,62,29269,139,1247,982,1247,1441.589427794783,265,459.5894277947828,194.5894277947828,194.5894277947828,37865.04540950097,982,70225,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,306,1325,109,42,29266,133,1250,1057,1250,1517.110855654861,193,460.1108556548606,267.1108556548606,267.1108556548606,71348.2092086718,1057,37249,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,294,1369,90,38,29261,123,1249,1106,1249,1534.713747116039,143,428.7137471160395,285.7137471160395,285.7137471160395,81632.34529108816,1106,20449,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,280,1408,83,29,29256,109,1245,1145,1245,1530.622145107541,100,385.6221451075407,285.6221451075407,285.6221451075407,81580.00977583307,1145,10000,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,265,1434,65,11,29251,93,1239,1179,1239,1501.540066628582,60,322.5400666285823,262.5400666285823,262.5400666285823,68927.28658534042,1179,3600,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,235,1452,44,-4,29249,77,1230,1206,1230,1452.766721138149,24,246.7667211381495,222.7667211381495,222.7667211381495,49625.01204664206,1206,576,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,198,1460,26,-25,29245,57,1223,1226,1223,1394.709973784853,-3,168.7099737848528,171.7099737848528,171.7099737848528,29484.31509719482,1226,9,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,160,1457,-3,-44,29240,18,1198,1247,1198,1339.114544965477,-49,92.11454496547685,141.1145449654769,141.1145449654769,19913.31480081359,1247,2401,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,153,1449,-10,-68,29238,-2,1180,1250,1180,1336.820963909556,-70,86.82096390955553,156.8209639095555,156.8209639095555,24592.81472152212,1250,4900,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,145,1450,-7,-85,29236,-20,1163,1249,1163,1332.788339093883,-86,83.78833909388322,169.7883390938832,169.7883390938832,28828.08009225948,1249,7396,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,100,1446,-3,-118,29236,-33,1140,1245,1140,1279.412442258059,-105,34.4124422580594,139.4124422580594,139.4124422580594,19435.82905635675,1245,11025,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,41,1432,-18,-206,29236,-39,1117,1239,1117,1164.344520416699,-122,-74.65547958330126,47.34452041669874,47.34452041669874,2241.503613487204,1239,14884,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-15,1427,-19,-106,29234,-40,1093,1230,1093,1131.88296709354,-137,-98.11703290645983,38.88296709354017,38.88296709354017,1511.885129997328,1230,18769,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-46,1409,-23,-81,29234,-35,1068,1223,1068,1111.595462817822,-155,-111.4045371821783,43.59546281782173,43.59546281782173,1900.564378300077,1223,24025,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,1388,-39,-67,29233,-33,1047.6176,1211,1047.6176,1078.827332080807,-163.3824,-132.1726679191931,31.20973208080682,31.20973208080682,974.0473765557422,1211,26693.80862975999,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-71,1366,-43,-66,29231,-30,1031,1198,1031,1064.843708749807,-167,-133.1562912501931,33.84370874980686,33.84370874980686,1145.396621941754,1198,27889,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-78,1341,-47,-64,29232,-24,1020,1180,1020,1053.22895333685,-160,-126.7710466631497,33.22895333685028,33.22895333685028,1104.163339862573,1180,25600,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-27,603,-16,10,29140,-6,469,515,469,468.2346599317882,-46,-46.7653400682118,-0.765340068211799,0.765340068211799,0.5857454200104412,515,2116,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-45,596,-16,33,29139,-6,464,510,464,473.1798366515259,-46,-36.82016334847413,9.179836651525875,9.179836651525875,84.2694009486978,510,2116,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-52,590,-13,20,29139,-5,460,504,460,462.8117626987474,-44,-41.18823730125257,2.81176269874743,2.81176269874743,7.906009474067428,504,1936,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,17,410,29,11,29103,57,434,306,434,353.4536834278691,128,47.45368342786912,-80.54631657213088,80.54631657213088,6487.709113337925,306,16384,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,47,425,31,13,29114,63,441,320,441,373.4447334791713,121,53.4447334791713,-67.5552665208287,67.5552665208287,4563.714034700199,320,14641,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,59,464,54,50,29124,68,450,338,450,408.8792570961324,112,70.87925709613239,-41.12074290386761,41.12074290386761,1690.915496965978,338,12544,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,74,487,62,38,29130,69,446,357,446,433.8289459947247,89,76.82894599472468,-12.17105400527532,12.17105400527532,148.1345555993285,357,7921,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,85,496,32,17,29135,71,447,383,447,476.246526044974,64,93.24652604497396,29.24652604497396,29.24652604497396,855.3592856993403,383,4096,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,99,499,12,4,29138,71,450,410,450,505.1317056952633,40,95.13170569526335,55.13170569526335,55.13170569526335,3039.504972869133,410,1600,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,114,497,1,-2,29140,71,458,426,458,507.3511046623402,32,81.35110466234016,49.35110466234016,49.35110466234016,2435.531531393253,426,1024,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,130,507,8,5,29140,70,476,432,476,500.3318875066537,44,68.33188750665374,24.33188750665374,24.33188750665374,592.0407496364525,432,1936,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,143,507,10,-4,29142,70,501,434,501,508.4592393882236,67,74.45923938822364,7.459239388223637,7.459239388223637,55.64025225082693,434,4489,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,157,509,2,-9,29144,71,540,441,540,546.8369068750621,99,105.8369068750621,6.836906875062141,6.836906875062141,46.74329561827197,441,9801,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,511,4,-13,29150,76,574,450,574,597.7178124666356,124,147.7178124666356,23.71781246663556,23.71781246663556,562.5346282024934,450,15376,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,515,6,-6,29159,81,605,446,605,592.4234732966387,159,146.4234732966387,-12.57652670336131,12.57652670336131,158.1690239203601,446,25281,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,168,523,12,1,29162,78,636,447,636,627.9646639031979,189,180.9646639031979,-8.035336096802098,8.035336096802098,64.56662618857078,447,35721,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,173,540,25,4,29168,77,678,450,678,674.3786827593909,228,224.3786827593909,-3.621317240609073,3.621317240609073,13.11393855713251,450,51984,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,150,562,39,6,29175,72,756,458,756,714.4388833237557,298,256.4388833237557,-41.5611166762443,41.5611166762443,1727.326419376392,458,88804,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,138,592,52,15,29192,78,919,476,919,809.5604473145636,443,333.5604473145636,-109.4395526854364,109.4395526854364,11977.01569198841,476,196249,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,148,626,64,-5,29229,105,1133,501,1133,1026.861618588502,632,525.8616185885021,-106.1383814114979,106.1383814114979,11265.3560086526,501,399424,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,171,660,68,11,29286,156,1326,540,1326,1322.310634372428,786,782.310634372428,-3.689365627571988,3.689365627571988,13.61141873390965,540,617796,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,207,691,65,22,29348,213,1547,574,1547,1584.784212694147,973,1010.784212694147,37.78421269414707,37.78421269414707,1427.646728916545,574,946729,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,233,732,72,38,29385,247,1748,605,1748,1718.16697981173,1143,1113.16697981173,-29.83302018826976,29.83302018826976,890.0090935537108,605,1306449,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,356,804,113,74,29415,275,1905,636,1905,1842.525378259159,1269,1206.525378259159,-62.47462174084058,62.47462174084058,3903.07836166111,636,1610361,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,408,941,209,127,29439,299,2033,678,2033,1993.492285602475,1355,1315.492285602475,-39.50771439752475,39.50771439752475,1560.859496916384,678,1836025,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,452,1224,420,283,29440,298,2135,756,2135,2110.88531208121,1379,1354.88531208121,-24.11468791879042,24.11468791879042,581.5181734206568,756,1901641,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,497,1462,521,236,29435,291,2207,919,2207,2199.412055494226,1288,1280.412055494226,-7.587944505773521,7.587944505773521,57.57690182269857,919,1658944,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,546,1708,484,244,29435,285,2277,1133,2277,2165.760835263449,1144,1032.760835263449,-111.2391647365507,111.2391647365507,12374.15177128547,1133,1308736,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,644,2704,146,25,29416,130,2282,2207,2282,2234.633376383235,75,27.63337638323537,-47.36662361676463,47.36662361676463,2243.597032852244,2207,5625,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,588,2736,91,1,29409,61,2246.4477,2277,2246.4477,2212.512998655176,-30.55229999999983,-64.48700134482397,-33.93470134482413,33.93470134482413,1151.563955362409,2277,933.4430352899898,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,530,2761,57,-16,29404,19,2209,2321,2209,2194.012556183193,-112,-126.9874438168067,-14.98744381680672,14.98744381680672,224.6234721619379,2321,12544,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,367,2754,18,-79,29401,-14,2167,2357,2167,2161.008330653468,-190,-195.9916693465325,-5.99166934653249,5.99166934653249,35.90010155817707,2357,36100,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,264,2735,-26,-156,29394,-45,2124,2365,2124,2113.560443912938,-241,-251.4395560870621,-10.4395560870621,10.4395560870621,108.9843312949154,2365,58081,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,197,2696,-58,-322,29390,-50,2081,2357,2081,2051.775399258944,-276,-305.2246007410563,-29.22460074105629,29.22460074105629,854.077288474148,2357,76176,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,119,2642,-93,-292,29386,-49,2044,2341,2044,2023.235258298211,-297,-317.764741701789,-20.76474170178903,20.76474170178903,431.1744979420166,2341,88209,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,47,2586,-110,-302,29385,-50,1999,2312,1999,1978.073541325634,-313,-333.9264586743661,-20.92645867436613,20.92645867436613,437.9166726499535,2312,97969,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-8,2531,-111,-338,29381,-57,1948,2282,1948,1923.794766306686,-334,-358.2052336933141,-24.20523369331409,24.20523369331409,585.8933381479475,2282,111556,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-71,2489,-97,-237,29374,-63,1891,2246.4477,1891,1871.593281326929,-355.4477000000002,-374.854418673071,-19.40671867307083,19.40671867307083,376.6207296557159,2246.4477,126343.0674352901,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-136,2428,-103,-208,29367,-66,1829,2209,1829,1781.963882581412,-380,-427.0361174185875,-47.03611741858754,47.03611741858754,2212.396341815154,2209,144400,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-348,2008,-132,-65,29328,-73,1441,1891,1441,1269.994643078772,-450,-621.0053569212275,-171.0053569212275,171.0053569212275,29242.83209575642,1891,202500,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-335,1949,-131,-40,29321,-73,1227,1829,1227,1241.656405716005,-602,-587.3435942839949,14.65640571600511,14.65640571600511,214.8102285121473,1829,362404,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-344,1895,-113,-15,29316,-74,1192,1765,1192,1187.424417751335,-573,-577.5755822486647,-4.575582248664659,4.575582248664659,20.93595291429514,1765,328329,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-341,1858,-91,17,29310,-76,1167,1707,1167,1121.544890405823,-540,-585.4551095941767,-45.45510959417675,45.45510959417675,2066.166988218619,1707,291600,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-342,1774,-121,-28,29304,-81,1145,1652,1145,1131.052708719911,-507,-520.9472912800886,-13.94729128008862,13.94729128008862,194.5269340516361,1652,257049,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-349,1727,-131,8,29298,-83,1116,1592,1116,1086.091088825289,-476,-505.9089111747107,-29.90891117471074,29.90891117471074,894.5429676567369,1592,226576,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-339,1659,-115,-26,29292,-82,1078,1538,1078,1089.489151812181,-460,-448.5108481878185,11.48915181218149,11.48915181218149,132.0006093633532,1538,211600,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-299,1619,-108,21,29285,-82,1036,1481,1036,1075.793304723716,-445,-405.2066952762839,39.79330472371612,39.79330472371612,1583.507100834528,1481,198025,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-279,1579,-80,1,29278,-85,1005,1441,1005,1041.418646179027,-436,-399.5813538209727,36.41864617902729,36.41864617902729,1326.317789513179,1441,190096,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-223,1515,-104,8,29272,-84,985,1227,985,970.0117117895352,-242,-256.9882882104648,-14.98828821046482,14.98828821046482,224.6487834799586,1227,58564,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-209,1442,-137,-8,29264,-86,969,1192,969,948.3697819302141,-223,-243.6302180697859,-20.63021806978588,20.63021806978588,425.6058976069199,1192,49729,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-184,1397,-118,2,29259,-84,960,1167,960,911.3442435489704,-207,-255.6557564510296,-48.65575645102956,48.65575645102956,2367.382635821905,1167,42849,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-217,1377,-65,43,29252,-87,944,1145,944,883.2573545878132,-201,-261.7426454121868,-60.74264541218679,60.74264541218679,3689.668971670657,1145,40401,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-189,1363,-34,46,29247,-86,921,1116,921,869.292121522663,-195,-246.707878477337,-51.70787847733698,51.70787847733698,2673.704696627049,1116,38025,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-188,1334,-43,43,29242,-86,894,1078,894,851.3704576172474,-184,-226.6295423827526,-42.62954238275256,42.62954238275256,1817.277883762897,1078,33856,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-184,1291,-72,16,29238,-83,870,1036,870,839.6793293536144,-166,-196.3206706463856,-30.32067064638557,30.32067064638557,919.3430684465873,1036,27556,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-181,1239,-95,2,29234,-82,852,1005,852,816.3199278947142,-153,-188.6800721052858,-35.68007210528583,35.68007210528583,1273.067545438396,1005,23409,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-177,1193,-98,-9,29228,-82,822,985,822,795.6298226816696,-163,-189.3701773183304,-26.37017731833043,26.37017731833043,695.3862518001889,985,26569,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-160,1170,-69,61,29224,-80,786,969,786,769.4630138382546,-183,-199.5369861617454,-16.5369861617454,16.5369861617454,273.471911313759,969,33489,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-120,1155,-38,32,29220,-78,765,960,765,765.4172730338407,-195,-194.5827269661593,0.4172730338407291,0.4172730338407291,0.1741167847706463,960,38025,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-118,1151,-19,64,29218,-74,751,944,751,750.8176872272385,-193,-193.1823127727615,-0.1823127727615201,0.1823127727615201,0.03323794711199368,944,37249,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-143,1134,-21,23,29214,-71,746.88643325,921,746.88643325,757.8825805989935,-174.11356675,-163.1174194010065,10.99614734899353,10.99614734899353,120.9152565207775,921,30315.53412640671,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-116,1108,-43,14,29211,-67,743.47807689,894,743.47807689,732.8318948368097,-150.52192311,-161.1681051631903,-10.64618205319027,10.64618205319027,113.3411923096707,894,22656.84933673275,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-144,1075,-59,31,29208,-64,740.59238581,870,740.59238581,733.4311918619053,-129.40761419,-136.5688081380947,-7.161193948094706,7.161193948094706,51.28269876222824,870,16746.33061034789,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-145,1036,-72,34,29204,-60,737,852,737,728.5609422120513,-115,-123.4390577879487,-8.439057787948741,8.439057787948741,71.2176963483383,852,13225,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-113,1019,-56,28,29202,-57,730,822,730,691.3828790074101,-92,-130.6171209925899,-38.61712099258989,38.61712099258989,1491.282033756327,822,8464,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,-15,991,-45,-8,29198,-54,723,786,723,673.4819586896792,-63,-112.5180413103208,-49.51804131032077,49.51804131032077,2452.036415210634,786,3969,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,-5,932,-87,-45,29197,-50,712,765,712,654.1686431476144,-53,-110.8313568523856,-57.83135685238562,57.83135685238562,3344.46583538797,765,2809,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,6,907,-84,4,29194,-48,703,751,703,651.4394026770299,-48,-99.56059732297012,-51.56059732297012,51.56059732297012,2658.495196301474,751,2304,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,15,897,-35,33,29190,-48,696,746.88643325,696,664.5336961661334,-50.88643324999998,-82.3527370838666,-31.46630383386662,31.46630383386662,990.128276965209,746.88643325,2589.429088906704,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,24,894,-13,49,29189,-45,686,743.47807689,686,672.5512744090802,-57.47807689000001,-70.92680248091983,-13.44872559091982,13.44872559091982,180.8682200198617,743.47807689,3303.729322972753,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,40,895,-2,47,29186,-42,678,740.59238581,678,671.549891057133,-62.59238581,-69.04249475286701,-6.450108942867018,6.450108942867018,41.60390537485308,740.59238581,3917.806761387889,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,37,890,-4,18,29184,-40,669,737,669,657.7443727608924,-68,-79.25562723910764,-11.25562723910764,11.25562723910764,126.6891445457419,737,4624,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,19,883,-12,8,29181,-39,657,730,657,637.6580969591042,-73,-92.34190304089577,-19.34190304089577,19.34190304089577,374.1092132434131,730,5329,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,20,874,-16,-5,29180,-38,646,723,646,627.5663302028939,-77,-95.43366979710606,-18.43366979710606,18.43366979710606,339.8001821887403,723,5929,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,29,864,-19,7,29178,-36,638,712,638,617.4344457042256,-74,-94.5655542957744,-20.5655542957744,20.5655542957744,422.9420234924451,712,5476,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,3,854,-20,16,29175,-36,632,703,632,606.4909798626891,-71,-96.50902013731093,-25.50902013731093,25.50902013731093,650.7101083657344,703,5041,1,Treino
