EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,204,-22,-24,-26,-57,-105,678,765,678,765,nivel_conv,678,635.8593742338987,-87,-129.1406257661013,-42.14062576610127,42.14062576610127,1775.832339958598,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,202,-21,-24,-26,-35,-101,669,751,669,751,nivel_conv,669,636.6088806273365,-82,-114.3911193726635,-32.39111937266352,32.39111937266352,1049.184614214138,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,54,15,201,-18,-22,-25,-18.11356675000002,-75.11356675000002,657,746.88643325,657,746.88643325,nivel_conv,657,629.1944580896773,-89.88643324999998,-117.6919751603227,-27.80554191032275,27.80554191032275,773.1481609267147,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,50,24,199,-18,-20,-24,-7.521923109999989,-42.52192310999999,646,743.47807689,646,743.47807689,nivel_conv,646,619.1640484055811,-97.47807689000001,-124.3140284844189,-26.83595159441893,26.83595159441893,720.1682979779958,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,32,40,198,-16,-19,-21,-6.294047439999986,-24.40761419,638,740.59238581,638,740.59238581,nivel_conv,638,613.8983679209077,-102.59238581,-126.6940178890923,-24.10163207909227,24.10163207909227,580.8886688759295,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,33,37,196,-18,-18,-21,-6.478076890000011,-14,632,737,632,737,nivel_conv,632,613.6009587870358,-105,-123.3990412129642,-18.39904121296422,18.39904121296422,338.5247175563559,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,41,19,194,-17,-20,-20,-10.59238581,-16.88643324999998,627,730,627,730,nivel_conv,627,609.4100439417957,-103,-120.5899560582043,-17.58995605820428,17.58995605820428,309.4065541295574,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,15,20,194,-15,-17,-20,-14,-20.47807689000001,622,723,622,723,nivel_conv,622,602.8257835993747,-101,-120.1742164006253,-19.17421640062526,19.17421640062526,367.6505745780065,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,14,29,193,-15,-16,-18,-18,-28.59238581,617,712,617,712,nivel_conv,617,599.0148773430069,-95,-112.9851226569931,-17.9851226569931,17.9851226569931,323.4646369870865,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,17,3,193,-13,-15,-16,-20,-34,611,703,611,703,nivel_conv,611,593.6714102707151,-92,-109.3285897292849,-17.32858972928489,17.32858972928489,300.2800220058776,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,6,3,191,-13,-15,-17,-16,-34,606,696,606,696,nivel_conv,606,588.2561574804563,-90,-107.7438425195437,-17.7438425195437,17.7438425195437,314.8439473583671,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,-65,7,189,-13,-15,-17,-17,-37,600,686,600,686,nivel_conv,600,570.418484196972,-86,-115.581515803028,-29.58151580302797,29.58151580302797,875.0660772047935,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,-38,32,189,-12,-13,-15,-18,-34,595,678,595,678,nivel_conv,595,565.0163015673113,-83,-112.9836984326887,-29.9836984326887,29.9836984326887,899.0221717024186,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,-28,188,-11,-13,-14,-17,-34,590,669,590,669,nivel_conv,590,553.6597429925046,-79,-115.3402570074954,-36.34025700749544,36.34025700749544,1320.614279370821,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-20,-34,187,-11,-12,-14,-21,-39,585,657,585,657,nivel_conv,585,552.5109504867668,-72,-104.4890495132332,-32.48904951323323,32.48904951323323,1055.53833827332,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-16,-33,186,-10,-12,-13,-23,-40,579,646,579,646,nivel_conv,579,550.9055154857533,-67,-95.09448451424669,-28.09448451424669,28.09448451424669,789.3000601212469,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-13,-27,184,-10,-12,-14,-19,-40,575,638,575,638,nivel_conv,575,549.3668131535544,-63,-88.6331868464456,-25.6331868464456,25.6331868464456,657.0602679047915,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-10,-23,184,-10,-10,-12,-14,-37,570,632,570,632,nivel_conv,570,544.7746217755644,-62,-87.22537822443564,-25.22537822443564,25.22537822443564,636.319706565832,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-8,-21,183,-10,-11,-11,-11,-30,566,627,566,627,nivel_conv,566,537.9002343537413,-61,-89.09976564625867,-28.09976564625867,28.09976564625867,789.5968293746591,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-4,-17,183,-10,-10,-11,-10,-24,562,622,562,622,nivel_conv,562,532.9086107151686,-60,-89.0913892848314,-29.09138928483139,29.09138928483139,846.3089305216029,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-3,-15,182,-9,-11,-11,-10,-21,560,617,560,617,nivel_conv,560,529.8012336490391,-57,-87.19876635096091,-30.19876635096091,30.19876635096091,911.9654891199289,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,1,-11,181,-8,-10,-12,-11,-21,557,611,557,611,nivel_conv,557,528.9521659500367,-54,-82.04783404996328,-28.04783404996328,28.04783404996328,786.6809948942798,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,2,-9,180,-9,-9,-11,-11,-21,555,606,555,606,nivel_conv,555,526.7043072759224,-51,-79.29569272407764,-28.29569272407764,28.29569272407764,800.6462267354202,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,5,-5,179,-9,-10,-10,-11,-22,555,600,555,600,nivel_conv,555,523.2632971347848,-45,-76.7367028652152,-31.73670286521519,31.73670286521519,1007.218308754958,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-30,-4,179,-8,-9,-10,-11,-22,557,595,557,595,nivel_conv,557,515.311987535815,-38,-79.68801246418502,-41.68801246418502,41.68801246418502,1737.890383214046,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-38,-1,178,-8,-9,-10,-10,-21,564,590,564,590,nivel_conv,564,510.5048186522969,-26,-79.49518134770312,-53.49518134770312,53.49518134770312,2861.734427423644,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-40,-36,178,-6,-8,-9,-10,-21,572,585,572,585,nivel_conv,572,510.1758933864352,-13,-74.82410661356482,-61.82410661356482,61.82410661356482,3822.22015856543,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-39,-44,177,-7,-7,-9,-11,-21,581,579,581,579,nivel_conv,581,506.5019207274664,2,-72.49807927253363,-74.49807927253363,74.49807927253363,5549.963815296705,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-38,-45,176,-7,-8,-8,-10,-20,594,575,594,575,nivel_conv,594,504.9565020215388,19,-70.04349797846123,-89.04349797846123,89.04349797846123,7928.74453224023,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-37,-44,176,-7,-7,-8,-9,-20,609,570,609,570,nivel_conv,609,501.2677543276818,39,-68.73224567231819,-107.7322456723182,107.7322456723182,11606.23675760072,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-36,-44,175,-7,-8,-8,-9,-19,626,566,626,566,nivel_conv,626,499.4100311658682,60,-66.58996883413181,-126.5899688341318,126.5899688341318,16025.02020942646,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-34,-41,175,-6,-7,-8,-8,-17,641,562,641,562,nivel_conv,641,497.4522011785163,79,-64.5477988214837,-143.5477988214837,143.5477988214837,20605.97054649316,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-32,-39,174,-6,-7,-8,-6,-15,656,560,656,560,nivel_conv,656,500.8835847969531,96,-59.11641520304687,-155.1164152030469,155.1164152030469,24061.10226544403,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-32,-39,174,-5,-6,-7,-5,-13,666,557,666,557,nivel_conv,666,500.3018157234231,109,-56.69818427657691,-165.6981842765769,165.6981842765769,27455.88827255444,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-30,-36,174,-5,-5,-6,-5,-11,676,555,676,555,nivel_conv,676,504.5927835700776,121,-50.40721642992241,-171.4072164299224,171.4072164299224,29380.43384425426,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-26,-32,173,-5,-6,-6,-2,-7,686,555,686,555,nivel_conv,686,511.617716877772,131,-43.38228312222805,-174.382283122228,174.382283122228,30409.1806669209,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-22,-28,174,-4,-4,-5,2,-3,696,557,696,557,nivel_conv,696,521.1832988074732,139,-35.81670119252681,-174.8167011925268,174.8167011925268,30560.8790158372,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-13,-19,176,-1,-2,-2,9,7,705.539,564,705.539,564,nivel_conv,705.539,545.5916226400116,141.539,-18.40837735998844,-159.9473773599884,159.9473773599884,25583.16352433854,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,4,-2,178,2,1,0,15,17,712.6342,572,712.6342,572,nivel_conv,712.6342,564.5026006086812,140.6342,-7.497399391318822,-148.1315993913188,148.1315993913188,21942.97073823016,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,18,12,179,3,3,2,17,26,717.6686,581,717.6686,581,nivel_conv,717.6686,580.2455290244454,136.6686,-0.7544709755545682,-137.4230709755545,137.4230709755545,18885.1004363523,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,31,26,181,6,5,5,22,37,720.6422,594,720.6422,594,nivel_conv,720.6422,615.0031645801585,126.6422,21.00316458015845,-105.6390354198415,105.6390354198415,11159.60580443454,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,21,16,183,8,8,7,28,45,721,609,721,609,nivel_conv,721,632.9060731310217,112,23.90607313102169,-88.09392686897831,88.09392686897831,7760.5399511969,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,17,11,186,12,11,11,32,54,721,626,721,626,nivel_conv,721,647.5588878020953,95,21.55888780209534,-73.44111219790466,73.44111219790466,5393.59696086522,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,19,15,187,13,13,12,32,60,717,641,717,641,nivel_conv,717,647.9363441677349,76,6.936344167734887,-69.06365583226511,69.06365583226511,4769.788556917567,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,23,20,188,14,14,14,30,62,712,656,712,656,nivel_conv,712,656.5900243889923,56,0.5900243889923331,-55.40997561100767,55.40997561100767,3070.265397212464,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,28,23,189,16,15,15,25,57,706,666,706,666,nivel_conv,706,653.6745344267615,40,-12.32546557323849,-52.32546557323849,52.32546557323849,2737.954347456166,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,31,27,190,16,17,16,20,50,701,676,701,676,nivel_conv,701,664.1515594493706,25,-11.84844055062945,-36.84844055062945,36.84844055062945,1357.807571013273,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,31,190,14,16,17,20,45,693,686,693,686,nivel_conv,693,666.2763158077803,7,-19.72368419221971,-26.72368419221971,26.72368419221971,714.1552968054934,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,30,32,191,13,15,17,20,40,688,696,688,696,nivel_conv,688,671.1437192492047,-8,-24.85628075079535,-16.85628075079535,16.85628075079535,284.1342007496338,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,24,31,191,12,13,15,19.53899999999999,39.53899999999999,681,705.539,681,705.539,nivel_conv,681,669.4656368166227,-24.53899999999999,-36.0733631833773,-11.53436318337731,11.53436318337731,133.0415340460499,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,8,28,191,10,12,13,16.63419999999996,36.63419999999996,693,712.6342,693,712.6342,nivel_conv,693,650.7205733468397,-19.63419999999996,-61.91362665316024,-42.27942665316027,42.27942665316027,1787.549918119959,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,0,25,191,8,10,12,12.12959999999998,31.66859999999997,688,717.6686,688,717.6686,nivel_conv,688,640.1921430134942,-29.66859999999997,-77.47645698650581,-47.80785698650584,47.80785698650584,2285.591189642195,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,-13,9,192,6,9,11,8.008000000000038,24.6422,665,720.6422,665,720.6422,nivel_conv,665,630.6970382035847,-55.6422,-89.94516179641528,-34.30296179641527,34.30296179641527,1176.693188006326,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-2,-4,193,6,7,10,3.331400000000031,15.46100000000001,661,721,661,721,nivel_conv,661,635.9422186397614,-60,-85.05778136023855,-25.05778136023855,25.05778136023855,627.8924066975185,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,3,-17,193,5,6,7,0.3577999999999975,8.365800000000036,659,721,659,721,nivel_conv,659,636.943336343036,-62,-84.05666365696402,-22.05666365696402,22.05666365696402,486.4964116764374,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,0,-6,193,4,5,6,-4,-0.6685999999999694,658,717,658,717,nivel_conv,658,638.6822699503346,-59,-78.31773004966544,-19.31773004966544,19.31773004966544,373.1746942717472,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,14962,-3,0,193,3,4,5,-9,-8.642200000000003,656,712,656,712,nivel_conv,656,638.6317505259112,-56,-73.36824947408877,-17.36824947408877,17.36824947408877,301.6560897941849,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,14959,-8,-4,193,3,3,4,-11,-15,655,706,655,706,nivel_conv,655,633.2040897846671,-51,-72.79591021533292,-21.79591021533292,21.79591021533292,475.0617021148541,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,14957,-12,-8,193,2,3,3,-11,-20,654,701,654,701,nivel_conv,654,624.3686628068724,-47,-76.63133719312759,-29.63133719312759,29.63133719312759,878.0161438528265,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,14955,-15,-12,193,2,2,3,-13,-24,656,693,656,693,nivel_conv,656,617.4466897565803,-37,-75.55331024341967,-38.55331024341967,38.55331024341967,1486.357730725368,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,14953,-17,-16,193,2,2,2,-13,-24,655,688,655,688,nivel_conv,655,611.9686337287785,-33,-76.03136627122149,-43.03136627122149,43.03136627122149,1851.698483168018,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,14950,-20,-20,191,0,0,0,-12,-25,654,681,654,681,nivel_conv,654,600.5441068394439,-27,-80.45589316055612,-53.45589316055612,53.45589316055612,2857.53251359279,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,14946,-22,-24,191,-1,0,0,5,-8,652,693,652,693,nivel_conv,652,621.4676056116605,-41,-71.53239438833953,-30.53239438833953,30.53239438833953,932.2271070851069,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,14945,-26,-25,190,-3,-2,-1,7,-5,650,688,650,688,nivel_conv,650,600.7663266486759,-38,-87.23367335132411,-49.23367335132411,49.23367335132411,2423.954591664882,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,14944,-25,-24,190,-3,-3,-2,-28,-23,649,665,649,665,nivel_conv,649,603.6663678945126,-16,-61.33363210548737,-45.33363210548737,45.33363210548737,2055.138199875675,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,14944,-23,-27,189,-4,-4,-4,-27,-20,647,661,647,661,nivel_conv,647,594.6599198459458,-14,-66.34008015405425,-52.34008015405425,52.34008015405425,2739.483990532824,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,14945,-20,-24,189,-4,-4,-4,-6,-34,644,659,644,659,nivel_conv,644,582.2164593093883,-15,-76.78354069061174,-61.78354069061174,61.78354069061174,3817.205900268477,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,14945,-18,-22,189,-4,-4,-4,-3,-30,635,658,635,658,nivel_conv,635,582.8151832101769,-23,-75.18481678982312,-52.18481678982312,52.18481678982312,2723.255103387405,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,14947,-15,-18,189,-4,-4,-4,-3,-9,639,656,639,656,nivel_conv,639,585.4771913419963,-17,-70.52280865800367,-53.52280865800367,53.52280865800367,2864.691046641272,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,14947,-12,-16,189,-4,-4,-4,-3,-6,637,655,637,655,nivel_conv,637,584.4952124463625,-18,-70.50478755363747,-52.50478755363747,52.50478755363747,2756.752716052604,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,14947,-10,-15,189,-4,-4,-4,-2,-5,635,654,635,654,nivel_conv,635,578.9013683634978,-19,-75.0986316365022,-56.0986316365022,56.0986316365022,3147.056471487966,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,14947,-8,-12,189,-2,-4,-4,1,-2,634,656,634,656,nivel_conv,634,581.7463642040882,-22,-74.2536357959118,-52.2536357959118,52.2536357959118,2730.442453891796,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,14945,-8,-12,189,-2,-2,-4,1,-1,631,655,631,655,nivel_conv,631,574.6422691971177,-24,-80.35773080288232,-56.35773080288232,56.35773080288232,3176.19382125015,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,14945,-5,-10,189,-1,-2,-2,-2,-1,628,654,628,654,nivel_conv,628,573.3433353313535,-26,-80.6566646686465,-54.6566646686465,54.6566646686465,2987.35099270087,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,14944,-2,-9,188,-2,-2,-3,-3,-2,625,652,625,652,nivel_conv,625,570.5571122866122,-27,-81.44288771338779,-54.44288771338779,54.44288771338779,2964.028022572551,652,729,1,Treino
4,1,Treino,2023,9,9,19,0,202309091900,2023-09-09 19:00,650,-2,10.93214285714286,14943,-2,-7,188,-1,-2,-2,-4,-6,622,650,622,650,nivel_conv,622,570.7454472092263,-28,-79.25455279077369,-51.25455279077369,51.25455279077369,2627.029181782207,650,784,1,Treino
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,14941,-3,-5,187,-2,-2,-3,-3,-6,618,649,618,649,nivel_conv,618,570.3717131901635,-31,-78.62828680983648,-47.62828680983648,47.62828680983648,2268.453704440044,649,961,1,Treino
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,14940,-4,-5,186,-3,-3,-3,-3,-7,605,647,605,647,nivel_conv,605,566.3329443468558,-42,-80.66705565314419,-38.66705565314419,38.66705565314419,1495.14119288335,647,1764,1,Treino
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,14939,-6,-5,186,-3,-3,-3,-5,-8,580,644,580,644,nivel_conv,580,564.9470889011718,-64,-79.05291109882819,-15.05291109882819,15.05291109882819,226.5901325492249,644,4096,1,Treino
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,14937,-8,-7,184,-5,-5,-5,-12,-15,562,635,562,635,nivel_conv,562,557.8888070024434,-73,-77.1111929975566,-4.1111929975566,4.1111929975566,16.90190786315842,635,5329,1,Treino
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,14936,-11,-9,183,-6,-6,-6,-5,-10,550,639,550,639,nivel_conv,550,566.1727187230019,-89,-72.82728127699806,16.17271872300194,16.17271872300194,261.5568308933373,639,7921,1,Treino
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,14934,-13,-11,183,-6,-6,-6,2,-10,544,637,544,637,nivel_conv,544,555.3852893049173,-93,-81.61471069508275,11.38528930491725,11.38528930491725,129.6248125566631,637,8649,1,Treino
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,14932,-15,-15,183,-6,-6,-6,-4,-9,542,635,542,635,nivel_conv,542,555.8566409226805,-93,-79.14335907731947,13.85664092268053,13.85664092268053,192.0064976601046,635,8649,1,Treino
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,14930,-17,-17,183,-6,-6,-6,-3,-1,545,634,545,634,nivel_conv,545,555.8836398291301,-89,-78.11636017086994,10.88363982913006,10.88363982913006,118.4536159302262,634,7921,1,Treino
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,14928,-17,-19,183,-5,-6,-6,-4,-8,552,631,552,631,nivel_conv,552,553.8216356327202,-79,-77.17836436727976,1.821635632720245,1.821635632720245,3.318356378396087,631,6241,1,Treino
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,14926,-19,-21,182,-6,-6,-7,-6,-9,562,628,562,628,nivel_conv,562,552.3455368724839,-66,-75.65446312751612,-9.654463127516124,9.654463127516124,93.20865828056841,628,4356,1,Treino
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,14923,-21,-22,181,-6,-7,-7,-6,-10,577,625,577,625,nivel_conv,577,550.589077626717,-48,-74.41092237328303,-26.41092237328303,26.41092237328303,697.5368206075821,625,2304,1,Treino
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,14933,-10,-12,181,-5,-6,-7,-6,-12,604,622,604,622,nivel_conv,604,549.2694669802512,-18,-72.7305330197488,-54.7305330197488,54.7305330197488,2995.431244625814,622,324,1,Treino
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,14947,6,3,181,-5,-5,-6,-7,-13,618,618,618,618,nivel_conv,618,546.1168328252959,0,-71.88316717470411,-71.88316717470411,71.88316717470411,5167.189723066459,618,0,1,Treino
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,14951,11,8,179,-5,-7,-7,-17,-23,623,605,623,605,nivel_conv,623,541.519551297393,18,-63.48044870260696,-81.48044870260696,81.48044870260696,6639.063520778165,605,324,1,Treino
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,14963,24,22,179,-4,-5,-7,-38,-45,619,580,619,580,nivel_conv,619,557.6869375552956,39,-22.31306244470443,-61.31306244470443,61.31306244470443,3759.291626348225,580,1521,1,Treino
