EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_4a_nivel_86298000,inp05_input_4b_nivel_D-10H_86298000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,inp11_input_14_nivel_D-8h_86472600,inp12_input_15_nivel_D-12h_86472600,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
12,1,Treino,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,157,2,482,0,-10,105,2,-2,9,458,368,458,372.4452993259544,-85.55470067404565,85.55470067404565,7319.606807425547,368,8100,1,Treino
12,1,Treino,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,157,0,481,-1,-13,106,2,6,9,491,375,491,383.1140097362345,-107.8859902637655,107.8859902637655,11639.38689519331,375,13456,1,Treino
12,1,Treino,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,157,-1,475,-7,-20,106,2,19,15,491,384,491,399.0770320284154,-91.92296797158463,91.92296797158463,8449.832040704972,384,11449,1,Treino
12,1,Treino,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,160,0,465,-16,-15,106,2,42,32,479,402,479,435.168161855909,-43.83183814409097,43.83183814409097,1921.230035089788,402,5929,1,Treino
12,1,Treino,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,163,2,459,-16,-7,107,3,53,40,492,410,492,422.0408976674873,-69.95910233251266,69.95910233251266,4894.275999170978,410,6724,1,Treino
12,1,Treino,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,165,4,450,-15,-8,106,2,53,41,520,410,520,405.1843541026285,-114.8156458973715,114.8156458973715,13182.6325428306,410,12100,1,Treino
12,1,Treino,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,167,8,437,-22,-5,107,3,50,44,538,409,538,401.0409725512626,-136.9590274487374,136.9590274487374,18757.77519970401,409,16641,1,Treino
12,1,Treino,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,168,10,429,-21,0,107,3,55,57,580,417,580,440.3811726600366,-139.6188273399634,139.6188273399634,19493.41694778653,417,26569,1,Treino
12,1,Treino,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,170,12,428,-9,3,107,2,90,101,617,458,617,546.6345340987423,-70.36546590125772,70.36546590125772,4951.298791501064,458,25281,1,Treino
12,1,Treino,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,169,11,435,6,3,107,2,116,134,633,491,633,605.4011685605172,-27.59883143948275,27.59883143948275,761.6954968249815,491,20164,1,Treino
12,1,Treino,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,169,12,445,17,-2,107,2,107,132,645,491,645,559.7067535057342,-85.29324649426576,85.29324649426576,7274.937897531579,491,23716,1,Treino
12,1,Treino,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,171,14,451,16,0,107,2,77,117,651,479,651,465.8832361804119,-185.1167638195881,185.1167638195881,34268.21624703715,479,29584,1,Treino
12,1,Treino,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,172,15,453,8,-1,107,1,82,124,662,492,662,594.1364713762785,-67.86352862372155,67.86352862372155,4605.458517262674,492,28900,1,Treino
12,1,Treino,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,172,12,458,7,5,107,1,110,145,682,520,682,638.6565844061093,-43.34341559389065,43.34341559389065,1878.651675344724,520,26244,1,Treino
12,1,Treino,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,172,9,469,16,11,107,1,129,154,706,538,706,651.0825778950887,-54.91742210491134,54.91742210491134,3015.923250649004,538,28224,1,Treino
12,1,Treino,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,171,1,477,0,5,107,0,154,236,749,645,749,750.4961376077915,1.496137607791525,1.496137607791525,2.238427741448146,645,10816,1,Treino
12,1,Treino,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,169,0,477,-1,9,107,0,172,234,749,651,749,733.3508105858195,-15.64918941418046,15.64918941418046,244.8971293208976,651,9604,1,Treino
12,1,Treino,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,168,-1,476,-1,12,107,0,170,204,747,662,747,734.4603248566747,-12.53967514332533,12.53967514332533,157.243452700131,662,7225,1,Treino
12,1,Treino,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,168,-3,475,-2,7,107,0,162,191,740,682,740,743.7738903435278,3.773890343527796,3.773890343527796,14.24224832497235,682,3364,1,Treino
12,1,Treino,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,167,-5,475,-1,1,107,0,168,215,727,706,727,773.3045583800811,46.30455838008106,46.30455838008106,2144.112126774335,706,441,1,Treino
12,1,Treino,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,168,-4,474,-1,-8,107,0,145,246,725,725,725,800.486391475491,75.48639147549102,75.48639147549102,5698.195297991083,725,0,1,Treino
12,1,Treino,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,166,-6,473,-2,-11,107,0,122,247,727,739,727,797.9752281423184,70.97522814231843,70.97522814231843,5037.48300985415,739,144,1,Treino
12,1,Treino,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,166,-5,471,-1,-11,108,1,85,130,713,747,713,733.9338959201737,20.93389592017365,20.93389592017365,438.2279983966632,747,1156,1,Treino
12,1,Treino,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,169,0,471,0,-6,108,1,58,107,709,740,709,722.8497347320184,13.84973473201842,13.84973473201842,191.8151521472773,740,961,1,Treino
12,1,Treino,2024,10,9,20,0,202410092000,2024-10-09 20:00,727,-13,7.993162393162396,171,3,471,0,-2,109,2,21,82,697,727,697,710.643014448444,13.64301444844398,13.64301444844398,186.1318432404511,727,900,1,Treino
12,1,Treino,2024,10,9,21,0,202410092100,2024-10-09 21:00,725,-2,7.654700854700856,174,6,470,-1,-2,109,2,0,74,678,725,678,695.1673935582155,17.16739355821551,17.16739355821551,294.7194015826593,725,2209,1,Treino
12,1,Treino,2024,10,9,22,0,202410092200,2024-10-09 22:00,727,2,7.670085470085471,175,8,470,-1,1,109,2,-12,65,664,727,664,687.003212281487,23.00321228148698,23.00321228148698,529.1477752671535,727,3969,1,Treino
12,1,Treino,2024,10,9,23,0,202410092300,2024-10-09 23:00,724,-3,7.470085470085469,174,6,469,-1,-1,109,2,-22,42,657,724,657,692.6653071996811,35.66530719968114,35.66530719968114,1272.014137647627,724,4489,1,Treino
12,1,Treino,2024,10,10,0,0,202410100000,2024-10-10 00:00,718,-6,6.993162393162393,173,7,469,-1,1,109,2,-31,12,654,718,654,689.6399436212695,35.63994362126948,35.63994362126948,1270.205581327267,718,4096,1,Treino
12,1,Treino,2024,10,10,1,0,202410100100,2024-10-10 01:00,715,-3,7.847008547008548,172,6,471,2,3,109,2,-34,-10,652,715,652,677.4513797656004,25.45137976560045,25.45137976560045,647.772731972816,715,3969,1,Treino
12,1,Treino,2024,10,10,2,0,202410100200,2024-10-10 02:00,713,-2,7.908547008547009,170,4,475,6,4,109,2,-34,-26,650,713,650,665.5530696206473,15.55306962064731,15.55306962064731,241.8979746247022,713,3969,1,Treino
12,1,Treino,2024,10,10,3,0,202410100300,2024-10-10 03:00,709,-4,7.831623931623932,169,4,477,6,3,109,1,-31,-37,645,709,645,664.8720462441169,19.87204624411686,19.87204624411686,394.8982219283189,709,4096,1,Treino
12,1,Treino,2024,10,10,4,0,202410100400,2024-10-10 04:00,697,-12,7.816239316239316,167,1,477,2,1,109,2,-30,-52,631,697,631,650.9873535645413,19.98735356454131,19.98735356454131,399.4943025139822,697,4356,1,Treino
12,1,Treino,2024,10,10,5,0,202410100500,2024-10-10 05:00,678,-19,7.647008547008547,166,-3,477,0,1,110,2,-47,-71,614,678,614,619.4839747521858,5.483974752185759,5.483974752185759,30.07397908261085,678,4096,1,Treino
12,1,Treino,2024,10,10,9,0,202410100900,2024-10-10 09:00,652,-2,7.696581196581197,166,-8,478,1,1,111,2,-63,-73,579,652,579,588.5225849414306,9.522584941430637,9.522584941430637,90.67962396676153,652,5329,1,Treino
12,1,Treino,2024,10,10,10,0,202410101000,2024-10-10 10:00,650,-2,7.665811965811966,164,-9,478,1,0,111,2,-63,-77,586,650,586,584.5637867986632,-1.436213201336841,1.436213201336841,2.062708359694217,650,4096,1,Treino
12,1,Treino,2024,10,10,11,0,202410101100,2024-10-10 11:00,645,-5,7.835042735042736,160,-12,477,-1,0,111,2,-64,-79,567,645,567,580.3317719755901,13.33177197559007,13.33177197559007,177.7361440091288,645,6084,1,Treino
12,1,Treino,2024,10,10,12,0,202410101200,2024-10-10 12:00,631,-14,7.942735042735043,151,-19,478,0,1,111,2,-66,-87,538,631,538,565.1788774375032,27.17887743750316,27.17887743750316,738.6913787628184,631,8649,1,Treino
12,1,Treino,2024,10,10,14,0,202410101400,2024-10-10 14:00,594,-20,7.542735042735043,144,-23,481,3,2,112,3,-70,-119,509,594,509,540.9064730658027,31.90647306580274,31.90647306580274,1018.023023498796,594,7225,1,Treino
12,1,Treino,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,157,-9,481,2,-2,112,3,-82,-134,523,575,523,543.2442147450478,20.24421474504777,20.24421474504777,409.8282306436096,575,2704,1,Treino
12,1,Treino,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,167,1,478,1,3,114,3,-78,-90,545,567,545,527.4822260301607,-17.51777396983925,17.51777396983925,306.8724048583778,567,484,1,Treino
12,1,Treino,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,168,4,494,19,16,114,3,-93,-116,533,538,533,516.1006607802021,-16.89933921979787,16.89933921979787,285.5876660657984,538,25,1,Treino
12,1,Treino,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,169,9,505,27,11,116,5,-100,-138,518,514,518,518.9441636861641,0.9441636861640745,0.9441636861640745,0.891445066270933,514,16,1,Treino
12,1,Treino,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,168,17,509,15,4,116,5,-85,-141,505,509,505,527.7012118203747,22.70121182037474,22.70121182037474,515.3450181135217,509,16,1,Treino
12,1,Treino,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,168,27,510,5,0,116,5,-52,-122,498,523,498,491.5140360755952,-6.485963924404814,6.485963924404814,42.0677280286807,523,625,1,Treino
12,1,Treino,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,164,3,500,-9,-9,125,12,-22,-30,501,545,501,502.3622959443438,1.362295944343828,1.362295944343828,1.855850239975641,545,1936,1,Treino
12,1,Treino,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,155,-10,494,-14,-8,134,20,-5,-36,492,533,492,476.4149077524617,-15.58509224753834,15.58509224753834,242.8951003642797,533,1681,1,Treino
12,1,Treino,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,157,-10,493,-7,-1,144,30,4,-61,476,518,476,457.426213999473,-18.57378600052698,18.57378600052698,344.985526393372,518,1764,1,Treino
12,1,Treino,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,160,-8,493,-1,2,153,39,-4,-81,459,505,459,445.0553019891369,-13.94469801086314,13.94469801086314,194.4546026141703,505,2116,1,Treino
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,116,39,284,-1,-1,89,2,-116,-131,367,269,367,399.4865780234085,32.48657802340847,32.48657802340847,1055.377751671006,269,9604,1,Treino
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,114,39,284,-1,-1,89,2,-122,-137,370,259,370,381.0937132178968,11.09371321789683,11.09371321789683,123.0704729609389,259,12321,1,Treino
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,113,38,283,-1,16,89,2,-92,-108,373,285,373,408.882448402563,35.882448402563,35.882448402563,1287.550103362596,285,7744,1,Treino
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,112,38,315,31,49,89,1,-45,-61,377,328,377,385.5701757834369,8.570175783436866,8.570175783436866,73.44791295900771,328,2401,1,Treino
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,110,36,381,98,76,89,2,-20,-36,384,349,384,343.7132098670337,-40.2867901329663,40.2867901329663,1623.025459217671,349,1225,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,107,23,413,98,45,89,2,3,-25,392,356,392,356.557020961981,-35.44297903801896,35.44297903801896,1256.204763089451,356,1296,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,102,-2,436,55,41,90,4,36,-18,395,359,395,354.3387644600333,-40.6612355399667,40.6612355399667,1653.336075636651,359,1296,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,98,-15,447,34,24,90,4,70,-11,398,362,398,354.7910137609218,-43.20898623907817,43.20898623907817,1867.016491808847,362,1296,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,94,-21,453,17,13,90,3,98,-2,401,367,401,356.6537766170999,-44.34622338290012,44.34622338290012,1966.587528326078,367,1156,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,90,-26,453,6,4,90,2,111,17,402,370,402,355.5420880427764,-46.45791195722359,46.45791195722359,2158.337583425138,370,1024,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,87,-29,452,-1,0,90,2,88,50,403,373,403,358.7587521311257,-44.24124786887432,44.24124786887432,1957.288012995177,373,900,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,84,-30,446,-7,-5,90,1,49,85,408,377,408,367.0325201292453,-40.96747987075469,40.96747987075469,1678.334406960691,377,961,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,81,-32,412,-40,-34,90,1,35,115,418,384,418,406.8287020293482,-11.17129797065184,11.17129797065184,124.7978983490898,384,1156,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,80,-32,384,-62,-28,90,1,36,133,422,392,422,432.197870205051,10.197870205051,10.197870205051,103.996556719067,392,900,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,78,-32,372,-40,-11,90,1,36,110,406,395,406,400.3721559427997,-5.627844057200264,5.627844057200264,31.67262873216432,395,121,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,75,-32,371,-13,-1,90,1,36,70,396,398,396,401.0724714302145,5.072471430214478,5.072471430214478,25.72996641034211,398,4,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,74,-28,368,-4,-2,90,1,34,52,407,401,407,403.5831484218479,-3.416851578152091,3.416851578152091,11.67487470712043,401,36,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,73,-25,365,-6,-35,90,0,32,46,433,402,433,404.4147861840398,-28.58521381596017,28.58521381596017,817.1144489041604,402,961,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,72,-22,359,-9,-72,90,0,30,44,471,403,471,413.7457717695543,-57.25422823044573,57.25422823044573,3278.046650263969,403,4624,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,75,-15,338,-27,-53,90,0,31,46,530,408,530,450.2583934608588,-79.74160653914123,79.74160653914123,6358.723813443212,408,14884,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,87,0,320,-39,-41,90,0,34,51,564,418,564,492.544885291617,-71.45511470838301,71.45511470838301,5105.833417988174,418,21316,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,109,25,307,-31,-24,90,0,30,52,579,422,579,452.5996404631605,-126.4003595368395,126.4003595368395,15977.05089104228,422,24649,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,120,39,296,-24,-17,90,0,11,33,594,406,594,372.2902619576978,-221.7097380423022,221.7097380423022,49155.20794278626,406,35344,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,120,40,288,-19,-8,90,0,-2,19,602,396,602,366.7370668554418,-235.2629331445582,235.2629331445582,55348.64771178088,396,42436,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,117,39,283,-13,-4,90,0,6,23,612,407,612,438.6614022760472,-173.3385977239528,173.3385977239528,30046.26946090634,407,42025,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,113,38,280,-8,3,90,0,31,41,625,433,625,516.7974632653919,-108.2025367346081,108.2025367346081,11707.78895580421,433,36864,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,109,35,278,-5,32,91,1,68,76,630,471,630,564.6044731894915,-65.3955268105085,65.3955268105085,4276.574926823936,471,25281,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,106,33,277,-3,27,90,0,122,132,630,530,630,624.0884083683017,-5.911591631698343,5.911591631698343,34.94691561996588,530,10000,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,103,31,312,34,47,90,0,146,163,629,564,629,674.9970420058179,45.99704200581789,45.99704200581789,2115.727873284975,564,4225,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,98,23,370,93,59,90,0,157,177,627,579,627,636.8173273262795,9.817327326279496,9.817327326279496,96.37991583131412,579,2304,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,94,7,401,89,34,90,0,188,191,626,594,626,655.7520583279943,29.75205832799429,29.75205832799429,885.1849747523745,594,1024,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,89,-20,411,41,13,89,-1,206,194,626,602,626,653.2444943068233,27.2444943068233,27.2444943068233,742.2624700345272,602,576,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,84,-36,414,13,9,88,-2,205,194,625,612,625,673.443397588077,48.443397588077,48.443397588077,2346.762769876505,612,169,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,80,-40,414,3,21,88,-2,192,203,625,625,625,690.128833558858,65.12883355885799,65.12883355885799,4241.764960737427,625,0,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,77,-40,414,0,18,88,-2,159,224,610,630,610,684.6624125878966,74.6624125878966,74.6624125878966,5574.4758534453,630,400,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,73,-40,414,0,13,88,-2,100,234,590,630,590,654.1053057697778,64.10530576977783,64.10530576977783,4109.490227836711,630,1600,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,70,-39,387,-27,-16,88,-2,65,222,589,629,589,642.2495853623558,53.24958536235579,53.24958536235579,2835.518341262816,629,1600,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,69,-37,358,-56,-21,88,-3,48,194,601,627,601,646.2217212520283,45.22172125202826,45.22172125202826,2045.004072996144,627,676,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,67,-36,341,-46,-12,88,-2,32,155,602,626,602,655.4734377067252,53.47343770672524,53.47343770672524,2859.408540175024,626,576,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,64,-34,332,-26,-6,87,-3,24,96,598,626,598,653.997520529655,55.99752052965505,55.99752052965505,3135.722305469139,626,784,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,62,-32,328,-13,-2,88,-2,13,61,594,625,594,632.8759271419315,38.87592714193147,38.87592714193147,1511.337711144764,625,961,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,59,-30,325,-7,-2,87,-3,0,46,590,625,590,627.4423722450882,37.44237224508822,37.44237224508822,1401.931239339753,625,1225,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,58,-26,324,-4,-36,87,-2,-20,16,601,610,601,582.4137381316674,-18.5862618683326,18.5862618683326,345.4491302382344,610,81,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,64,-16,326,1,-56,87,-1,-40,-12,616,590,616,587.5484028389408,-28.45159716105923,28.45159716105923,809.4933810151934,590,676,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,84,7,335,11,-22,86,-2,-40,-23,618,589,618,564.242549643977,-53.75745035602301,53.75745035602301,2889.863468780279,589,841,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,98,25,346,20,1,86,-2,-26,-24,614,601,614,558.8105346258995,-55.18946537410045,55.18946537410045,3045.877088279033,601,169,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,100,30,351,16,2,86,-2,-24,-28,609,602,609,553.8449441123092,-55.15505588769076,55.15505588769076,3042.080189974291,602,49,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,100,31,332,-14,-19,86,-2,-28,-32,603,598,603,564.7288844959814,-38.27111550401855,38.27111550401855,1464.678281921929,598,25,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,100,33,313,-38,-19,86,-2,-31,-35,598,594,598,561.4203035778617,-36.57969642213834,36.57969642213834,1338.0741903358,594,16,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,100,36,303,-29,-10,86,-2,-35,-37,591,590,591,555.0342454767816,-35.96575452321838,35.96575452321838,1293.535498424403,590,1,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,99,37,325,12,49,86,-1,-9,-25,582,601,582,524.6013798428488,-57.39862015715119,57.39862015715119,3294.601595944922,601,361,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,99,40,352,49,56,86,-2,26,-10,572,616,572,534.5645425250076,-37.4354574749924,37.4354574749924,1401.413476361965,616,1936,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,99,41,366,41,31,86,-1,29,-7,563,618,563,558.6094068076242,-4.390593192375832,4.390593192375832,19.277308580937,618,3025,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,97,33,371,19,14,86,-1,13,-11,554,614,554,557.0303875622172,3.030387562217243,3.030387562217243,9.183248777240964,614,3600,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,94,10,373,7,6,86,-1,7,-1,546,609,546,554.9474656542977,8.94746565429773,8.94746565429773,80.0571416348375,609,3969,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,90,-8,373,2,3,86,0,5,13,539,603,539,552.2339254899671,13.23392548996708,13.23392548996708,175.1367838740004,603,4096,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,86,-14,373,0,1,86,0,4,9,531,598,531,547.2543322383016,16.25433223830157,16.25433223830157,264.2033165130898,598,4489,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,81,-19,373,0,-2,85,-1,1,-10,524,591,524,531.306725548406,7.306725548406007,7.306725548406007,53.38823823972906,591,4489,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,78,-22,373,0,-9,85,-1,-19,-20,503,582,503,518.6866264578964,15.68662645789641,15.68662645789641,246.0702496295756,582,6241,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,73,-27,372,-1,-12,85,-1,-44,-26,470,572,470,503.710063811965,33.71006381196503,33.71006381196503,1136.368402206754,572,10404,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,72,-27,370,-3,-7,85,-1,-55,-31,450,563,450,490.3594353991707,40.35943539917071,40.35943539917071,1628.884025739834,563,12769,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,69,-30,369,-3,18,85,-1,-60,-36,444,554,444,471.5429819054162,27.54298190541624,27.54298190541624,758.6158522420865,554,12100,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,67,-32,367,-3,17,85,-1,-63,-55,445,546,445,470.7120927138244,25.7120927138244,25.7120927138244,661.111711724302,546,10201,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,64,-33,367,-2,10,85,-1,-64,-77,445,539,445,474.2148369238939,29.21483692389393,29.21483692389393,853.506696489716,539,8836,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,61,-33,367,0,-22,85,-1,-67,-87,444,531,444,482.8171078000255,38.8171078000255,38.8171078000255,1506.7678579588,531,7569,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,59,-31,367,0,-27,85,-1,-67,-90,441,524,441,481.8482636861301,40.84826368613005,40.84826368613005,1668.580646171611,524,6889,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,80,-6,368,1,-13,85,-1,-79,-106,452,503,452,486.0569491334469,34.05694913344689,34.05694913344689,1159.875784278189,503,2601,1,Treino
