EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,1193,-46,-98,-170,1,-51,-131,11,22,746.88643325,985,746.88643325,985,nivel_conv,746.88643325,455.7948303987948,-238.11356675,-529.2051696012052,-291.0916028512052,291.0916028512052,84734.32125048374,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,1170,-23,-69,-164,45,-36,-109,4,15,743.47807689,969,743.47807689,969,nivel_conv,743.47807689,479.3546168849267,-225.52192311,-489.6453831150733,-264.1234600050733,264.1234600050733,69761.20212505155,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,1155,-15,-38,-136,25,-25,-76,7,11,740.59238581,960,740.59238581,960,nivel_conv,740.59238581,528.7827496591316,-219.40761419,-431.2172503408684,-211.8096361508684,211.8096361508684,44863.32196636326,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,1151,-4,-19,-88,36,-25,-61,-7,0,737,944,737,944,nivel_conv,737,527.3839059505938,-207,-416.6160940494062,-209.6160940494062,209.6160940494062,43938.90688452952,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,1134,-17,-21,-59,47,-39,-64,-7,-14,730,921,730,921,nivel_conv,730,463.9616749746025,-191,-457.0383250253975,-266.0383250253975,266.0383250253975,70776.39038231905,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,1108,-26,-43,-62,47,-50,-75,-4,-11,723,894,723,894,nivel_conv,723,452.1945885542687,-171,-441.8054114457313,-270.8054114457313,270.8054114457313,73335.57086829182,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,1075,-33,-59,-80,12,-51,-90,3,-1,712,870,712,870,nivel_conv,712,433.1271299356399,-158,-436.8728700643601,-278.8728700643601,278.8728700643601,77770.07765793346,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,1036,-39,-72,-115,-19,-42,-92,6,9,703,852,703,852,nivel_conv,703,427.1888071489238,-149,-424.8111928510762,-275.8111928510762,275.8111928510762,76071.81410193353,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,1019,-17,-56,-115,-3,-48,-99,-12,-6,696,822,696,822,nivel_conv,696,422.2993010936268,-126,-399.7006989063732,-273.7006989063732,273.7006989063732,74912.07258183716,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,991,-28,-45,-117,1,-66,-108,-6,-18,686,786,686,786,nivel_conv,686,462.8080116515732,-100,-323.1919883484268,-223.1919883484268,223.1919883484268,49814.6636629243,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,932,-59,-87,-143,-16,-57,-105,15,9,678,765,678,765,nivel_conv,678,457.6630994960395,-87,-307.3369005039605,-220.3369005039605,220.3369005039605,48548.34972369218,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,907,-25,-84,-129,27,-35,-101,7,22,669,751,669,751,nivel_conv,669,487.1156976885931,-82,-263.8843023114069,-181.8843023114069,181.8843023114069,33081.89942730725,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,54,15,897,-10,-35,-122,36,-18.11356675000002,-75.11356675000002,9.886433249999982,16.88643324999998,657,746.88643325,657,746.88643325,nivel_conv,657,532.3132367926002,-89.88643324999998,-214.5731964573998,-124.6867632073998,124.6867632073998,15546.7889191382,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,50,24,894,-3,-13,-97,20,-7.521923109999989,-42.52192310999999,0.7052103900000475,10.59164364000003,646,743.47807689,646,743.47807689,nivel_conv,646,553.1894556713016,-97.47807689000001,-190.2886212186984,-92.81054432869837,92.81054432869837,8613.797138589285,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,32,40,895,1,-2,-37,16,-6.294047439999986,-24.40761419,0.5226652799999556,1.227875670000003,638,740.59238581,638,740.59238581,nivel_conv,638,567.2573066086902,-102.59238581,-173.3350792013098,-70.74269339130979,70.74269339130979,5004.528668256865,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,33,37,890,-5,-4,-17,-1,-6.478076890000011,-14,-0.7066947299999811,-0.1840294500000255,632,737,632,737,nivel_conv,632,563.0657616089732,-105,-173.9342383910268,-68.93423839102684,68.93423839102684,4751.929222550918,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,41,19,883,-7,-12,-14,10,-10.59238581,-16.88643324999998,-3.407614190000004,-4.114308919999985,627,730,627,730,nivel_conv,627,541.5417308445712,-103,-188.4582691554288,-85.45826915542875,85.45826915542875,7303.115767041705,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,15,20,874,-9,-16,-20,17,-14,-20.47807689000001,0,-3.407614190000004,622,723,622,723,nivel_conv,622,521.6813429045426,-101,-201.3186570954574,-100.3186570954574,100.3186570954574,10063.83296143597,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,14,29,864,-10,-19,-31,23,-18,-28.59238581,-4,-4,617,712,617,712,nivel_conv,617,504.5592306281902,-95,-207.4407693718098,-112.4407693718098,112.4407693718098,12642.92661692453,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,17,3,854,-10,-20,-36,29,-20,-34,2,-2,611,703,611,703,nivel_conv,611,491.2148124922223,-92,-211.7851875077777,-119.7851875077777,119.7851875077777,14348.49114627347,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,6,3,844,-10,-20,-39,7,-16,-34,2,4,606,696,606,696,nivel_conv,606,488.8510791373939,-90,-207.1489208626061,-117.1489208626061,117.1489208626061,13723.86965927314,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,-65,7,834,-10,-20,-40,18,-17,-37,-3,-1,600,686,600,686,nivel_conv,600,453.2481938291725,-86,-232.7518061708275,-146.7518061708275,146.7518061708275,21536.09261440012,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,-38,32,819,-15,-25,-45,44,-18,-34,2,-1,595,678,595,678,nivel_conv,595,471.1548733646362,-83,-206.8451266353638,-123.8451266353638,123.8451266353638,15337.61539132929,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,-28,811,-8,-23,-43,17,-17,-34,-1,1,590,669,590,669,nivel_conv,590,460.5704517718673,-79,-208.4295482281327,-129.4295482281327,129.4295482281327,16752.00795453853,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-20,-34,800,-11,-19,-44,-1,-21,-39,-3,-4,585,657,585,657,nivel_conv,585,449.5563192006251,-72,-207.4436807993749,-135.4436807993749,135.4436807993749,18344.99066848295,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-16,-33,785,-15,-26,-49,-12,-23,-40,1,-2,579,646,579,646,nivel_conv,579,442.0842686853419,-67,-203.9157313146581,-136.9157313146581,136.9157313146581,18745.91748142765,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-13,-27,770,-15,-30,-49,-16,-19,-40,3,4,575,638,575,638,nivel_conv,575,444.0655111462753,-63,-193.9344888537247,-130.9344888537247,130.9344888537247,17143.84037138616,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-10,-23,760,-10,-25,-51,-5,-14,-37,2,5,570,632,570,632,nivel_conv,570,448.0068165178608,-62,-183.9931834821392,-121.9931834821392,121.9931834821392,14882.33681610688,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-8,-21,756,-4,-14,-44,3,-11,-30,1,3,566,627,566,627,nivel_conv,566,454.6889505310446,-61,-172.3110494689554,-111.3110494689554,111.3110494689554,12390.14973388023,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-4,-17,748,-8,-12,-37,1,-10,-24,0,1,562,622,562,622,nivel_conv,562,453.4390938565845,-60,-168.5609061434155,-108.5609061434155,108.5609061434155,11785.47034267946,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-3,-15,744,-4,-12,-26,6,-10,-21,0,0,560,617,560,617,nivel_conv,560,454.3973509966261,-57,-162.6026490033739,-105.6026490033739,105.6026490033739,11151.91947652979,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,1,-11,736,-8,-12,-24,2,-11,-21,-1,-1,557,611,557,611,nivel_conv,557,449.3205239587119,-54,-161.6794760412881,-107.6794760412881,107.6794760412881,11594.86956052634,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,2,-9,730,-6,-14,-26,4,-11,-21,1,0,555,606,555,606,nivel_conv,555,449.6543705334124,-51,-156.3456294665876,-105.3456294665876,105.3456294665876,11097.70164771156,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,5,-5,724,-6,-12,-24,4,-11,-22,-1,0,555,600,555,600,nivel_conv,555,447.7798176859486,-45,-152.2201823140514,-107.2201823140514,107.2201823140514,11496.16749545842,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-30,-4,718,-6,-12,-26,9,-11,-22,1,0,557,595,557,595,nivel_conv,557,436.2828322082269,-38,-158.7171677917731,-120.7171677917731,120.7171677917731,14572.63459966711,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-38,-1,709,-9,-15,-27,-1,-10,-21,0,1,564,590,564,590,nivel_conv,564,430.6013656744855,-26,-159.3986343255145,-133.3986343255145,133.3986343255145,17795.19563991233,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-40,-36,705,-4,-13,-25,7,-10,-21,0,0,572,585,572,585,nivel_conv,572,421.2867859191866,-13,-163.7132140808134,-150.7132140808134,150.7132140808134,22714.4728985691,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-39,-44,699,-6,-10,-25,9,-11,-21,-1,-1,581,579,581,579,nivel_conv,581,415.2081878622926,2,-163.7918121377074,-165.7918121377074,165.7918121377074,27486.92497190486,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-38,-45,693,-6,-12,-25,9,-10,-20,2,1,594,575,594,575,nivel_conv,594,416.1202104621606,19,-158.8797895378394,-177.8797895378394,177.8797895378394,31641.21952602603,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-37,-44,687,-6,-12,-22,4,-9,-20,-1,1,609,570,609,570,nivel_conv,609,412.8944040280393,39,-157.1055959719607,-196.1055959719607,196.1055959719607,38457.4047715179,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-36,-44,681,-6,-12,-24,-2,-9,-19,1,0,626,566,626,566,nivel_conv,626,411.8750741450094,60,-154.1249258549906,-214.1249258549906,214.1249258549906,45849.48387240524,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-34,-41,676,-5,-11,-23,3,-8,-17,0,1,641,562,641,562,nivel_conv,641,413.2459102495476,79,-148.7540897504524,-227.7540897504524,227.7540897504524,51871.92539805713,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-32,-39,672,-4,-9,-21,0,-6,-15,2,2,656,560,656,560,nivel_conv,656,422.5917912055799,96,-137.4082087944201,-233.4082087944201,233.4082087944201,54479.39193261963,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-32,-39,666,-6,-10,-21,2,-5,-13,-1,1,666,557,666,557,nivel_conv,666,421.5740334168257,109,-135.4259665831743,-244.4259665831743,244.4259665831743,59744.05314011905,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-30,-36,664,-2,-8,-17,4,-5,-11,1,0,676,555,676,555,nivel_conv,676,434.7309122353469,121,-120.2690877646531,-241.2690877646531,241.2690877646531,58210.77271078787,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-26,-32,662,-2,-4,-14,4,-2,-7,2,3,686,555,686,555,nivel_conv,686,450.9698683529508,131,-104.0301316470492,-235.0301316470492,235.0301316470492,55239.16278202927,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-22,-28,657,-5,-7,-15,1,2,-3,2,4,696,557,696,557,nivel_conv,696,462.6767879710901,139,-94.32321202890995,-233.3232120289099,233.3232120289099,54439.72127148767,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-13,-19,656,-1,-6,-10,8,9,7,5,7,705.539,564,705.539,564,nivel_conv,705.539,490.2586704444971,141.539,-73.74132955550294,-215.2803295555029,215.2803295555029,46345.62029352595,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,4,-2,663,7,6,-1,11,15,17,1,6,712.6342,572,712.6342,572,nivel_conv,712.6342,526.0752386208688,140.6342,-45.92476137913116,-186.5589613791311,186.5589613791311,34804.24607086014,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,18,12,673,10,17,11,16,17,26,1,2,717.6686,581,717.6686,581,nivel_conv,717.6686,554.4594080994182,136.6686,-26.54059190058183,-163.2091919005818,163.2091919005818,26637.24032084093,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,31,26,682,9,19,25,15,22,37,4,5,720.6422,594,720.6422,594,nivel_conv,720.6422,587.6876666512412,126.6422,-6.312333348758784,-132.9545333487588,132.9545333487588,17676.90793798621,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,21,16,694,12,21,38,18,28,45,2,6,721,609,721,609,nivel_conv,721,593.5156116110945,112,-15.48438838890547,-127.4843883889055,127.4843883889055,16252.2692828933,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,17,11,714,20,32,51,26,32,54,2,4,721,626,721,626,nivel_conv,721,613.2287330288534,95,-12.77126697114659,-107.7712669711466,107.7712669711466,11614.64598456615,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,19,15,732,18,38,59,23,32,60,-2,0,717,641,717,641,nivel_conv,717,624.0719280027174,76,-16.92807199728259,-92.92807199728259,92.92807199728259,8635.626565132136,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,23,20,754,22,40,72,26,30,62,0,-2,712,656,712,656,nivel_conv,712,643.2971688226344,56,-12.70283117736562,-68.70283117736562,68.70283117736562,4720.079011785602,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,28,23,771,17,39,77,23,25,57,-5,-5,706,666,706,666,nivel_conv,706,640.0711641693579,40,-25.92883583064213,-65.92883583064213,65.92883583064213,4346.611393983761,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,31,27,784,13,30,70,15,20,50,0,-5,701,676,701,676,nivel_conv,701,641.9687517072075,25,-34.0312482927925,-59.0312482927925,59.0312482927925,3484.688275005317,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,31,795,11,24,63,13,20,45,0,0,693,686,693,686,nivel_conv,693,645.7023723495843,7,-40.29762765041573,-47.29762765041573,47.29762765041573,2237.065581357371,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,30,32,805,10,21,51,15,20,40,0,0,688,696,688,696,nivel_conv,688,646.1907578989703,-8,-49.80924210102967,-41.80924210102967,41.80924210102967,1748.012725062512,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,24,31,814,9,19,43,10,19.53899999999999,39.53899999999999,-0.4610000000000127,-0.4610000000000127,681,705.539,681,705.539,nivel_conv,681,645.7681818860499,-24.53899999999999,-59.7708181139501,-35.23181811395011,35.23181811395011,1241.281007614463,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,8,28,825,11,20,41,4,16.63419999999996,36.63419999999996,-2.44380000000001,-2.904800000000023,693,712.6342,693,712.6342,nivel_conv,693,638.7572138289261,-19.63419999999996,-73.8769861710739,-54.24278617107393,54.24278617107393,2942.279851600849,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,0,25,837,12,23,42,2,12.12959999999998,31.66859999999997,-2.060799999999972,-4.504599999999982,688,717.6686,688,717.6686,nivel_conv,688,636.725626803491,-29.66859999999997,-80.942973196509,-51.27437319650903,51.27437319650903,2629.061346694884,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,-13,9,839,2,14,34,-7,8.008000000000038,24.6422,-2.060799999999972,-4.121599999999944,665,720.6422,665,720.6422,nivel_conv,665,611.3957093316835,-55.6422,-109.2464906683165,-53.60429066831648,53.60429066831648,2873.419978053361,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-2,-4,844,5,7,30,-7,3.331400000000031,15.46100000000001,-2.615800000000036,-4.676600000000008,661,721,661,721,nivel_conv,661,603.2029773799702,-60,-117.7970226200298,-57.79702262002979,57.79702262002979,3340.495823740236,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,3,-17,844,0,5,19,-20,0.3577999999999975,8.365800000000036,-0.3577999999999975,-2.973600000000033,659,721,659,721,nivel_conv,659,595.114270002518,-62,-125.885729997482,-63.88572999748203,63.88572999748203,4081.386497311175,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,0,-6,843,-1,-1,6,-19,-4,-0.6685999999999694,-4,-4.357799999999997,658,717,658,717,nivel_conv,658,581.3368695585445,-59,-135.6631304414555,-76.66313044145545,76.66313044145545,5877.235569083613,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,14962,-3,0,840,-3,-4,1,-25,-9,-8.642200000000003,-1,-5,656,712,656,712,nivel_conv,656,573.1949606551459,-56,-138.8050393448541,-82.8050393448541,82.8050393448541,6856.674540902834,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,14959,-8,-4,835,-5,-8,-9,-22,-11,-15,-1,-2,655,706,655,706,nivel_conv,655,558.9880827350289,-51,-147.0119172649711,-96.01191726497109,96.01191726497109,9218.288256895654,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,14957,-12,-8,827,-8,-13,-17,-21,-11,-20,1,0,654,701,654,701,nivel_conv,654,547.2975115572474,-47,-153.7024884427526,-106.7024884427526,106.7024884427526,11385.42103987576,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,14955,-15,-12,821,-6,-14,-22,-17,-13,-24,-3,-2,656,693,656,693,nivel_conv,656,532.6700863412162,-37,-160.3299136587838,-123.3299136587838,123.3299136587838,15210.26760308306,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,14953,-17,-16,812,-9,-15,-28,-19,-13,-24,3,0,655,688,655,688,nivel_conv,655,528.0039323029863,-33,-159.9960676970137,-126.9960676970137,126.9960676970137,16128.00121050449,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,14950,-20,-20,806,-6,-15,-29,-15,-12,-25,-2,1,654,681,654,681,nivel_conv,654,518.1928390069144,-27,-162.8071609930856,-135.8071609930856,135.8071609930856,18443.58497700188,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,14946,-22,-24,798,-8,-14,-29,-19,5,-8,19,17,652,693,652,693,nivel_conv,652,556.0417121633957,-41,-136.9582878366043,-95.95828783660431,95.95828783660431,9207.993004532604,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,14945,-26,-25,794,-4,-12,-27,-16,7,-5,-17,2,650,688,650,688,nivel_conv,650,528.5766148776052,-38,-159.4233851223948,-121.4233851223948,121.4233851223948,14743.63845458142,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,14944,-25,-24,786,-8,-12,-26,-10,-28,-23,-18,-35,649,665,649,665,nivel_conv,649,477.8681489407015,-16,-187.1318510592985,-171.1318510592985,171.1318510592985,29286.11044698191,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,14944,-23,-27,779,-7,-15,-27,-12,-27,-20,19,1,647,661,647,661,nivel_conv,647,517.0281801086919,-14,-143.9718198913081,-129.9718198913081,129.9718198913081,16892.67396585863,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,14945,-20,-24,776,-3,-10,-22,-3,-6,-34,2,21,644,659,644,659,nivel_conv,644,527.369042538266,-15,-131.6309574617341,-116.6309574617341,116.6309574617341,13602.78023844082,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,14945,-18,-22,774,-2,-5,-20,-1,-3,-30,1,3,635,658,635,658,nivel_conv,635,526.366241197498,-23,-131.633758802502,-108.633758802502,108.633758802502,11801.29355156019,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,14947,-15,-18,773,-1,-3,-13,2,-3,-9,-1,0,639,656,639,656,nivel_conv,639,527.317618369473,-17,-128.6823816305269,-111.6823816305269,111.6823816305269,12472.95436666666,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,14947,-12,-16,771,-2,-3,-8,3,-3,-6,1,0,637,655,637,655,nivel_conv,637,525.5036466605061,-18,-129.4963533394939,-111.4963533394939,111.4963533394939,12431.43680800527,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,14947,-10,-15,768,-3,-5,-8,5,-2,-5,0,1,635,654,635,654,nivel_conv,635,515.0377080276648,-19,-138.9622919723352,-119.9622919723352,119.9622919723352,14390.95149525579,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,14947,-8,-12,767,-1,-4,-7,5,1,-2,3,3,634,656,634,656,nivel_conv,634,516.1600650847956,-22,-139.8399349152044,-117.8399349152044,117.8399349152044,13886.2502608196,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,14945,-8,-12,766,-1,-2,-7,8,1,-1,-3,0,631,655,631,655,nivel_conv,631,501.6587403664476,-24,-153.3412596335524,-129.3412596335524,129.3412596335524,16729.16144359401,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,14945,-5,-10,764,-2,-3,-7,4,-2,-1,0,-3,628,654,628,654,nivel_conv,628,496.5209542006216,-26,-157.4790457993784,-131.4790457993784,131.4790457993784,17286.73948431503,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,14944,-2,-9,763,-1,-3,-5,7,-3,-2,-1,-1,625,652,625,652,nivel_conv,625,493.0377720475972,-27,-158.9622279524028,-131.9622279524028,131.9622279524028,17414.02960616191,652,729,1,Treino
