EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,5,13,0,202305051300,2023-05-05 13:00,398,-4,12.62076923076923,14832,-13,-21,479,-2,-5,-13,-9,-7,398,391,398,delta_alt,391,398.211739922374,-7,0.2117399223740222,7.211739922374022,7.211739922374022,52.00919270796327,398,49,2,Validacao
1,2,Validacao,2023,5,5,14,0,202305051400,2023-05-05 14:00,395,-3,14.00538461538462,14831,-14,-18,477,-2,-4,-11,-7,-1,395,394,395,delta_alt,394,397.8646677450261,-1,2.864667745026054,3.864667745026054,3.864667745026054,14.93565677944476,395,1,2,Validacao
1,2,Validacao,2023,5,5,18,0,202305051800,2023-05-05 18:00,384,-3,29.12333333333333,14822,-17,-20,469,-2,-2,-8,9,10,384,394,384,delta_alt,394,403.5046248838192,10,19.50462488381925,9.504624883819247,9.504624883819247,90.33789418211603,384,100,2,Validacao
1,2,Validacao,2023,5,5,21,0,202305052100,2023-05-05 21:00,381,-1,29.43102564102564,14820,-15,-18,470,2,2,-1,8,15,381,396,381,delta_alt,396,411.7436035736399,15,30.74360357363992,15.74360357363992,15.74360357363992,247.8610534839275,381,225,2,Validacao
1,2,Validacao,2023,5,5,22,0,202305052200,2023-05-05 22:00,382,1,29.46564102564102,14822,-13,-15,474,4,6,5,8,22,382,404,382,delta_alt,404,419.9057994817163,22,37.90579948171626,15.90579948171626,15.90579948171626,252.9944571525652,382,484,2,Validacao
1,2,Validacao,2023,5,6,6,0,202305060600,2023-05-06 06:00,394,0,29.61179487179487,14907,85,81,478,2,3,1,4,132,394,526,394,delta_alt,526,493.647485593226,132,99.64748559322595,-32.35251440677405,32.35251440677405,1046.685188440522,394,17424,2,Validacao
1,2,Validacao,2023,5,6,7,0,202305060700,2023-05-06 07:00,394,0,26.37333333333332,14914,94,90,484,6,8,8,7,133,394,527,394,delta_alt,527,498.4070584404969,133,104.4070584404969,-28.59294155950306,28.59294155950306,817.5563070251573,394,17689,2,Validacao
1,2,Validacao,2023,5,6,8,0,202305060800,2023-05-06 08:00,394,0,24.96564102564102,14921,101,99,497,13,19,22,13,133,394,527,394,delta_alt,527,506.7238874195127,133,112.7238874195127,-20.27611258048728,20.27611258048728,411.1207413765945,394,17689,2,Validacao
1,2,Validacao,2023,5,6,9,0,202305060900,2023-05-06 09:00,396,2,24.18102564102563,14926,106,106,535,38,51,59,36,130,396,526,396,delta_alt,526,534.665261061896,130,138.665261061896,8.66526106189599,8.66526106189599,75.08674927081081,396,16900,2,Validacao
1,2,Validacao,2023,5,6,10,0,202305061000,2023-05-06 10:00,404,8,23.67333333333332,14927,105,107,567,32,70,89,28,120,404,524,404,delta_alt,524,542.742476870884,120,138.742476870884,18.74247687088405,18.74247687088405,351.2804392556235,404,14400,2,Validacao
1,2,Validacao,2023,5,6,18,0,202305061800,2023-05-06 18:00,526,2,19.61153846153846,14923,16,23,622,-1,0,8,-3,17,526,543,526,delta_alt,543,545.7871748027035,17,19.78717480270348,2.787174802703476,2.787174802703476,7.768343380825158,526,289,2,Validacao
1,2,Validacao,2023,5,6,20,0,202305062000,2023-05-06 20:00,527,0,19.58076923076923,14927,6,20,621,-1,-1,-1,-14,33,527,560,527,delta_alt,560,539.472437012714,33,12.47243701271395,-20.52756298728605,20.52756298728605,421.380842196996,527,1089,2,Validacao
1,2,Validacao,2023,5,6,21,0,202305062100,2023-05-06 21:00,526,-1,19.56538461538461,14941,15,27,619,-2,-3,-4,-40,36,526,562,526,delta_alt,562,544.2983200979419,36,18.29832009794188,-17.70167990205812,17.70167990205812,313.3494713549283,526,1296,2,Validacao
1,2,Validacao,2023,5,6,22,0,202305062200,2023-05-06 22:00,524,-2,19.56538461538461,14952,25,31,615,-4,-6,-7,-36,28,524,552,524,delta_alt,552,542.4187238060988,28,18.4187238060988,-9.581276193901203,9.581276193901203,91.80085350381793,524,784,2,Validacao
1,2,Validacao,2023,5,7,5,0,202305070500,2023-05-07 05:00,533,9,3.203846153846152,14965,40,36,669,14,28,51,13,-15,533,518,533,delta_alt,518,567.6854106460686,-15,34.68541064606859,49.68541064606859,49.68541064606859,2468.640031068466,533,225,2,Validacao
1,2,Validacao,2023,5,7,7,0,202305070700,2023-05-07 07:00,553,10,2.273076923076922,14976,53,51,678,1,9,37,1,-14,553,539,553,delta_alt,539,579.7971164460541,-14,26.79711644605413,40.79711644605413,40.79711644605413,1664.404710312901,553,196,2,Validacao
1,2,Validacao,2023,5,7,8,0,202305070800,2023-05-07 08:00,560,7,2.273076923076922,14978,51,55,659,-19,-18,4,-18,-16,560,544,560,delta_alt,544,554.8293400221405,-16,-5.170659977859486,10.82934002214051,10.82934002214051,117.2746053151343,560,256,2,Validacao
1,2,Validacao,2023,5,7,9,0,202305070900,2023-05-07 09:00,562,2,2.21153846153846,14980,39,57,633,-26,-45,-36,-24,-16,562,546,562,delta_alt,546,531.631846843842,-16,-30.36815315615797,-14.36815315615797,14.36815315615797,206.4438251188123,562,256,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,14983,9,19,594,-3,-11,-39,-8,9,510,519,510,delta_alt,519,474.5137165134524,9,-35.48628348654756,-44.48628348654756,44.48628348654756,1979.029418445474,510,81,2,Validacao
1,2,Validacao,2023,5,7,17,0,202305071700,2023-05-07 17:00,518,14,0.6243589743589744,14936,-29,-36,659,15,26,65,1,-23,518,495,518,delta_alt,495,506.4558167907435,-23,-11.54418320925652,11.45581679074348,11.45581679074348,131.2357383430803,518,529,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,14913,-65,-48,648,-10,-15,4,9,-78,544,466,544,delta_alt,466,461.1012766766435,-78,-82.89872332335653,-4.898723323356535,4.898723323356535,23.99749019879729,544,6084,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,14909,-71,-67,639,-9,-19,-20,17,-85,546,461,546,delta_alt,461,476.4945810184475,-85,-69.50541898155245,15.49458101844755,15.49458101844755,240.082040937235,546,7225,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,14905,-78,-73,627,-12,-21,-36,3,-79,540,461,540,delta_alt,461,453.5066806986143,-79,-86.49331930138567,-7.493319301385668,7.493319301385668,56.149834152519,540,6241,2,Validacao
2,3,Teste,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,14716,11,8,452,7,19,90,6,160,336,496,336,delta_alt,496,500.768741512702,160,164.768741512702,4.768741512702036,4.768741512702036,22.7408956149677,336,25600,3,Teste
2,3,Teste,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,14715,9,8,461,9,16,61,7,142,367,509,367,delta_alt,509,541.2735037201348,142,174.2735037201348,32.27350372013484,32.27350372013484,1041.579042373557,367,20164,3,Teste
2,3,Teste,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,14729,22,24,475,14,23,42,13,158,387,545,387,delta_alt,545,565.526235923701,158,178.5262359237011,20.52623592370105,20.52623592370105,421.3263611954355,387,24964,3,Teste
2,3,Teste,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,14753,44,47,493,18,32,48,18,225,400,625,400,delta_alt,625,584.2384394701949,225,184.2384394701949,-40.76156052980514,40.76156052980514,1661.504816824968,400,50625,3,Teste
2,3,Teste,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,14789,78,82,511,18,36,59,19,273,426,699,426,delta_alt,699,649.5227420328881,273,223.5227420328881,-49.47725796711188,49.47725796711188,2447.999055944136,426,74529,3,Teste
2,3,Teste,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,14823,109,114,525,14,32,64,14,323.4,446.6,770,446.6,delta_alt,770,671.6103369159654,323.4,225.0103369159654,-98.38966308403462,98.38966308403462,9680.525801789845,446.6,104587.56,3,Teste
2,3,Teste,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,14866,148,155,532,7,21,57,5,369,465,834,465,delta_alt,834,700.0634123844397,369,235.0634123844397,-133.9365876155603,133.9365876155603,17939.00950210065,465,136161,3,Teste
2,3,Teste,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,14915,193,201,529,-3,4,36,-7,384,483,867,483,delta_alt,867,732.6079780698735,384,249.6079780698735,-134.3920219301265,134.3920219301265,18061.2155584676,483,147456,3,Teste
2,3,Teste,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,14978,255,260,522,-7,-10,11,-14,389,491,880,491,delta_alt,880,755.0993780453794,389,264.0993780453794,-124.9006219546206,124.9006219546206,15600.16536465107,491,151321,3,Teste
2,3,Teste,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,14996,276,274,520,-2,-9,-5,-40,397,489,886,489,delta_alt,886,760.7171598688437,397,271.7171598688437,-125.2828401311563,125.2828401311563,15695.79003132886,489,157609,3,Teste
2,3,Teste,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,14998,280,275,525,5,3,-7,-28,402,486,888,486,delta_alt,888,775.6283398979244,402,289.6283398979244,-112.3716601020756,112.3716601020756,12627.3899940964,486,161604,3,Teste
2,3,Teste,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,15008,290,288,545,20,25,16,8,399,489,888,489,delta_alt,888,812.3681585869936,399,323.3681585869936,-75.63184141300644,75.63184141300644,5720.175435522156,489,159201,3,Teste
2,3,Teste,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,15002,286,284,604,59,79,82,52,387,496,883,496,delta_alt,883,853.6305643338944,387,357.6305643338944,-29.36943566610557,29.36943566610557,862.5637513455141,496,149769,3,Teste
2,3,Teste,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,15002,287,284,709,105,164,189,96,372,509,881,509,delta_alt,881,894.1941292520999,372,385.1941292520999,13.19412925209986,13.19412925209986,174.0850467211171,509,138384,3,Teste
2,3,Teste,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,14999,270,283,800,91,196,275,77,332,545,877,545,delta_alt,877,927.0962312984404,332,382.0962312984404,50.09623129844044,50.09623129844044,2509.632390306844,545,110224,3,Teste
2,3,Teste,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,15007,254,292,875,75,166,330,57,249,625,874,625,delta_alt,874,1022.50745506784,249,397.5074550678398,148.5074550678398,148.5074550678398,22054.46421072647,625,62001,3,Teste
2,3,Teste,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,14993,204,264,978,103,178,374,85,182,699,881,699,delta_alt,881,1071.729184683202,182,372.7291846832018,190.7291846832018,190.7291846832018,36377.62188991889,699,33124,3,Teste
2,3,Teste,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,14989,166,236,1017,39,142,308,25,118,770,888,770,delta_alt,888,1073.324509216873,118,303.3245092168729,185.3245092168729,185.3245092168729,34345.17371647481,770,13924,3,Teste
2,3,Teste,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,14992,126,203,1027,10,49,227,3,59,834,893,834,delta_alt,893,1049.353514308351,59,215.3535143083507,156.3535143083507,156.3535143083507,24446.42143657162,834,3481,3,Teste
2,3,Teste,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,14994,79,171,1031,4,14,156,7,14,867,881,867,delta_alt,881,970.956923149903,14,103.956923149903,89.95692314990299,89.95692314990299,8092.248022597552,867,196,3,Teste
2,3,Teste,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,14995,17,129,1036,5,9,58,12,-12,880,868,880,delta_alt,868,922.0423854042753,-12,42.04238540427525,54.04238540427525,54.04238540427525,2920.579420184223,880,144,3,Teste
2,3,Teste,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,14996,0,81,1036,0,5,19,2,-30,886,856,886,delta_alt,856,896.6145753617843,-30,10.61457536178432,40.61457536178432,40.61457536178432,1649.543731818058,886,900,3,Teste
2,3,Teste,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,14999,1,21,1037,1,1,10,-4,-45,888,843,888,delta_alt,843,886.6455492317141,-45,-1.354450768285915,43.64554923171409,43.64554923171409,1904.933967737978,888,2025,3,Teste
2,3,Teste,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,15008,0,12,1029,-8,-7,-2,-28,-66,888,822,888,delta_alt,822,856.1386808706528,-66,-31.86131912934718,34.13868087065282,34.13868087065282,1165.449531588277,888,4356,3,Teste
2,3,Teste,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,14988,-14,-10,1027,-2,-10,-9,-61,-82,883,801,883,delta_alt,801,834.7523284276868,-82,-48.24767157231315,33.75232842768685,33.75232842768685,1139.219674290438,883,6724,3,Teste
2,3,Teste,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,14986,-16,-22,1023,-4,-6,-13,-109,-94,881,787,881,delta_alt,787,824.067646209529,-94,-56.93235379047098,37.06764620952902,37.06764620952902,1374.010395514811,881,8836,3,Teste
2,3,Teste,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,14981,-18,-21,1026,3,-1,-11,-88,-106,877,771,877,delta_alt,771,836.230868912457,-106,-40.76913108754297,65.23086891245703,65.23086891245703,4255.066259074152,877,11236,3,Teste
2,3,Teste,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,14976,-31,-26,1054,28,31,25,-47,-120,874,754,874,delta_alt,754,881.6490777928249,-120,7.649077792824869,127.6490777928249,127.6490777928249,16294.28706135865,874,14400,3,Teste
2,3,Teste,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,14968,-25,-31,1057,3,31,30,-100,-139,881,742,881,delta_alt,742,858.2358831015013,-139,-22.76411689849874,116.2358831015013,116.2358831015013,13510.78052038587,881,19321,3,Teste
2,3,Teste,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,14973,-16,-34,1047,-10,-7,24,-49,-153,888,735,888,delta_alt,735,843.701807646117,-153,-44.298192353883,108.701807646117,108.701807646117,11816.08298553342,888,23409,3,Teste
2,3,Teste,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,14985,-7,-8,1020,-27,-37,-6,-37,-165,893,728,893,delta_alt,728,816.6329266825974,-165,-76.36707331740263,88.63292668259737,88.63292668259737,7855.795692322681,893,27225,3,Teste
2,3,Teste,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,14991,-3,2,1012,-8,-35,-42,-12,-160,881,721,881,delta_alt,721,817.1876027376305,-160,-63.81239726236947,96.18760273763053,96.18760273763053,9252.054920412227,881,25600,3,Teste
2,3,Teste,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,14984,-11,-8,996,-16,-24,-61,-21,-157,868,711,868,delta_alt,711,794.3979818794857,-157,-73.60201812051434,83.39798187948566,83.39798187948566,6955.223381571018,868,24649,3,Teste
2,3,Teste,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,14998,2,4,975,-21,-37,-72,-21,-160,856,696,856,delta_alt,696,782.3122697380197,-160,-73.68773026198028,86.31226973801972,86.31226973801972,7449.807907328675,856,25600,3,Teste
2,3,Teste,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,15002,3,7,940,-35,-56,-80,-36,-162,843,681,843,delta_alt,681,731.1648914529837,-162,-111.8351085470163,50.16489145298374,50.16489145298374,2516.516334489641,843,26244,3,Teste
2,3,Teste,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,14990,9,2,877,-14,-39,-63,-17,-130,771,641,771,delta_alt,641,701.6079253880686,-130,-69.39207461193143,60.60792538806857,60.60792538806857,3673.320619845686,771,16900,3,Teste
2,3,Teste,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,14981,5,-5,869,-8,-22,-61,-36,-116,754,638,754,delta_alt,638,698.2887796491784,-116,-55.71122035082158,60.28877964917842,60.28877964917842,3634.736951587191,754,13456,3,Teste
2,3,Teste,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,14986,18,5,867,-2,-10,-49,-5,-110,742,632,742,delta_alt,632,722.2608236490972,-110,-19.73917635090277,90.26082364909723,90.26082364909723,8147.01628581343,742,12100,3,Teste
2,3,Teste,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,14986,13,10,858,-9,-11,-33,1,-111,735,624,735,delta_alt,624,704.0500560489772,-111,-30.94994395102276,80.05005604897724,80.05005604897724,6408.011473444398,735,12321,3,Teste
2,3,Teste,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,14981,-4,13,850,-8,-17,-27,19,-108,728,620,728,delta_alt,620,679.5361928870706,-108,-48.46380711292943,59.53619288707057,59.53619288707057,3544.558263486472,728,11664,3,Teste
2,3,Teste,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,14981,-10,8,826,-24,-32,-43,-16,-108,721,613,721,delta_alt,613,640.3423514670429,-108,-80.65764853295707,27.34235146704293,27.34235146704293,747.6041837473048,721,11664,3,Teste
2,3,Teste,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,14985,1,0,809,-17,-41,-58,-1,-105,711,606,711,delta_alt,606,645.8290434139593,-105,-65.17095658604069,39.82904341395931,39.82904341395931,1586.352699271056,711,11025,3,Teste
2,3,Teste,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,14987,-3,-11,753,-5,-10,-22,9,-73,641,568,641,delta_alt,568,591.1113398126109,-73,-49.88866018738906,23.11133981261094,23.11133981261094,534.1340279339753,641,5329,3,Teste
2,3,Teste,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,14987,6,-8,745,-8,-13,-21,0,-74,638,564,638,delta_alt,564,594.7279236282172,-74,-43.27207637178276,30.72792362821724,30.72792362821724,944.2052905015514,638,5476,3,Teste
2,3,Teste,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,14984,-2,-6,740,-5,-13,-23,-3,-73,632,559,632,delta_alt,559,581.8078549429464,-73,-50.19214505705361,22.80785494294639,22.80785494294639,520.1982470984842,632,5329,3,Teste
2,3,Teste,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,14980,-6,-1,732,-8,-13,-26,1,-75,624,549,624,delta_alt,549,562.8780766641937,-75,-61.12192333580629,13.87807666419371,13.87807666419371,192.6010118972381,624,5625,3,Teste
2,3,Teste,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,14976,-5,-10,722,-10,-18,-31,-2,-87,620,533,620,delta_alt,533,567.3663270939606,-87,-52.63367290603935,34.36632709396065,34.36632709396065,1181.044437929094,620,7569,3,Teste
2,3,Teste,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,14973,-8,-13,715,-7,-17,-30,17,-94,613,519,613,delta_alt,519,553.0575801619905,-94,-59.94241983800953,34.05758016199047,34.05758016199047,1159.918766490407,613,8836,3,Teste
2,3,Teste,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,14971,-11,-18,674,-5,-13,-29,0,-65,574,509,574,delta_alt,509,520.2814490321813,-65,-53.71855096781871,11.28144903218129,11.28144903218129,127.2710922657041,574,4225,3,Teste
2,3,Teste,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,14989,2,3,670,-4,-9,-24,1,-55,568,513,568,delta_alt,513,525.7008082977268,-55,-42.29919170227322,12.70080829772678,12.70080829772678,161.3105314156054,568,3025,3,Teste
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,14991,4,9,654,-16,-20,-33,-8,-43,564,521,564,delta_alt,521,509.4161197457124,-43,-54.58388025428758,-11.58388025428758,11.58388025428758,134.1862817456737,564,1849,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,14989,5,2,629,-25,-41,-50,-20,-29,559,530,559,delta_alt,530,488.8554083851674,-29,-70.14459161483262,-41.14459161483262,41.14459161483262,1692.877419151355,559,841,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,14987,7,0,611,-18,-43,-63,-10,-23,549,526,549,delta_alt,526,484.6827378286727,-23,-64.31726217132734,-41.31726217132734,41.31726217132734,1707.116153334197,549,529,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,14860,-21,-27,519,-1,-5,-11,3,-25,433,408,433,delta_alt,408,403.3313696061721,-25,-29.66863039382793,-4.668630393827925,4.668630393827925,21.79610975417389,433,625,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,14858,-21,-26,515,-4,-5,-12,0,-25,431,406,431,delta_alt,406,404.6393820556706,-25,-26.36061794432942,-1.36061794432942,1.36061794432942,1.851281190431215,431,625,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,14857,-21,-24,514,-1,-5,-10,3,-23,428,405,428,delta_alt,405,403.6550575377807,-23,-24.34494246221925,-1.344942462219251,1.344942462219251,1.808870226680381,428,529,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,14848,-17,-20,498,-3,-5,-8,0,12,413,425,413,delta_alt,425,393.7013589874302,12,-19.29864101256976,-31.29864101256976,31.29864101256976,979.6049292337138,413,144,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,14848,-15,-19,498,0,-3,-7,3,25,411,436,411,delta_alt,436,396.9905574957539,25,-14.00944250424607,-39.00944250424607,39.00944250424607,1521.73660449208,411,625,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,14848,-14,-17,495,-3,-3,-8,1,40,409,449,409,delta_alt,449,392.6022789136617,40,-16.39772108633827,-56.39772108633827,56.39772108633827,3180.702943732404,409,1600,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,14847,-13,-16,494,-1,-4,-7,0,56,408,464,408,delta_alt,464,397.2415841671499,56,-10.75841583285012,-66.75841583285012,66.75841583285012,4456.686084511733,408,3136,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,14846,-12,-16,492,-2,-3,-6,2,78,406,484,406,delta_alt,484,396.8015901465182,78,-9.198409853481849,-87.19840985348185,87.19840985348185,7603.562680975801,406,6084,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,14848,-9,-12,492,0,-2,-6,1,114,405,519,405,delta_alt,519,415.0982097510607,114,10.09820975106072,-103.9017902489393,103.9017902489393,10795.58201693457,405,12996,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,491,-1,-1,-4,2,145,405,550,405,delta_alt,550,419.4054734820623,145,14.40547348206235,-130.5945265179377,130.5945265179377,17054.93035644432,405,21025,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,195,405,600,405,delta_alt,600,426.9084776473768,195,21.9084776473768,-173.0915223526232,173.0915223526232,29960.67511034866,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,247,405,652,405,delta_alt,652,439.5262943095487,247,34.52629430954869,-212.4737056904513,212.4737056904513,45145.07560983252,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,632,425,1057,425,delta_alt,1057,550.1448397585773,632,125.1448397585773,-506.8551602414227,506.8551602414227,256902.1534633583,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,670,436,1106,436,delta_alt,1106,581.2224126614923,670,145.2224126614923,-524.7775873385077,524.7775873385077,275391.5161728251,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,696,449,1145,449,delta_alt,1145,627.2864727248655,696,178.2864727248655,-517.7135272751345,517.7135272751345,268027.2963236615,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,715,464,1179,464,delta_alt,1179,678.3718924370487,715,214.3718924370487,-500.6281075629513,500.6281075629513,250628.5020820619,464,511225,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,722,484,1206,484,delta_alt,1206,729.006920009864,722,245.006920009864,-476.993079990136,476.993079990136,227522.3983584763,484,521284,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,707,519,1226,519,delta_alt,1226,797.0700799908468,707,278.0700799908468,-428.9299200091532,428.9299200091532,183980.8762790585,519,499849,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,647,600,1247,600,delta_alt,1247,937.3303362972792,647,337.3303362972792,-309.6696637027208,309.6696637027208,95895.30061775616,600,418609,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,598,652,1250,652,delta_alt,1250,1018.974605880305,598,366.974605880305,-231.025394119695,231.025394119695,53372.73272816039,652,357604,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,497,752,1249,752,delta_alt,1249,1199.892870503631,497,447.8928705036308,-49.10712949636923,49.10712949636923,2411.510167373177,752,247009,2,Validacao
