EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,10,19,0,202309101900,2023-09-10 19:00,604,27,5.466071428571428,747,15,5,173,-8,-44,604,560,640.0282328186557,-44,36.02823281865574,80.02823281865574,80.02823281865574,6404.518048076968,604,1936,1,Treino
4,1,Treino,2023,9,10,20,0,202309102000,2023-09-10 20:00,618,14,2.353571428571429,740,-5,-2,173,-6,-64,618,554,620.7244263164636,-64,2.724426316463564,66.72442631646356,66.72442631646356,4452.149067261175,618,4096,1,Treino
4,1,Treino,2023,9,10,21,0,202309102100,2023-09-10 21:00,623,5,1.766071428571429,722,-25,-13,173,-6,-74,623,549,600.7954991270226,-74,-22.20450087297741,51.79549912702259,51.79549912702259,2682.773729817398,623,5476,1,Treino
4,1,Treino,2023,9,10,22,0,202309102200,2023-09-10 22:00,619,-4,1.691071428571429,700,-40,34,172,-6,-75,619,544,579.7674119527269,-75,-39.23258804727311,35.76741195272689,35.76741195272689,1279.30775779607,619,5625,1,Treino
4,1,Treino,2023,9,10,23,0,202309102300,2023-09-10 23:00,607,-12,1.666071428571429,682,-40,-1,171,-7,-67,607,540,549.8328652290114,-67,-57.16713477098858,9.832865229011418,9.832865229011418,96.68523861190177,607,4489,1,Treino
4,1,Treino,2023,9,11,0,0,202309110000,2023-09-11 00:00,593,-14,1.591071428571428,671,-29,0,171,-6,-56,593,537,538.4717239909589,-56,-54.52827600904106,1.471723990958935,1.471723990958935,2.165971505564096,593,3136,1,Treino
4,1,Treino,2023,9,11,1,0,202309110100,2023-09-11 01:00,579,-14,1.541071428571429,662,-20,-3,170,-7,-46,579,533,527.1887587506294,-46,-51.8112412493706,-5.811241249370596,5.811241249370596,33.77052485838632,579,2116,1,Treino
4,1,Treino,2023,9,11,2,0,202309110200,2023-09-11 02:00,568,-11,1.5125,657,-14,-7,170,-7,-39,568,529,525.017370241365,-39,-42.98262975863497,-3.982629758634971,3.982629758634971,15.86133979436485,568,1521,1,Treino
4,1,Treino,2023,9,11,3,0,202309110300,2023-09-11 03:00,560,-8,1.5125,650,-12,-11,169,-7,-34,560,526,524.1724539548526,-34,-35.82754604514741,-1.827546045147415,1.827546045147415,3.339924547133956,560,1156,1,Treino
4,1,Treino,2023,9,11,4,0,202309110400,2023-09-11 04:00,554,-6,1.4875,645,-12,-17,169,-6,-32,554,522,523.9208153942307,-32,-30.07918460576934,1.920815394230658,1.920815394230658,3.689531778713478,554,1024,1,Treino
4,1,Treino,2023,9,11,5,0,202309110500,2023-09-11 05:00,549,-5,1.4875,641,-9,-19,168,-6,-30,549,519,522.0014158644634,-30,-26.99858413553659,3.001415864463411,3.001415864463411,9.008497191452644,549,900,1,Treino
4,1,Treino,2023,9,11,6,0,202309110600,2023-09-11 06:00,544,-5,1.4875,636,-9,-16,168,-5,-27,544,517,519.4315973452716,-27,-24.5684026547284,2.431597345271598,2.431597345271598,5.912665649531883,544,729,1,Treino
4,1,Treino,2023,9,11,7,0,202309110700,2023-09-11 07:00,540,-4,1.4875,633,-8,-57,168,-5,-27,540,513,514.899164069095,-27,-25.10083593090496,1.899164069095036,1.899164069095036,3.606824161341616,540,729,1,Treino
4,1,Treino,2023,9,11,8,0,202309110800,2023-09-11 08:00,537,-3,1.4625,629,-7,-17,167,-6,-28,537,509,516.3226761068217,-28,-20.67732389317825,7.322676106821746,7.322676106821746,53.62158536541808,537,784,1,Treino
4,1,Treino,2023,9,11,9,0,202309110900,2023-09-11 09:00,533,-4,1.3125,624,-9,-7,167,-5,-26,533,507,512.6722485737439,-26,-20.3277514262561,5.6722485737439,5.6722485737439,32.17440388233971,533,676,1,Treino
4,1,Treino,2023,9,11,10,0,202309111000,2023-09-11 10:00,529,-4,0.0875,620,-9,3,167,-4,-25,529,504,511.094645267278,-25,-17.905354732722,7.094645267277997,7.094645267277997,50.33399146851008,529,625,1,Treino
4,1,Treino,2023,9,11,11,0,202309111100,2023-09-11 11:00,526,-3,0.0875,617,-7,15,167,-4,-25,526,501,512.2409325860726,-25,-13.75906741392737,11.24093258607263,11.24093258607263,126.3585654046295,526,625,1,Treino
4,1,Treino,2023,9,11,12,0,202309111200,2023-09-11 12:00,522,-4,0.05,616,-4,21,166,-4,-24,522,498,507.7977597471046,-24,-14.20224025289542,9.797759747104578,9.797759747104578,95.99609606198277,522,576,1,Treino
4,1,Treino,2023,9,11,13,0,202309111300,2023-09-11 13:00,519,-3,0.05,610,-7,12,165,-5,-24,519,495,504.0600152160622,-24,-14.9399847839378,9.060015216062197,9.060015216062197,82.08387571527855,519,576,1,Treino
4,1,Treino,2023,9,11,14,0,202309111400,2023-09-11 14:00,517,-2,0.05,608,-8,9,165,-4,-25,517,492,505.1710939120708,-25,-11.82890608792923,13.17109391207077,13.17109391207077,173.4777148405878,517,625,1,Treino
4,1,Treino,2023,9,11,15,0,202309111500,2023-09-11 15:00,513,-4,0.07500000000000001,604,-6,5,164,-5,-24,513,489,496.4008318521476,-24,-16.59916814785242,7.400831852147576,7.400831852147576,54.77231210376212,513,576,1,Treino
4,1,Treino,2023,9,11,16,0,202309111600,2023-09-11 16:00,509,-4,0.05,601,-7,2,164,-4,-23,509,486,493.799892551936,-23,-15.20010744806405,7.799892551935955,7.799892551935955,60.83832382174598,509,529,1,Treino
4,1,Treino,2023,9,11,17,0,202309111700,2023-09-11 17:00,507,-2,0.05,598,-6,4,163,-5,-24,507,483,494.8860265448563,-24,-12.11397345514365,11.88602654485635,11.88602654485635,141.2776270250298,507,576,1,Treino
4,1,Treino,2023,9,11,18,0,202309111800,2023-09-11 18:00,504,-3,0.05,594,-7,1,163,-5,-23,504,481,489.9249905306988,-23,-14.07500946930122,8.924990530698778,8.924990530698778,79.65545597306286,504,529,1,Treino
4,1,Treino,2023,9,11,19,0,202309111900,2023-09-11 19:00,501,-3,0.05,591,-7,1,162,-5,-23,501,478,487.0769754641723,-23,-13.92302453582772,9.076975464172278,9.076975464172278,82.39148357718555,501,529,1,Treino
5,1,Treino,2023,11,15,23,0,202311152300,2023-11-15 23:00,593,-11,11.33269230769231,684,-21,-9,198,27,8,593,601,605.571807697017,8,12.57180769701699,4.571807697016993,4.571807697016993,20.90142561850382,593,64,1,Treino
5,1,Treino,2023,11,16,0,0,202311160000,2023-11-16 00:00,584,-9,10.95192307692308,679,-13,-5,199,30,43,584,627,609.9372766073402,43,25.93727660734021,-17.06272339265979,17.06272339265979,291.1365295744196,584,1849,1,Treino
5,1,Treino,2023,11,16,1,0,202311160100,2023-11-16 01:00,577,-7,15.03333333333333,677,-7,36,199,29,71,577,648,615.8745812772042,71,38.87458127720424,-32.12541872279576,32.12541872279576,1032.042528114956,577,5041,1,Treino
5,1,Treino,2023,11,16,2,0,202311160200,2023-11-16 02:00,573,-4,15.63269230769231,679,0,33,204,31,84,573,657,626.4691034063919,84,53.46910340639192,-30.53089659360808,30.53089659360808,932.1356468095893,573,7056,1,Treino
5,1,Treino,2023,11,16,3,0,202311160300,2023-11-16 03:00,572,-1,15.80064102564103,681,4,-6,208,30,87,572,659,628.1481184000523,87,56.14811840005234,-30.85188159994766,30.85188159994766,951.838598257189,572,7569,1,Treino
5,1,Treino,2023,11,16,4,0,202311160400,2023-11-16 04:00,573,1,17.13397435897436,694,15,0,211,25,89,573,662,631.4097205411967,89,58.40972054119675,-30.59027945880325,30.59027945880325,935.7651973676802,573,7921,1,Treino
5,1,Treino,2023,11,16,5,0,202311160500,2023-11-16 05:00,575,2,18.34423076923077,710,29,9,215,21,93,575,668,636.6979252967569,93,61.69792529675692,-31.30207470324308,31.30207470324308,979.8198807274104,575,8649,1,Treino
5,1,Treino,2023,11,16,6,0,202311160600,2023-11-16 06:00,585,10,18.4775641025641,738,44,26,222,25,94,585,679,680.0767554217622,94,95.07675542176219,1.076755421762186,1.076755421762186,1.159402238294264,585,8836,1,Treino
5,1,Treino,2023,11,16,7,0,202311160700,2023-11-16 07:00,601,16,18.72371794871795,763,53,26,226,26,89,601,690,713.9568455907537,89,112.9568455907537,23.95684559075369,23.95684559075369,573.9304506592143,601,7921,1,Treino
5,1,Treino,2023,11,16,8,0,202311160800,2023-11-16 08:00,627,26,18.98525641025641,773,35,-36,228,29,66,627,693,747.9266808488346,66,120.9266808488346,54.92668084883462,54.92668084883462,3016.940269069736,627,4356,1,Treino
5,1,Treino,2023,11,16,9,0,202311160900,2023-11-16 09:00,648,21,21.44679487179487,776,13,1,228,30,45,648,693,756.6891785142599,45,108.6891785142599,63.68917851425988,63.68917851425988,4056.311459821262,648,2025,1,Treino
5,1,Treino,2023,11,16,10,0,202311161000,2023-11-16 10:00,657,9,22.63910256410256,776,3,17,231,33,43,657,700,743.4737898313867,43,86.47378983138674,43.47378983138674,43.47378983138674,1889.970402303585,657,1849,1,Treino
5,1,Treino,2023,11,16,11,0,202311161100,2023-11-16 11:00,659,2,23.79294871794871,790,14,31,236,37,54,659,713,744.5739655454627,54,85.57396554546267,31.57396554546267,31.57396554546267,996.9153002660638,659,2916,1,Treino
5,1,Treino,2023,11,16,12,0,202311161200,2023-11-16 12:00,662,3,26.11602564102564,803,27,26,243,44,69,662,731,770.1157473521486,69,108.1157473521486,39.11574735214856,39.11574735214856,1530.041690917117,662,4761,1,Treino
5,1,Treino,2023,11,16,13,0,202311161300,2023-11-16 13:00,668,6,26.94679487179487,820,30,25,249,45,78,668,746,788.0706544905203,78,120.0706544905203,42.07065449052027,42.07065449052027,1769.939969260733,668,6084,1,Treino
5,1,Treino,2023,11,16,14,0,202311161400,2023-11-16 14:00,679,11,26.97628205128205,829,26,14,254,46,85,679,764,810.1426187546265,85,131.1426187546265,46.14261875462648,46.14261875462648,2129.141265534808,679,7225,1,Treino
5,1,Treino,2023,11,16,15,0,202311161500,2023-11-16 15:00,690,11,26.97628205128205,820,0,-7,258,47,103,690,793,810.1486380144496,103,120.1486380144496,17.1486380144496,17.1486380144496,294.075785750626,690,10609,1,Treino
5,1,Treino,2023,11,16,16,0,202311161600,2023-11-16 16:00,693,3,27.07628205128205,828,-1,6,259,44,124,693,817,790.6072141471067,124,97.60721414710667,-26.39278585289333,26.39278585289333,696.579145076686,693,15376,1,Treino
5,1,Treino,2023,11,16,17,0,202311161700,2023-11-16 17:00,693,0,27.09294871794872,843,23,13,261,39,138,693,831,785.2408907056282,138,92.2408907056282,-45.7591092943718,45.7591092943718,2093.896083414264,693,19044,1,Treino
5,1,Treino,2023,11,16,18,0,202311161800,2023-11-16 18:00,700,7,27.07628205128205,867,39,11,264,38,141,700,841,812.6380211270293,141,112.6380211270293,-28.36197887297067,28.36197887297067,804.4018455908345,700,19881,1,Treino
5,1,Treino,2023,11,16,19,0,202311161900,2023-11-16 19:00,713,13,27.09294871794872,890,47,7,267,39,143,713,856,843.3294107283974,143,130.3294107283974,-12.67058927160258,12.67058927160258,160.5438324896504,713,20449,1,Treino
5,1,Treino,2023,11,16,20,0,202311162000,2023-11-16 20:00,731,18,26.91217948717949,900,33,-18,270,42,137,731,868,867.4955566802455,137,136.4955566802455,-0.5044433197545004,0.5044433197545004,0.2544630628449411,731,18769,1,Treino
5,1,Treino,2023,11,16,21,0,202311162100,2023-11-16 21:00,746,15,26.91474358974359,940,50,15,271,40,130,746,876,881.4897001769308,130,135.4897001769308,5.489700176930796,5.489700176930796,30.13680803259401,746,16900,1,Treino
5,1,Treino,2023,11,16,22,0,202311162200,2023-11-16 22:00,764,18,26.93141025641026,974,74,24,273,37,115,764,879,910.1987975257842,115,146.1987975257842,31.19879752578424,31.19879752578424,973.364967054881,764,13225,1,Treino
5,1,Treino,2023,11,16,23,0,202311162300,2023-11-16 23:00,793,29,26.51602564102564,984,44,7,274,31,87,793,880,936.0076521657248,87,143.0076521657248,56.00765216572483,56.00765216572483,3136.857101116822,793,7569,1,Treino
5,1,Treino,2023,11,17,0,0,202311170000,2023-11-17 00:00,817,24,25.41602564102564,994,20,10,274,25,66,817,883,923.7217747764178,66,106.7217747764178,40.72177477641776,40.72177477641776,1658.262940941294,817,4356,1,Treino
5,1,Treino,2023,11,17,1,0,202311170100,2023-11-17 01:00,831,14,22.76217948717949,1009,25,1,274,20,57,831,888,900.681596336061,57,69.68159633606103,12.68159633606103,12.68159633606103,160.8228856307966,831,3249,1,Treino
5,1,Treino,2023,11,17,2,0,202311170200,2023-11-17 02:00,841,10,21.92884615384616,1029,35,7,273,15,45,841,886,893.4832066177785,45,52.48320661777848,7.483206617778478,7.483206617778478,55.99838128436361,841,2025,1,Treino
5,1,Treino,2023,11,17,3,0,202311170300,2023-11-17 03:00,856,15,19.075,1042,33,-4,272,13,23,856,879,910.0087609646115,23,54.0087609646115,31.0087609646115,31.0087609646115,961.5432565604137,856,529,1,Treino
5,1,Treino,2023,11,17,4,0,202311170400,2023-11-17 04:00,868,12,18.10576923076923,1044,15,-7,270,9,6,868,874,897.6676944252313,6,29.66769442523128,23.66769442523128,23.66769442523128,560.1597594061236,868,36,1,Treino
5,1,Treino,2023,11,17,5,0,202311170500,2023-11-17 05:00,876,8,17.0474358974359,1044,2,9,269,5,-10,876,866,884.8341462270598,-10,8.834146227059819,18.83414622705982,18.83414622705982,354.7250641022716,876,100,1,Treino
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,1048,4,-4,268,1,-21,879,858,867.3294502009217,-21,-11.67054979907834,9.329450200921656,9.329450200921656,87.03864105147713,879,441,1,Treino
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,1060,16,-3,265,-5,-22,880,858,855.9751126383183,-22,-24.02488736168175,-2.024887361681749,2.024887361681749,4.100168827498474,880,484,1,Treino
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,1057,9,-27,263,-8,-22,883,861,852.8975731865115,-22,-30.10242681348848,-8.102426813488478,8.102426813488478,65.64932026793704,883,484,1,Treino
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,1049,-11,-31,261,-12,-22,888,866,849.6876238070374,-22,-38.31237619296257,-16.31237619296257,16.31237619296257,266.0936170607322,888,484,1,Treino
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,1040,-17,-19,264,-10,-13,886,873,838.7052435604589,-13,-47.29475643954106,-34.29475643954106,34.29475643954106,1176.130319247443,886,169,1,Treino
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,1030,-19,-50,271,-3,2,879,881,834.1021127811513,2,-44.89788721884872,-46.89788721884872,46.89788721884872,2199.411825591854,879,4,1,Treino
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,1023,-17,-41,281,7,20,874,894,857.3704468693121,20,-16.6295531306879,-36.6295531306879,36.6295531306879,1341.724162553887,874,400,1,Treino
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,1014,-16,-19,287,14,61,866,927,859.5825777423073,61,-6.417422257692692,-67.41742225769269,67.41742225769269,4545.108823872038,866,3721,1,Treino
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,1020,-3,-4,294,22,109,858,967,876.8402326724878,109,18.84023267248779,-90.15976732751221,90.15976732751221,8128.783644551138,858,11881,1,Treino
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,1024,10,-11,306,36,154,858,1012,933.2092991250997,154,75.20929912509973,-78.79070087490027,78.79070087490027,6207.97454435801,858,23716,1,Treino
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,1032,12,-12,319,50,210,861,1071,978.2959706787601,210,117.2959706787601,-92.70402932123989,92.70402932123989,8594.037052393305,861,44100,1,Treino
5,1,Treino,2023,11,17,17,0,202311171700,2023-11-17 17:00,866,5,38.44148351648352,1036,12,-9,323,55,276,866,1142,1000.298425093735,276,134.2984250937346,-141.7015749062654,141.7015749062654,20079.33633091593,866,76176,1,Treino
5,1,Treino,2023,11,17,18,0,202311171800,2023-11-17 18:00,873,7,40.30815018315019,1049,17,11,328,63,356,873,1229,1036.463537376794,356,163.4635373767937,-192.5364626232063,192.5364626232063,37070.2894394573,873,126736,1,Treino
5,1,Treino,2023,11,17,19,0,202311171900,2023-11-17 19:00,881,8,47.43342490842492,1066,30,17,333,70,445,881,1326,1073.37888007648,445,192.3788800764796,-252.6211199235204,252.6211199235204,63817.43023141367,881,198025,1,Treino
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,1108,59,38,331,70,539,894,1433,1112.536684137716,539,218.5366841377161,-320.4633158622839,320.4633158622839,102696.73681345,894,290521,1,Treino
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,1153,87,33,333,69,584,927,1511,1200.348720881741,584,273.3487208817405,-310.6512791182595,310.6512791182595,96504.21721781076,927,341056,1,Treino
5,1,Treino,2023,11,17,22,0,202311172200,2023-11-17 22:00,967,40,45.21932234432235,1213,105,63,334,63,599,967,1566,1253.566484597786,599,286.5664845977856,-312.4335154022144,312.4335154022144,97614.70154658575,967,358801,1,Treino
5,1,Treino,2023,11,17,23,0,202311172300,2023-11-17 23:00,1012,45,62.89047619047619,1283,130,78,331,50,604,1012,1616,1301.249671602459,604,289.2496716024589,-314.7503283975411,314.7503283975411,99067.76922635999,1012,364816,1,Treino
5,1,Treino,2023,11,18,2,0,202311180200,2023-11-18 02:00,1229,87,71.71017316017316,1599,241,124,334,28,518,1229,1747,1605.030076442872,518,376.0300764428721,-141.9699235571279,141.9699235571279,20155.45919481674,1229,268324,1,Treino
5,1,Treino,2023,11,18,3,0,202311180300,2023-11-18 03:00,1326,97,72.56017316017315,1734,252,144,335,16,437,1326,1763,1694.44200118904,437,368.44200118904,-68.55799881096004,68.55799881096004,4700.199200963599,1326,190969,1,Treino
5,1,Treino,2023,11,18,4,0,202311180400,2023-11-18 04:00,1433,107,72.99863469863469,1796,197,56,344,21,361,1433,1794,1784.313442724562,361,351.3134427245625,-9.686557275437508,9.686557275437508,93.82939185033132,1433,130321,1,Treino
5,1,Treino,2023,11,18,5,0,202311180500,2023-11-18 05:00,1511,78,81.33581418581417,1830,96,30,349,21,337,1511,1848,1729.841787551329,337,218.8417875513292,-118.1582124486708,118.1582124486708,13961.36316906523,1511,113569,1,Treino
5,1,Treino,2023,11,18,6,0,202311180600,2023-11-18 06:00,1566,55,88.6588911088911,1890,94,52,356,23,353,1566,1919,1722.408776299256,353,156.4087762992556,-196.5912237007444,196.5912237007444,38648.10923615614,1566,124609,1,Treino
5,1,Treino,2023,11,18,7,0,202311180700,2023-11-18 07:00,1616,50,97.54222444222444,1916,86,22,371,40,379,1616,1995,1788.628903666299,379,172.6289036662993,-206.3710963337007,206.3710963337007,42589.02940197359,1616,143641,1,Treino
8,1,Treino,2024,4,28,21,0,202404282100,2024-04-28 21:00,374,-2,57.61758241758241,454,6,35,106,8,41,374,415,411.6264674537885,41,37.62646745378845,-3.37353254621155,3.37353254621155,11.38072184034858,374,1681,1,Treino
8,1,Treino,2024,4,28,22,0,202404282200,2024-04-28 22:00,368,-6,57.38186813186814,455,4,33,108,10,69,368,437,400.9021837821462,69,32.90218378214615,-36.09781621785385,36.09781621785385,1303.052335697952,368,4761,1,Treino
8,1,Treino,2024,4,28,23,0,202404282300,2024-04-28 23:00,358,-10,57.23901098901099,455,1,45,110,19,80,358,438,398.0568441070536,80,40.05684410705362,-39.94315589294638,39.94315589294638,1595.455702688217,358,6400,1,Treino
8,1,Treino,2024,4,29,0,0,202404290000,2024-04-29 00:00,351,-7,57.2401098901099,455,0,33,112,21,114,351,465,399.7021555496415,114,48.70215554964147,-65.29784445035853,65.29784445035853,4263.808489863218,351,12996,1,Treino
8,1,Treino,2024,4,29,1,0,202404290100,2024-04-29 01:00,347,-4,57.21153846153847,454,-1,15,117,21,160,347,507,401.5109300337318,160,54.51093003373182,-105.4890699662682,105.4890699662682,11127.94388234822,347,25600,1,Treino
8,1,Treino,2024,4,29,2,0,202404290200,2024-04-29 02:00,345,-2,57.65439560439561,454,-1,5,117,18,171,345,516,398.2907198579633,171,53.29071985796327,-117.7092801420367,117.7092801420367,13855.47463155648,345,29241,1,Treino
8,1,Treino,2024,4,29,3,0,202404290300,2024-04-29 03:00,349,4,58.96868131868133,454,0,0,113,13,178,349,527,405.2640863307415,178,56.26408633074152,-121.7359136692585,121.7359136692585,14819.63267688915,349,31684,1,Treino
8,1,Treino,2024,4,29,4,0,202404290400,2024-04-29 04:00,370,21,59.95439560439561,453,-1,-40,111,11,164,370,534,448.4163791357336,164,78.41637913573356,-85.58362086426644,85.58362086426644,7324.556160238501,370,26896,1,Treino
8,1,Treino,2024,4,29,5,0,202404290500,2024-04-29 05:00,415,45,59.139010989011,447,-7,-41,114,13,119,415,534,537.1297296027972,119,122.1297296027972,3.12972960279717,3.12972960279717,9.795207386624929,415,14161,1,Treino
8,1,Treino,2024,4,29,6,0,202404290600,2024-04-29 06:00,437,22,59.15329670329671,444,-9,-52,112,10,103,437,540,505.9947298252594,103,68.99472982525936,-34.00527017474064,34.00527017474064,1156.358399657106,437,10609,1,Treino
8,1,Treino,2024,4,29,7,0,202404290700,2024-04-29 07:00,438,1,60.82472527472528,441,-6,-33,114,9,123,438,561,469.8519920682492,123,31.85199206824916,-91.14800793175084,91.14800793175084,8307.959349926514,438,15129,1,Treino
8,1,Treino,2024,4,29,8,0,202404290800,2024-04-29 08:00,465,27,62.89395604395606,423,-21,-26,114,8,128,465,593,541.2946986463272,128,76.29469864632722,-51.70530135367278,51.70530135367278,2673.438188074116,465,16384,1,Treino
8,1,Treino,2024,4,29,9,0,202404290900,2024-04-29 09:00,507,42,37.42967032967033,413,-28,-13,119,11,126,507,633,602.6729137043047,126,95.67291370430473,-30.32708629569527,30.32708629569527,919.7321631865477,507,15876,1,Treino
8,1,Treino,2024,4,29,10,0,202404291000,2024-04-29 10:00,516,9,28.55824175824177,411,-12,-5,118,8,163,516,679,544.6121467551718,163,28.61214675517181,-134.3878532448282,134.3878532448282,18060.09509975348,516,26569,1,Treino
8,1,Treino,2024,4,29,11,0,202404291100,2024-04-29 11:00,527,11,26.77967032967033,409,-4,-5,117,5,209,527,736,555.5550055935466,209,28.55500559354664,-180.4449944064534,180.4449944064534,32560.39600634498,527,43681,1,Treino
8,1,Treino,2024,4,29,12,0,202404291200,2024-04-29 12:00,534,7,25.87967032967033,408,-3,-2,117,0,261,534,795,547.6072466740364,261,13.60724667403645,-247.3927533259636,247.3927533259636,61203.17439820105,534,68121,1,Treino
8,1,Treino,2024,4,29,13,0,202404291300,2024-04-29 13:00,534,0,25.76538461538462,426,17,18,112,-5,259,534,793,532.2264573886185,259,-1.773542611381458,-260.7735426113815,260.7735426113815,68002.84052608997,534,67081,1,Treino
8,1,Treino,2024,4,29,14,0,202404291400,2024-04-29 14:00,540,6,27.24395604395604,445,37,19,111,-2,269,540,809,558.610958377866,269,18.61095837786604,-250.389041622134,250.389041622134,62694.67216445073,540,72361,1,Treino
8,1,Treino,2024,4,29,15,0,202404291500,2024-04-29 15:00,561,21,31.07967032967033,453,27,9,111,0,281,561,842,606.9953869075811,281,45.99538690758106,-235.0046130924189,235.0046130924189,55227.16817471752,561,78961,1,Treino
8,1,Treino,2024,4,29,16,0,202404291600,2024-04-29 16:00,593,32,32.04395604395604,456,11,3,116,2,282,593,875,656.943244226759,282,63.94324422675902,-218.056755773241,218.056755773241,47548.74873835086,593,79524,1,Treino
8,1,Treino,2024,4,29,17,0,202404291700,2024-04-29 17:00,633,40,34.01538461538462,462,9,6,116,4,294,633,927,712.3102992385815,294,79.31029923858148,-214.6897007614185,214.6897007614185,46091.66761302743,633,86436,1,Treino
8,1,Treino,2024,4,29,18,0,202404291800,2024-04-29 18:00,679,46,41.42252747252748,481,25,20,116,2,351,679,1030,773.1844535520617,351,94.18445355206165,-256.8155464479383,256.8155464479383,65954.22489735318,679,123201,1,Treino
8,1,Treino,2024,4,29,19,0,202404291900,2024-04-29 19:00,736,57,53.75109890109891,493,31,18,110,-4,400,736,1136,842.9769733502781,400,106.9769733502781,-293.0230266497219,293.0230266497219,85862.49414696365,736,160000,1,Treino
8,1,Treino,2024,4,29,20,0,202404292000,2024-04-29 20:00,795,59,60.35109890109891,511,30,21,109,-10,385,795,1180,893.2606630558769,385,98.26066305587688,-286.7393369441231,286.7393369441231,82219.44735115537,795,148225,1,Treino
8,1,Treino,2024,4,29,21,0,202404292100,2024-04-29 21:00,793,-2,62.08681318681319,545,52,37,111,-7,418,793,1211,774.8891546149222,418,-18.11084538507782,-436.1108453850778,436.1108453850778,190192.6694624872,793,174724,1,Treino
8,1,Treino,2024,4,29,22,0,202404292200,2024-04-29 22:00,809,16,69.00824175824177,565,54,38,114,-3,436,809,1245,838.4326080698454,436,29.4326080698454,-406.5673919301546,406.5673919301546,165297.0441808879,809,190096,1,Treino
