EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,inp09_input_12_nivel_D-2h_86472600,inp10_input_13_nivel_D-4h_86472600,inp11_input_16_nivel_A-1h_86472600,inp12_input_17_nivel_A-2h_86472600,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,5,13,0,202305051300,2023-05-05 13:00,398,-4,12.62076923076923,479,-5,-19,105,-9,-9,-21,1,1,-17,398,381,377.9349077138904,-17,-20.06509228610958,-3.065092286109575,3.065092286109575,9.394790722368421,398,289,2,Validacao
1,2,Validacao,2023,5,5,14,0,202305051400,2023-05-05 14:00,395,-3,14.00538461538462,477,-4,-14,104,-9,-7,-17,1,2,-13,395,382,378.0997784654422,-13,-16.90022153455777,-3.900221534557772,3.900221534557772,15.21172801862819,395,169,2,Validacao
1,2,Validacao,2023,5,5,17,0,202305051700,2023-05-05 17:00,387,-3,28.42333333333333,471,-3,-33,106,-3,-5,-11,-1,0,4,387,391,385.6813973647021,4,-1.318602635297907,-5.318602635297907,5.318602635297907,28.28753399219784,387,16,2,Validacao
1,2,Validacao,2023,5,5,18,0,202305051800,2023-05-05 18:00,384,-3,29.12333333333333,469,-2,-5,113,4,-6,-11,0,-1,10,384,394,399.3040915619641,10,15.30409156196413,5.304091561964128,5.304091561964128,28.13338729769907,384,100,2,Validacao
1,2,Validacao,2023,5,5,21,0,202305052100,2023-05-05 21:00,381,-1,29.43102564102564,470,2,11,139,33,-1,-6,-1,1,13,381,394,454.5533716868814,13,73.5533716868814,60.55337168688141,60.55337168688141,3666.710822649611,381,169,2,Validacao
1,2,Validacao,2023,5,5,22,0,202305052200,2023-05-05 22:00,382,1,29.46564102564102,474,6,12,142,36,0,-2,2,1,12,382,394,468.5601285525335,12,86.56012855253346,74.56012855253346,74.56012855253346,5559.212769770314,382,144,2,Validacao
1,2,Validacao,2023,5,6,6,0,202305060600,2023-05-06 06:00,394,0,29.61179487179487,478,3,5,148,29,-1,0,1,0,111,394,505,467.9276693573159,111,73.92766935731595,-37.07233064268405,37.07233064268405,1374.357699280491,394,12321,2,Validacao
1,2,Validacao,2023,5,6,7,0,202305060700,2023-05-06 07:00,394,0,26.37333333333332,484,8,6,145,8,0,-1,0,1,120,394,514,435.6639400173785,120,41.66394001737854,-78.33605998262146,78.33605998262146,6136.538293600868,394,14400,2,Validacao
1,2,Validacao,2023,5,6,8,0,202305060800,2023-05-06 08:00,394,0,24.96564102564102,497,19,15,143,4,0,-1,0,0,126,394,520,431.7478645231932,126,37.74786452319324,-88.25213547680676,88.25213547680676,7788.439416216654,394,15876,2,Validacao
1,2,Validacao,2023,5,6,9,0,202305060900,2023-05-06 09:00,396,2,24.18102564102563,535,51,39,141,-1,2,2,2,2,128,396,524,441.0371823008961,128,45.03718230089612,-82.96281769910388,82.96281769910388,6882.829120574744,396,16384,2,Validacao
1,2,Validacao,2023,5,6,10,0,202305061000,2023-05-06 10:00,404,8,23.67333333333332,567,70,32,140,-3,10,10,6,8,122,404,526,464.327097974363,122,60.32709797436303,-61.67290202563697,61.67290202563697,3803.546844263817,404,14884,2,Validacao
1,2,Validacao,2023,5,6,14,0,202305061400,2023-05-06 14:00,505,13,21.51179487179487,614,18,7,137,-14,35,101,-9,-23,19,505,524,503.34736487283,19,-1.652635127170015,-20.65263512717002,20.65263512717002,426.5313376960168,505,361,2,Validacao
1,2,Validacao,2023,5,6,16,0,202305061600,2023-05-06 16:00,520,6,20.44384615384615,622,8,4,136,-15,15,50,-3,-7,-1,520,519,505.5136108092155,-1,-14.48638919078451,-13.48638919078451,13.48638919078451,181.8826934053092,520,1,2,Validacao
1,2,Validacao,2023,5,6,17,0,202305061700,2023-05-06 17:00,524,4,19.73615384615384,623,5,2,138,-10,10,32,-2,-5,-7,524,517,513.3645473928168,-7,-10.6354526071832,-3.635452607183197,3.635452607183197,13.2165156590751,524,49,2,Validacao
1,2,Validacao,2023,5,6,18,0,202305061800,2023-05-06 18:00,526,2,19.61153846153846,622,0,0,137,-8,6,21,-2,-4,-9,526,517,512.1566912338461,-9,-13.84330876615388,-4.843308766153882,4.843308766153882,23.45763980430304,526,81,2,Validacao
1,2,Validacao,2023,5,6,20,0,202305062000,2023-05-06 20:00,527,0,19.58076923076923,621,-1,-3,134,-7,1,7,-1,-2,-3,527,524,510.3414755632256,-3,-16.65852443677443,-13.65852443677443,13.65852443677443,186.5552897899642,527,9,2,Validacao
1,2,Validacao,2023,5,6,21,0,202305062100,2023-05-06 21:00,526,-1,19.56538461538461,619,-3,-8,133,-7,-1,2,-1,-2,7,526,533,506.3302519301852,7,-19.66974806981477,-26.66974806981477,26.66974806981477,711.2754621073888,526,49,2,Validacao
1,2,Validacao,2023,5,6,22,0,202305062200,2023-05-06 22:00,524,-2,19.56538461538461,615,-6,-17,133,-6,-3,-2,-1,-2,19,524,543,503.0231269134707,19,-20.97687308652928,-39.97687308652928,39.97687308652928,1598.150381776469,524,361,2,Validacao
1,2,Validacao,2023,5,7,5,0,202305070500,2023-05-07 05:00,533,9,3.203846153846152,669,28,10,126,-11,15,16,3,8,-23,533,510,527.8086692185827,-23,-5.191330781417264,17.80866921858274,17.80866921858274,317.1486993368962,533,529,2,Validacao
1,2,Validacao,2023,5,7,7,0,202305070700,2023-05-07 07:00,553,10,2.273076923076922,678,9,0,125,-9,20,35,0,1,-56,553,497,537.4821940076376,-56,-15.51780599236236,40.48219400763764,40.48219400763764,1638.808031672013,553,3136,2,Validacao
1,2,Validacao,2023,5,7,8,0,202305070800,2023-05-07 08:00,560,7,2.273076923076922,659,-18,-18,123,-10,17,36,-3,-3,-56,560,504,522.4973724852223,-56,-37.50262751477771,18.49737248522229,18.49737248522229,342.1527888570585,560,3136,2,Validacao
1,2,Validacao,2023,5,7,9,0,202305070900,2023-05-07 09:00,562,2,2.21153846153846,633,-45,-26,123,-10,9,29,-5,-8,-44,562,518,503.364907680868,-44,-58.63509231913201,-14.63509231913201,14.63509231913201,214.1859271895169,562,1936,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,594,-11,-1,122,-9,-26,-52,4,5,36,510,546,461.6743702793813,36,-48.32562972061874,-84.32562972061874,84.32562972061874,7110.811827778898,510,1296,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,648,-15,-18,117,-6,15,40,-5,-6,-42,544,502,508.3801692598799,-42,-35.61983074012005,6.380169259879949,6.380169259879949,40.70655978471706,544,1764,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,639,-19,-10,116,-7,7,28,-3,-8,-51,546,495,509.6923401469362,-51,-36.3076598530638,14.6923401469362,14.6923401469362,215.8648589932733,546,2601,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,627,-21,7,116,-7,-4,11,-8,-11,-53,540,487,485.3322437636157,-53,-54.66775623638432,-1.667756236384321,1.667756236384321,2.781410863998794,540,2809,2,Validacao
2,2,Validacao,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,452,19,-3,101,17,51,65,15,25,155,336,491,473.246495528129,155,137.246495528129,-17.753504471871,17.753504471871,315.1869210327435,336,24025,2,Validacao
2,2,Validacao,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,461,16,5,106,27,64,90,-2,13,122,367,489,495.7253665114324,122,128.7253665114324,6.725366511432412,6.725366511432412,45.23055471309657,367,14884,2,Validacao
2,2,Validacao,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,475,23,13,114,35,51,102,-11,-13,99,387,486,502.2444724860329,99,115.2444724860329,16.24447248603292,16.24447248603292,263.8828863494805,387,9801,2,Validacao
2,2,Validacao,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,493,32,16,119,40,33,97,-7,-18,89,400,489,518.1218042806066,89,118.1218042806066,29.12180428060663,29.12180428060663,848.0794845579584,400,7921,2,Validacao
2,2,Validacao,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,511,36,17,121,41,39,90,13,6,70,426,496,586.1170598013576,70,160.1170598013576,90.11705980135764,90.11705980135764,8121.08446724147,426,4900,2,Validacao
2,2,Validacao,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,525,32,14,123,35,46.60000000000002,79.60000000000002,-5.399999999999977,7.600000000000023,62.39999999999998,446.6,509,569.8020838728634,62.39999999999998,123.2020838728633,60.80208387286336,60.80208387286336,3696.893403282711,446.6,3893.759999999997,2,Validacao
2,2,Validacao,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,532,21,8,126,37,39,78,-2.200000000000045,-7.600000000000023,80,465,545,584.4392174963112,80,119.4392174963112,39.43921749631124,39.43921749631124,1555.451876721343,465,6400,2,Validacao
2,2,Validacao,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,529,4,-3,128,38,36.39999999999998,83,-0.3999999999999773,-2.600000000000023,142,483,625,599.2029260501423,142,116.2029260501423,-25.79707394985769,25.79707394985769,665.4890243744262,483,20164,2,Validacao
2,2,Validacao,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,522,-10,-9,132,40,26,65,-10,-10.39999999999998,208,491,699,580.1574109072076,208,89.15741090720758,-118.8425890927924,118.8425890927924,14123.5609822783,491,43264,2,Validacao
2,2,Validacao,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,520,-9,-6,138,44,6,42.39999999999998,-10,-20,281,489,770,570.2286186711137,281,81.22861867111374,-199.7713813288863,199.7713813288863,39908.60479805129,489,78961,2,Validacao
2,2,Validacao,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,525,3,-2,142,46,-5,21,-1,-11,348,486,834,586.0961592203072,348,100.0961592203072,-247.9038407796928,247.9038407796928,61456.31427332329,486,121104,2,Validacao
2,2,Validacao,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,545,25,-18,146,45,0,6,6,5,378,489,867,614.4386679079498,378,125.4386679079498,-252.5613320920502,252.5613320920502,63787.22646811086,489,142884,2,Validacao
2,2,Validacao,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,604,79,26,150,44,10,5,4,10,384,496,880,642.1052364314355,384,146.1052364314355,-237.8947635685645,237.8947635685645,56593.9185333432,496,147456,2,Validacao
2,2,Validacao,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,709,164,93,153,39,20,20,6,10,377,509,886,682.9096592480881,377,173.9096592480881,-203.0903407519119,203.0903407519119,41245.68650672767,509,142129,2,Validacao
2,2,Validacao,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,800,196,84,156,37,49,59,23,29,343,545,888,768.2284079961528,343,223.2284079961528,-119.7715920038472,119.7715920038472,14345.23425113604,545,117649,2,Validacao
2,2,Validacao,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,875,166,66,158,37,116,136,44,67,263,625,888,906.0068162493143,263,281.0068162493143,18.00681624931428,18.00681624931428,324.2454314365689,625,69169,2,Validacao
2,2,Validacao,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,978,178,89,161,38,154,203,-6,38,184,699,883,925.0677640919763,184,226.0677640919763,42.0677640919763,42.0677640919763,1769.696775698171,699,33856,2,Validacao
2,2,Validacao,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,1017,142,21,164,38,145,261,-3,-9,111,770,881,971.7597945501097,111,201.7597945501097,90.75979455010975,90.75979455010975,8237.340306778131,770,12321,2,Validacao
2,2,Validacao,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,1027,49,-8,167,39,135,289,-7,-10,43,834,877,987.5021299996363,43,153.5021299996363,110.5021299996363,110.5021299996363,12210.72073445652,834,1849,2,Validacao
2,2,Validacao,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,1031,14,-10,168,36,97,242,-31,-38,7,867,874,923.0391988594859,7,56.03919885948585,49.03919885948585,49.03919885948585,2404.843024780198,867,49,2,Validacao
2,2,Validacao,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,1036,9,-2,168,30,46,181,-20,-51,1,880,881,898.4400791177634,1,18.44007911776339,17.44007911776339,17.44007911776339,304.1563596338466,880,1,2,Validacao
2,2,Validacao,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,1036,5,3,169,27,19,116,-7,-27,2,886,888,902.1876830088078,2,16.18768300880777,14.18768300880777,14.18768300880777,201.2903491584126,886,4,2,Validacao
2,2,Validacao,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,1037,1,8,169,23,8,54,-4,-11,5,888,893,893.2724054333524,5,5.272405433352446,0.2724054333524464,0.2724054333524464,0.0742047201199341,888,25,2,Validacao
2,2,Validacao,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,1029,-7,-6,169,19,2,21,-2,-6,-7,888,881,882.3661718586447,-7,-5.633828141355252,1.366171858644748,1.366171858644748,1.866425547352845,888,49,2,Validacao
2,2,Validacao,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,1027,-10,-7,168,15,-5,3,-5,-7,-15,883,868,857.5032996876862,-15,-25.49670031231381,-10.49670031231381,10.49670031231381,110.1807174465287,883,225,2,Validacao
2,2,Validacao,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,1023,-6,-24,167,11,-7,-5,3,-2,-25,881,856,864.7452684206855,-25,-16.25473157931447,8.745268420685534,8.745268420685534,76.47971974983965,881,625,2,Validacao
2,2,Validacao,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,1026,-1,-56,167,9,-6,-11,-2,1,-34,877,843,848.8899884205965,-34,-28.11001157940348,5.889988420596524,5.889988420596524,34.69196359476113,877,1156,2,Validacao
2,2,Validacao,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,1054,31,-77,165,4,-7,-14,1,-1,-52,874,822,851.2923512081233,-52,-22.70764879187675,29.29235120812325,29.29235120812325,858.0418393000397,874,2704,2,Validacao
2,2,Validacao,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,1057,31,-88,163,-1,4,-2,10,11,-80,881,801,876.9977856849804,-80,-4.002214315019614,75.99778568498039,75.99778568498039,5775.66342902021,881,6400,2,Validacao
2,2,Validacao,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,1047,-7,-85,163,-4,14,7,0,10,-101,888,787,852.1011453212344,-101,-35.89885467876559,65.10114532123441,65.10114532123441,4238.159122136482,888,10201,2,Validacao
2,2,Validacao,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,1020,-37,-130,162,-6,12,16,-2,-2,-122,893,771,831.5753168567393,-122,-61.42468314326072,60.57531685673928,60.57531685673928,3669.369012294362,893,14884,2,Validacao
2,2,Validacao,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,1012,-35,-47,160,-8,-7,7,-17,-19,-127,881,754,769.1703152963019,-127,-111.8296847036981,15.17031529630185,15.17031529630185,230.1384661892099,881,16129,2,Validacao
2,2,Validacao,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,996,-24,-26,158,-11,-25,-13,-1,-18,-126,868,742,773.1033644328356,-126,-94.89663556716437,31.10336443283563,31.10336443283563,967.4192790417846,868,15876,2,Validacao
2,2,Validacao,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,975,-37,-25,156,-13,-25,-32,1,0,-121,856,735,758.9581601007029,-121,-97.04183989929709,23.95816010070291,23.95816010070291,573.993435410913,856,14641,2,Validacao
2,2,Validacao,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,940,-56,-40,156,-13,-25,-50,-1,0,-115,843,728,734.2303850811411,-115,-108.7696149188589,6.230385081141094,6.230385081141094,38.81769825930552,843,13225,2,Validacao
2,2,Validacao,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,877,-39,-12,148,-17,-30,-72,-2,5,-90,771,681,659.4587450896781,-90,-111.5412549103219,-21.54125491032187,21.54125491032187,464.025663111466,771,8100,2,Validacao
2,2,Validacao,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,869,-22,-4,146,-17,-33,-68,-1,-3,-88,754,666,648.7827067969007,-88,-105.2172932030993,-17.2172932030993,17.2172932030993,296.4351852414894,754,7744,2,Validacao
2,2,Validacao,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,867,-10,-5,144,-19,-29,-59,5,4,-88,742,654,655.4369129963849,-88,-86.56308700361512,1.436912996384876,1.436912996384876,2.064718959179764,742,7744,2,Validacao
2,2,Validacao,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,858,-11,-37,142,-20,-19,-52,5,10,-89,735,646,655.3597044314789,-89,-79.64029556852108,9.359704431478917,9.359704431478917,87.60406704464609,735,7921,2,Validacao
2,2,Validacao,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,850,-17,-11,141,-19,-14,-43,0,5,-87,728,641,642.6747274527281,-87,-85.32527254727188,1.674727452728121,1.674727452728121,2.80471204092122,728,7569,2,Validacao
2,2,Validacao,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,826,-32,-14,139,-19,-14,-33,0,0,-83,721,638,630.015494773908,-83,-90.98450522609198,-7.984505226091983,7.984505226091983,63.75232370549018,721,6889,2,Validacao
2,2,Validacao,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,809,-41,10,138,-18,-17,-31,-3,-3,-79,711,632,610.7102382650426,-79,-100.2897617349574,-21.28976173495744,21.28976173495744,453.2539547312579,711,6241,2,Validacao
2,2,Validacao,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,753,-10,9,131,-15,-13,-40,3,7,-47,641,594,575.9185495509521,-47,-65.0814504490479,-18.08145044904791,18.08145044904791,326.9388503413747,641,2209,2,Validacao
2,2,Validacao,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,745,-13,17,130,-14,-8,-28,2,5,-50,638,588,576.187089692366,-50,-61.81291030763396,-11.81291030763396,11.81291030763396,139.5448499362046,638,2500,2,Validacao
2,2,Validacao,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,740,-13,9,129,-13,-9,-22,-3,-1,-51,632,581,559.9978035455241,-51,-72.0021964544759,-21.00219645447589,21.00219645447589,441.0922559123998,632,2601,2,Validacao
2,2,Validacao,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,732,-13,0,128,-13,-14,-22,-2,-5,-50,624,574,549.4858519927221,-50,-74.51414800727787,-24.51414800727787,24.51414800727787,600.9434525227255,624,2500,2,Validacao
2,2,Validacao,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,722,-18,-8,126,-13,-12,-21,4,2,-52,620,568,558.2057739115589,-52,-61.79422608844106,-9.794226088441064,9.794226088441064,95.92686467149956,620,2704,2,Validacao
2,2,Validacao,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,715,-17,2,125,-13,-11,-25,-3,1,-49,613,564,539.1593102242001,-49,-73.84068977579989,-24.84068977579989,24.84068977579989,617.059868537529,613,2401,2,Validacao
2,2,Validacao,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,674,-13,4,121,-10,-14,-25,0,-1,-65,574,509,513.9225160092586,-65,-60.07748399074137,4.922516009258629,4.922516009258629,24.2311638614075,574,4225,2,Validacao
2,2,Validacao,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,670,-9,-1,121,-9,-13,-26,1,1,-58,568,510,514.814184030233,-58,-53.18581596976696,4.814184030233037,4.814184030233037,23.1763678769508,568,3364,2,Validacao
2,2,Validacao,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,654,-20,-11,120,-9,-10,-24,2,3,-53,564,511,512.0328912320357,-53,-51.96710876796431,1.032891232035695,1.032891232035695,1.066864297216216,564,2809,2,Validacao
2,2,Validacao,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,629,-41,-20,119,-9,-9,-22,-1,1,-49,559,510,494.7634192290682,-49,-64.23658077093182,-15.23658077093182,15.23658077093182,232.1533935891294,559,2401,2,Validacao
2,2,Validacao,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,611,-43,-10,119,-7,-15,-25,-5,-6,-40,549,509,475.2541466459171,-40,-73.7458533540829,-33.7458533540829,33.7458533540829,1138.782618595268,549,1600,2,Validacao
3,3,Teste,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,519,-5,3,109,-1,-5,-11,-1,0,-18,433,415,415.425141439935,-18,-17.57485856006497,0.4251414399350324,0.4251414399350324,0.1807452439500327,433,324,3,Teste
3,3,Teste,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,515,-5,0,109,0,-5,-10,1,0,-18,431,413,420.454231478752,-18,-10.54576852124796,7.454231478752035,7.454231478752035,55.56556693881775,431,324,3,Teste
3,3,Teste,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,514,-5,3,109,0,-5,-10,-1,0,-17,428,411,414.3772616972599,-17,-13.62273830274012,3.377261697259883,3.377261697259883,11.4058965717787,428,289,3,Teste
3,3,Teste,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,498,-5,-1,109,0,-4,-8,0,0,-8,413,405,405.0279252695018,-8,-7.972074730498207,0.02792526950179308,0.02792526950179308,0.0007798206767477749,413,64,3,Teste
3,3,Teste,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,498,-3,3,109,0,-4,-8,0,0,-5,411,406,404.131979836101,-5,-6.868020163899018,-1.868020163899018,1.868020163899018,3.489499332733315,411,25,3,Teste
3,3,Teste,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,495,-3,0,109,0,-4,-8,0,0,3,409,412,402.4380499426313,3,-6.561950057368676,-9.561950057368676,9.561950057368676,91.43088889961284,409,9,3,Teste
3,3,Teste,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,494,-4,2,109,0,-3,-7,1,1,9,408,417,404.2585794525493,9,-3.74142054745073,-12.74142054745073,12.74142054745073,162.3437975669997,408,81,3,Teste
3,3,Teste,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,492,-3,2,110,1,-3,-7,-1,0,19,406,425,402.4381929958257,19,-3.561807004174284,-22.56180700417428,22.56180700417428,509.0351352936078,406,361,3,Teste
3,3,Teste,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,492,-2,1,111,2,-3,-6,1,0,31,405,436,411.1806673546514,31,6.180667354651405,-24.8193326453486,24.8193326453486,615.9992729604664,405,961,3,Teste
3,3,Teste,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,491,-1,3,112,3,-1,-4,1,2,44,405,449,416.3731196654953,44,11.37311966549532,-32.62688033450468,32.62688033450468,1064.513320362088,405,1936,3,Teste
3,3,Teste,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,491,-1,1,113,4,0,-3,0,1,59,405,464,418.4869087273794,59,13.48690872737939,-45.51309127262061,45.51309127262061,2071.441477189895,405,3481,3,Teste
3,3,Teste,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,492,1,4,116,7,0,-1,0,0,79,405,484,427.9905303834736,79,22.99053038347358,-56.00946961652642,56.00946961652642,3137.060686724596,405,6241,3,Teste
3,3,Teste,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,513,16,12,129,20,13,20,3,2,227,425,652,505.6141555608948,227,80.6141555608948,-146.3858444391052,146.3858444391052,21428.81545214991,425,51529,3,Teste
3,3,Teste,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,528,25,17,135,26,19,30,3,6,316,436,752,535.2629975837584,316,99.26299758375842,-216.7370024162416,216.7370024162416,46974.92821637791,436,99856,3,Teste
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,550,37,25,144,35,24,37,2,5,413.6144999999999,449,862.6144999999999,571.041084436975,413.6144999999999,122.041084436975,-291.5734155630249,291.5734155630249,85015.05666308843,449,171076.9546102499,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,583,55,33,164,54,28,47,2,4,518,464,982,626.423137565313,518,162.423137565313,-355.576862434687,355.576862434687,126434.9050988963,464,268324,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,621,71,41,179,68,35,59,5,7,573,484,1057,682.9028870889643,573,198.9028870889643,-374.0971129110357,374.0971129110357,139948.6498883722,484,328329,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,663,80,43,184,72,55,83,15,20,587,519,1106,756.9254053971138,587,237.9254053971138,-349.0745946028862,349.0745946028862,121853.0725971694,519,344569,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,809,146,86,200,84,81,136,19,15,579,600,1179,888.5289014585793,579,288.5289014585793,-290.4710985414207,290.4710985414207,84373.45908785974,600,335241,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,923,200,115,206,88,102,168,2,21,554,652,1206,942.8506092540929,554,290.8506092540929,-263.1493907459071,263.1493907459071,69247.6018499421,652,306916,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,1115,306,192,209,89,152,233,48,50,474,752,1226,1140.242442677598,474,388.2424426775983,-85.75755732240168,85.75755732240168,7354.35863790501,752,224676,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,1216,293,100,213,90,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,377.3855000000001,862.6144999999999,1240,1226.423446474352,377.3855000000001,363.8089464743525,-13.57655352564757,13.57655352564757,184.3228056347734,862.6144999999999,142419.8156102501,3,Teste
